מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
18,רבקה ומרדכי גובר 13,62.55,2024,1150000,2411-31-27,דירה בבית,3,18385
19,רבקה ומרדכי גובר 7,45.4,2024,830000,2411-11-25,דירה בבית,2,18282
20,רבקה ומרדכי גובר 11,62.5,2024,1030000,2411-16-32,דירה בבית,3,16480
21,ויצמן 22,63.2,2024,1000000,2411-9-27,דירה בבית,4,15823
22,רבקה ומרדכי גובר 13,62.55,2024,1100000,2411-31-10,דירה בבית,3,17586
23,ויצמן 22,63.2,2024,1200000,2411-9-7,דירה בבית,4,18987
24,ויצמן 12,60,2024,1000000,2411-13-22,דירה בבית,3,16667
25,ויצמן 2,77.4,2024,1285000,2411-25-21,דירה בבית,4,16602
26,ויצמן 22,63.2,2024,1015000,2411-9-32,דירה בבית,4,16060
27,בן גוריון 54,43.9,2024,875000,2411-21-23,דירה בבית,2,19932
28,רבקה ומרדכי גובר 7,45.4,2024,256000,2411-11-8,דירה בבית,2,5639
29,רבקה ומרדכי גובר 1,63.2,2024,1070000,2411-14-9,דירה בבית,4,16930
30,ויצמן 6,60,2024,1180000,2411-18-3,דירה בבית,3,19667
31,רבקה ומרדכי גובר 2,67.5,2024,1185000,2411-17-9,דירה בבית,4,17556
32,רבקה ומרדכי גובר 4,62.8,2024,1220000,2411-19-11,דירה בבית,3,19427
33,רבקה ומרדכי גובר 13,62.55,2024,920000,2411-31-7,דירה בבית,3,14708
34,ויצמן 4,60,2024,1030000,2411-20-11,דירה בבית,3,17167
35,ויצמן 6,60,2024,950000,2411-18-30,דירה בבית,3,15833
36,רבקה ומרדכי גובר 11,62.5,2024,910000,2411-16-16,דירה בבית,3,14560
37,ויצמן 20,78.6,2024,1200000,2411-10-9,דירה בבית,3,15267
38,רבקה ומרדכי גובר 2,67.5,2024,1150000,2411-17-13,דירה בבית,4,17037
39,ויצמן 12,60,2024,818000,2411-13-23,דירה בבית,3,13633
40,רבקה ומרדכי גובר 11,63.5,2024,1010000,2411-16-6,דירה בבית,3,15906
41,בן גוריון 54,43.9,2024,830000,2411-21-3,דירה בבית,2,18907
42,רבקה ומרדכי גובר 1,63.2,2024,970000,2411-14-14,דירה בבית,4,15348
43,ויצמן 4,60,2024,1030000,2411-20-9,דירה בבית,3,17167
44,רבקה ומרדכי גובר 9,62.5,2024,1050000,2411-12-26,דירה בבית,3,16800
45,רבקה ומרדכי גובר 6,67.5,2024,1120000,2411-23-9,דירה בבית,4,16593
