מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
2,באר שבע,ט,עין גדי 7,112.4,2025,1515100,38122-8-6,דירה בבית,5,13480
3,באר שבע,ט,אופירה 32,89.5,2025,1340000,38111-196-40,דירה בבית,4,14972
4,באר שבע,ט,ירושלים 53,59,2025,650000,38115-2-13,דירה בבית,3,11017
5,באר שבע,ט,צפת 30,64.8,2025,860000,38112-3-54,דירה בבית,3,13272
6,באר שבע,ט,בית אל 17,78,2025,850000,38115-18-29,דירה בבית,4,10897
7,באר שבע,ט,עין גדי 16,97,2025,1230000,38122-20-3,דירה בבית,4,12680
8,באר שבע,ט,שער הגיא 3,61.5,2025,840000,38111-93-30,דירה בבית,3,13659
9,באר שבע,ט,ירושלים 53,61,2025,700000,38115-2-8,דירה בבית,3,11475
10,באר שבע,ט,עין גדי 16,107,2025,1130000,38122-20-48,דירה בבית,3,10561
11,באר שבע,ט,עין גדי 18,98,2025,1120000,38122-24-18,דירה בבית,4,11429
12,באר שבע,ט,עין גדי 13,99,2025,1210000,38122-6-29,דירה בבית,5,12222
13,באר שבע,ט,ירושלים 2,141,2025,1310000,38058-31-33,דירה בבית,4.5,9291
14,באר שבע,ט,מגידו 40,59.5,2025,740000,38115-49-24,דירה בבית,3,12437
15,באר שבע,ט,יבנה 21,73.3,2025,720000,38111-55-14,דירה בבית,4,9823
17,באר שבע,ט,ירושלים 33,94.7,2025,1180000,38115-82-25,דירה בבית,4,12460
18,באר שבע,ט,דוד טוביהו 121,137,2025,2270000,38110-5-265,דירה בבית,5,16569
19,באר שבע,ט,יריחו 35,93,2025,950000,38115-76-74,דירה בבית,4,10215
20,באר שבע,ט,טבריה 15,89.6,2025,965000,38112-17-32,דירה בבית,4,10770
21,באר שבע,ט,שער הגיא 3,61.5,2025,853500,38111-93-6,דירה בבית,3,13878
22,באר שבע,ט,ירושלים 2,150,2025,1300000,38058-31-32,דירה בבית,4.5,8667
23,באר שבע,ט,סוסיה 8,147,2025,2100000,38111-201-135,דירה בבית,5,14286
24,באר שבע,ט,סוסיה 6,116,2025,1700000,38111-201-59,דירה בבית,5,14655
25,באר שבע,ט,עין גדי 18,98,2025,1100000,38122-24-13,דירה בבית,4,11224
26,באר שבע,ט,סוסיה 12,121.8,2025,1800000,38111-201-189,דירה בבית,5,14778
27,באר שבע,ט,צפת 34,100.1,2025,1300000,38112-3-23,דירה בבית,4.5,12987
28,באר שבע,ט,שער הגיא 9,81.9,2025,925000,38111-96-28,דירה בבית,4,11294
29,באר שבע,ט,ירושלים 33,94.7,2025,1090000,38115-82-17,דירה בבית,4,11510
30,באר שבע,ט,צפת 40,89.7,2025,920000,38112-6-30,דירה בבית,4,10256
31,באר שבע,ט,סוסיה 6,116,2025,1700000,38111-201-84,דירה בבית,5,14655
32,באר שבע,ט,שער הגיא 5,61.5,2025,845000,38111-94-18,דירה בבית,3,13740
33,באר שבע,ט,ירושלים 31,84,2025,955000,38115-83-4,דירה בבית,4,11369
34,באר שבע,ט,דוד טוביהו 121,149,2025,2300000,38110-5-266,דירה בבית,6,15436
35,באר שבע,ט,דוד טוביהו 121,217,2025,2450000,38110-5-264,דירה בבית,6,11290
