מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,הסוללים 1,101,"2025","5092000",7094-123-48,דירה בבית קומות,4,עשרים וארבע
2,עמינדב 24,157,"2025","7800000",7096-49-11,דירה בבית קומות,6,שמינית
3,הסוללים 1,72,"2025","3904000",7094-123-49,דירה בבית קומות,3,עשרים ותשע
4,הסוללים 1,52,"2025","2935000",7094-123-51,דירה בבית קומות,2,חמש עשרה
5,הסוללים 1,72,"2025","3894000",7094-123-53,דירה בבית קומות,3,עשרים ושבע
6,הסוללים 1,72,"2025","3868000",7094-123-57,דירה בבית קומות,3,עשרים וחמש
7,הסוללים 1,72,"2025","2887000",7094-123-58,דירה בבית קומות,3,עשרים ושמונה
8,0,73.62,"2025","3770000",6150-650-2,דירה בבית קומות,3,ראשונה
9,הסוללים 1,לא ידוע,"2025","300000",7094-123-63,חניה,לא ידוע,לא ידוע
10,הסוללים 1,101,"2025","3916000",7094-123-64,דירה בבית קומות,4,עשרים ואחת
11,עמינדב 24,88,"2025","4230000",7096-49-12,דירה בבית קומות,4,חמישית
12,הסוללים 1,128,"2025","5886000",7094-123-65,דירה בבית קומות,5,עשרים ושבע
13,הסוללים 1,102,"2025","4423000",7094-123-66,דירה בבית קומות,4,שבע עשרה
14,הסוללים 1,72,"2025","3949000",7094-123-113,דירה בבית קומות,3,עשרים ושבע
15,הסוללים 1,166,"2025","11179000",7094-123-116,דירה בבית קומות,6,שלושים ושלוש
16,הסוללים 1,128,"2025","5969000",7094-123-119,דירה בבית קומות,5,עשרים ושמונה
17,הסוללים 3,97,"2025","4660000",7094-123-120,דירה בבית קומות,4,עשירית
18,הסוללים 1,102,"2025","50000",7094-123-121,מחסנים,לא ידוע,שש עשרה
19,עמינדב 18,86,"2025","3850000",7096-46-7,דירה בבית קומות,4,ראשונה
20,עמינדב 10,51.48,"2025","1800000",7096-42-15,דירה בבית קומות,2,שניה
21,דם המכבים 33,48,"2025","2984000",6150-533-6,דירה בבית קומות,3,ראשונה
