מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","0","1200","03/05/2023","3200000","30132-6-1","חנות","לא ידוע","ראשונה"
"2","ואדי אל-ג'וז 7","108","20/05/2021","500000","30518-21-7","דירה בבית קומות","3","ראשונה"
"3","0","1430","19/11/2019","600000","30132-8-1","ללא תיכנון","לא ידוע","לא ידוע"
"4","אל-מוקדסי 77","168","28/12/2018","950000","29998-16-1","דירה בבית קומות","5","לא ידוע"
"5","אל-מוקדסי 69","100","25/11/2018","126000","30518-1-1","דירה בבית קומות","3","לא ידוע"
"6","0","1430","07/11/2018","499000","30132-8-2","ללא תיכנון","לא ידוע","לא ידוע"
"7","א-טברי 10","68","07/08/2018","200000","30518-43-1","דירה בבית קומות","3","לא ידוע"
"8","0","130","26/02/2017","700000","30132-2-1","דירה בבית קומות","5","שלישית"
"9","א-טברי 10","68","17/01/2017","199000","30518-43-2","דירה בבית קומות","2","שניה"
"10","0","800","06/10/2016","160000","30132-8-3","ללא תיכנון","לא ידוע","לא ידוע"
"11","ואדי אל-ג'וז 7","35","21/12/2015","400000","30518-21-8","דירה בבית קומות","3","ראשונה"
"12","0","130","21/11/2014","700000","30132-2-2","דירה בבית קומות","5","ראשונה"
"13","א-טברי 3","70","07/08/2014","241000","30518-11-1","דירה בבית קומות","3","לא ידוע"
"14","א-טברי סמטה 2 2","90","26/12/2013","249000","30518-17-2","דירה בבית קומות","4","לא ידוע"
"15","א-טברי סמטה 2 2","90","24/12/2013","229000","30518-17-1","דירה בבית קומות","4","ראשונה"
"16","ואדי אל-ג'וז 33","120","28/11/2013","900000","30518-75-1","דירה בבית קומות","5","שניה"
"17","אל-מוקדסי 12","44","16/07/2013","263000","30523-43-1","דירה בבית קומות","1","לא ידוע"
"18","אל-מותנבי 4","1282","25/12/2012","5999000","30518-55-1","בניני ציבור","לא ידוע","לא ידוע"
"19","0","1000","24/10/2012","2350000","30132-6-2","חנות","לא ידוע","ראשונה"
"20","ואדי אל-ג'וז 7","100","31/07/2011","580000","30518-21-4","דירה בבית קומות","5","לא ידוע"
"21","0","90","23/05/2011","950000","29997-1-1","דירה בבית קומות","4","שניה"
"22","0","110","27/03/2009","965000","29997-2-1","דירה בבית קומות","4","לא ידוע"
"23","0","1925","04/08/2008","900000","30132-6-3","ללא תיכנון","לא ידוע","לא ידוע"
"24","0","1957","28/07/2008","3725000","30132-6-4","ללא תיכנון","לא ידוע","לא ידוע"
"25","0","79","28/07/2008","695000","29997-2-2","דירה בבית קומות","3","לא ידוע"
"26","0","79","02/07/2008","670000","29997-1-2","דירה בבית קומות","3","שניה"
"27","ואדי אל-ג'וז 7","90","31/12/2006","210000","30518-21-9","דירה בבית קומות","4","חמישית"
"28","שמס א-דין אסיוטי סמטה 1 2","90","29/01/2006","730000","30519-23-1","דירה בבית קומות","4","שניה"
"29","ואדי אל-ג'וז 7","110","31/12/2005","320000","30518-21-11","דירה בבית קומות","4","שניה"
"30","שמס א-דין אסיוטי 21","59","21/11/2005","538000","30519-20-1","דירה בבית קומות","3","שלישית"
"31","ואדי אל-ג'וז 7","110","31/08/2004","360000","30518-21-13","דירה בבית קומות","4","לא ידוע"
"32","ואדי אל-ג'וז 7","110","03/06/2004","759000","30518-21-15","דירה בבית קומות","4","שניה"
"33","ואדי אל-ג'וז 7","100","01/06/2004","360000","30518-21-16","דירה בבית קומות","4","רביעית"
"34","ואדי אל-ג'וז 7","לא ידוע","15/03/2004","360000","30518-21-2","דירה בבית קומות","1","לא ידוע"
"35","ואדי אל-ג'וז 7","לא ידוע","01/03/2004","616000","30518-21-17","חנות","לא ידוע","לא ידוע"
"36","בני אומייה 4","153","30/05/2002","444000","30518-5-3","לא ידוע","6","ראשונה"
