מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
446,תפוח 11,113.3,2015,2550000,9014-6-3,דירה בבית,4,22507
447,אדיל עאזר 7,87,2015,2250000,8997-92-13,דירה בבית,4,25862
448,אדיל עאזר 7,83,2015,2250000,8997-92-2,דירה,4,27108
452,בית פלט 31,178,2015,1088000,8999-73-1,דירה בבית,6,6112
453,הלוטוס 10,160,2015,4250000,7116-36-1,דירה בבית,1,26563
455,0,76.1,2015,348000,7428-30-4,דירה בבית,3,4573
457,0,108,2015,1184000,8997-52-1,דירה בבית,4,10963
458,יפת 70,39.2,2015,308000,9008-34-1,דירה בבית,2,7857
460,בית פלט 8,100,2015,2380000,8996-50-1,דירה בבית,4,23800
462,0,130,2015,3499000,8995-2-1,דירה בבית,4,26915
463,0,90,2015,1150000,8992-58-5,דירה בבית,3,12778
464,אבן סינא 36,101,2015,3200000,9012-2-2,דירה בבית,5,31683
465,הערמון 1,88,2015,411000,9015-6-8,דירה בבית,3,4670
466,יאנוש קורצ'אק 3,100,2015,1029000,8999-26-2,דירה בבית,4,10290
467,0,111,2015,3000000,8992-58-6,דירה בבית,4,27027
468,שלוחות 18,74,2015,1399000,8992-22-1,דירה בבית,3,18905
470,דונולו הרופא 6,36,2015,1260000,9000-6-1,דירה בבית,2,35000
471,אדיל עאזר 7,82,2015,2350000,8997-92-14,דירה בבית,4,28659
472,אדיל עאזר 7,82,2015,2350000,8997-92-1,דירה,4,28659
473,0,182,2015,6250000,7036-13-3,דירה בבית,5,34341
474,הסנה 1,116,2015,2600000,7428-9-1,דירה בבית,4,22414
476,נבטים 4,158,2015,1739000,7428-6-2,דירה בבית,5,11006
477,העוגן 9,76.9,2015,3265000,9009-6-3,דירה בבית,3.5,42458
478,הלוטוס 10,178.7,2015,1278000,7116-36-2,דירה בבית,5,7152
479,ההדס 1,40,2015,375000,8998-49-1,דירה בבית,2,9375
480,0,210,2015,4350000,8992-58-1,דירה בבית,9,20714
482,השקמה 4,114,2015,2375000,7116-31-3,דירה בבית,4,20833
483,דוד הראובני 16,81,2015,2090000,9013-16-5,דירה בבית,3,25802
484,יפת 54,197.4,2015,6000000,7022-70-7,דירה בבית,6,30395
485,0,120,2015,3300000,8994-75-3,דירה בבית,5,27500
486,אדיל עאזר 8,50,2015,351000,8997-15-1,דירה בבית,3,7020
487,קדם 57,63.46,2015,1970000,9018-3-8,דירה בבית,2,31043
488,תפוח 14,84.16,2015,313000,9013-34-5,דירה בבית,4,3719
489,בן אחיטוב 17,168.2,2015,2966000,9008-39-2,דירה בבית,5,17634
