מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,חן 33,35.4,"2024","233000",38217-3-13,חנות,לא ידוע,קרקע
2,יהודה 34,20.3,"2024","120000",38217-2-13,דירה בבית קומות,1,ראשונה
3,חן 33,35.4,"2022","300000",38217-3-10,חנות,לא ידוע,קרקע
4,0,1000,"2021","71000",38217-20-1,ללא תיכנון,לא ידוע,לא ידוע
5,חן 33,417.3,"2021","2200000",38217-3-27,משרד,לא ידוע,שניה
6,חן 32,46.7,"2020","700000",38217-7-25,חנות,לא ידוע,קרקע
7,חן 33,78.1,"2020","600000",38217-3-28,חנות,לא ידוע,ראשונה
8,חן 33,35.4,"2019","810000",38217-3-15,חנות,לא ידוע,קרקע
9,אלעזר בן יאיר 39,100,"2019","91000",38217-12-3,מחסנים,לא ידוע,ראשונה
10,יהודה 34,40.6,"2019","250000",38217-2-7,חנות,לא ידוע,ראשונה
11,חן 33,123,"2019","754000",38217-3-8,חנות,לא ידוע,קרקע
12,חן 29,30.8,"2018","170000",38217-6-17,חנות,לא ידוע,ראשונה
13,אלעזר בן יאיר 33,260,"2018","1486000",38217-9-1,בניני ציבור,לא ידוע,ראשונה
14,חן 32,45.4,"2017","800000",38217-7-9,חנות,לא ידוע,קרקע
15,יהודה 34,20.3,"2017","165000",38217-2-12,חנות,לא ידוע,ראשונה
16,יהודה 34,לא ידוע,"2017","180000",38217-2-11,חנות,לא ידוע,ראשונה
17,חן 32,44.7,"2016","178000",38217-7-11,חנות,לא ידוע,קרקע
18,יהודה 34,לא ידוע,"2016","150000",38217-2-16,משרד,לא ידוע,ראשונה
19,חן 29,לא ידוע,"2016","240000",38217-6-18,חנות,לא ידוע,ראשונה
20,חן 32,לא ידוע,"2015","105000",38217-7-37,חנות,לא ידוע,ראשונה
21,חן 32,92.4,"2015","519000",38217-7-42,חנות,לא ידוע,ראשונה
22,אלעזר בן יאיר 39,70,"2015","3500000",38217-12-2,חנות,לא ידוע,ראשונה
23,חן 32,46.5,"2015","872000",38217-7-32,חנות,לא ידוע,קרקע
24,חן 33,78.7,"2015","487000",38217-3-29,חנות,לא ידוע,ראשונה
25,חן 29,38.9,"2014","400000",38217-6-12,חנות,לא ידוע,קרקע
26,חן 29,לא ידוע,"2014","111000",38217-6-28,חנות,לא ידוע,ראשונה
27,חן 32,42.2,"2014","280000",38217-7-36,חנות,לא ידוע,ראשונה
28,חן 29,לא ידוע,"2013","260000",38217-6-22,חנות,לא ידוע,ראשונה
29,חן 29,לא ידוע,"2013","290000",38217-6-19,חנות,לא ידוע,ראשונה
30,חן 29,לא ידוע,"2013","229000",38217-6-20,חנות,לא ידוע,ראשונה
31,חן 32,21,"2013","150000",38217-7-39,חנות,לא ידוע,ראשונה
32,חן 29,47.8,"2012","350000",38217-6-9,חנות,לא ידוע,קרקע
33,אלעזר בן יאיר 39,883,"2012","2300000",38217-12-1,משרד,לא ידוע,לא ידוע
34,חן 33,34.2,"2011","300000",38217-3-4,חנות,לא ידוע,קרקע
35,חן 29,לא ידוע,"2011","53000",38217-6-29,משרד,לא ידוע,ראשונה
36,חן 33,29.9,"2010","411000",38217-3-16,חנות,לא ידוע,קרקע
