מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,מחיר למר,חדרים
1,ירושלים,קרית שמואל,הרב ברודי 6,69,2025,3250000,30024-33-4,דירה בבית,3,47101
2,ירושלים,קרית שמואל,הרב ברלין 2,41,2025,2350000,30024-47-5,דירה בבית,2,57317
3,ירושלים,קרית שמואל,הרב ברלין 4,84.8,2025,3780000,30024-48-6,דירה בבית,3.5,44575
4,ירושלים,קרית שמואל,הפלמח 28,51,2025,3000000,30024-122-4,דירה בבית,3,58824
5,ירושלים,קרית שמואל,חרלפ 37,78,2025,3800000,30023-155-3,דירה בבית,4,48718
6,ירושלים,קרית שמואל,הרב ברודי 3,95,2025,3926000,30024-59-9,דירה בבית,4,41326
7,ירושלים,קרית שמואל,הרב ברודי 3,95,2025,4394000,30024-59-8,דירה בבית,4,46253
8,ירושלים,קרית שמואל,חרלפ 22,46,2025,180000,30023-17-7,דירה בבית,2,3913
9,ירושלים,קרית שמואל,הרב חן 6,63,2025,3050000,30024-17-6,דירה בבית,3,48413
10,ירושלים,קרית שמואל,הרב ברלין 4,64.2,2025,2650000,30024-48-1,דירה בבית,3,41277
11,ירושלים,קרית שמואל,הרב ברלין 16,41,2024,2200000,30024-54-13,דירה בבית,2,53659
12,ירושלים,קרית שמואל,חרלפ 54,73,2024,4000000,30024-116-5,דירה בבית,3,54795
13,ירושלים,קרית שמואל,איתמר בן אבי 1,117.5,2024,5950000,30023-81-16,דירה בבית,4,50638
14,ירושלים,קרית שמואל,טשרניחובסקי 5,201,2024,9000000,30024-28-12,דירה בבית,6,44776
15,ירושלים,קרית שמואל,הפלמח 26,44,2024,2053000,30024-121-8,דירה בבית,2,46659
16,ירושלים,קרית שמואל,הרב ברלין 4,78,2024,3375000,30024-48-10,דירה בבית,3,43269
17,ירושלים,קרית שמואל,הרב ברודי 6,81,2024,3050000,30024-33-5,דירה בבית,3,37654
18,ירושלים,קרית שמואל,איתמר בן אבי 1,102,2024,5008000,30023-81-26,דירה בבית,3,49098
19,ירושלים,קרית שמואל,הרב ברלין 17,108,2024,4950000,30024-107-1,דירה בבית,4,45833
20,ירושלים,קרית שמואל,חרלפ 21,52,2024,2740000,30023-168-2,דירה בבית,2.5,52692
21,ירושלים,קרית שמואל,איתמר בן אבי 7,52,2024,2700000,30023-149-30,דירה בבית,2.5,51923
22,ירושלים,קרית שמואל,0,64,2024,2340000,30024-106-8,דירה בבית,3,36563
23,ירושלים,קרית שמואל,חרלפ 60,59,2024,2700000,30024-119-6,דירה בבית,3,45763
24,ירושלים,קרית שמואל,הרב ברלין 4,84.8,2024,3636300,30024-48-4,דירה בבית,4,42881
25,ירושלים,קרית שמואל,הרב ברלין 23,112,2024,4500000,30024-167-7,דירה בבית,4,40179
26,ירושלים,קרית שמואל,טשרניחובסקי 3,146,2024,6400000,30024-27-7,דירה בבית,6,43836
27,ירושלים,קרית שמואל,טשרניחובסקי 5,68,2024,2830000,30024-25-2,דירה בבית,4,41618
28,ירושלים,קרית שמואל,הרב ברודי 4,134,2024,5450000,30024-34-10,דירה בבית,5,40672
30,ירושלים,קרית שמואל,הרב ברלין 2,53,2024,754000,30024-47-8,דירה בבית,3,14226
31,ירושלים,קרית שמואל,הרב חן 6,63,2024,3010000,30024-17-5,דירה בבית,3,47778
33,ירושלים,קרית שמואל,הרב ברלין 4,99,2024,5400000,30024-48-11,דירה בבית,4,54545
34,ירושלים,קרית שמואל,הרב ברודי 6,83,2024,3730000,30024-33-7,דירה בבית,4,44940
35,ירושלים,קרית שמואל,חרלפ 43,46,2024,2100000,30023-151-8,דירה בבית,2,45652
36,ירושלים,קרית שמואל,הרב הרצוג 19,94,2024,3550000,30024-179-6,דירה בבית,4,37766
37,ירושלים,קרית שמואל,הרב הרצוג 15,41,2023,393000,30024-40-9,דירה בבית,3,9585
38,ירושלים,קרית שמואל,הרב הרצוג 7,23,2023,662000,30024-44-6,דירה בבית,1,28783
39,ירושלים,קרית שמואל,הרב הרצוג 7,24,2023,700000,30024-44-5,דירה בבית,1,29167
40,ירושלים,קרית שמואל,הרב ברלין 4,73.5,2023,3100000,30024-48-9,דירה בבית,3,42177
41,ירושלים,קרית שמואל,טשרניחובסקי 3,110,2023,5757000,30024-27-9,דירה בבית,5,52336
42,ירושלים,קרית שמואל,הרב ברודי 4,98,2023,5300000,30024-34-9,דירה בבית,4,54082
43,ירושלים,קרית שמואל,הרב הרצוג 17,81,2023,4070000,30024-168-7,דירה בבית,4,50247
44,ירושלים,קרית שמואל,הרב ברלין 18,92,2023,701000,30024-181-1,דירה בבית,4,7620
45,ירושלים,קרית שמואל,הפלמח 26,42,2023,2195000,30024-121-13,דירה בבית,2,52262
47,ירושלים,קרית שמואל,איתמר בן אבי 2,71.66,2023,3576000,30023-173-3,דירה בבית,3,49902
48,ירושלים,קרית שמואל,חרלפ 60,59,2023,2450000,30024-119-8,דירה בבית,3,41525
49,ירושלים,קרית שמואל,הרב הרצוג 23,60,2023,2350000,30024-177-1,דירה בבית,3,39167
50,ירושלים,קרית שמואל,טשרניחובסקי 5,93.5,2023,4280000,30024-28-8,דירה בבית,4,45775
51,ירושלים,קרית שמואל,הרב ברודי 20,69,2023,312000,30024-97-8,דירה בבית,3,4522
52,ירושלים,קרית שמואל,0,108,2023,3390000,30024-23-1,דירה בבית,4,31389
53,ירושלים,קרית שמואל,חרלפ 30,40,2023,2280000,30023-11-6,דירה בבית,2,57000
54,ירושלים,קרית שמואל,הפלמח 26,52,2023,2500000,30024-121-10,דירה בבית,3,48077
55,ירושלים,קרית שמואל,הרב ברלין 30,64.1,2023,1400000,30024-21-11,דירה בבית,3,21841
56,ירושלים,קרית שמואל,טשרניחובסקי 5,106.1,2023,5500000,30024-28-9,דירה בבית,5,51838
57,ירושלים,קרית שמואל,הרב ברלין 20,36.97,2023,1870000,30024-57-4,דירה בבית,2,50582
59,ירושלים,קרית שמואל,הרב ברלין 25,62,2022,2850000,30024-102-18,דירה בבית,3,45968
60,ירושלים,קרית שמואל,איתמר בן אבי 1,120,2022,6650000,30023-81-27,דירה בבית,4,55417
61,ירושלים,קרית שמואל,הרב ברודי 4,48,2022,1576000,30024-34-11,דירה בבית,2,32833
62,ירושלים,קרית שמואל,הרב ברודי 8,60,2022,2910000,30024-32-2,דירה בבית,3,48500
63,ירושלים,קרית שמואל,חרלפ 24,34,2022,1950000,30023-21-7,דירה בבית,2,57353
64,ירושלים,קרית שמואל,הרב ברלין 14,64,2022,3050000,30024-53-2,דירה בבית,3,47656
65,ירושלים,קרית שמואל,הפלמח 18,50,2022,2000000,30023-147-14,דירה בבית,2,40000
67,ירושלים,קרית שמואל,הפלמח 26,43,2022,2150000,30024-121-11,דירה בבית,2,50000
68,ירושלים,קרית שמואל,הרב ברלין 14,64,2022,2350000,30024-53-7,דירה בבית,3,36719
69,ירושלים,קרית שמואל,הרב ברלין 23,112,2022,4200000,30024-167-4,דירה בבית,4,37500
70,ירושלים,קרית שמואל,הרב חן 6,63,2022,2380000,30024-17-7,דירה בבית,3,37778
71,ירושלים,קרית שמואל,הפלמח 18,38,2022,1790000,30023-146-24,דירה בבית,2,47105
73,ירושלים,קרית שמואל,הרב ברלין 20,64.08,2022,2355000,30024-57-11,דירה בבית,3,36751
74,ירושלים,קרית שמואל,הרב ברלין 29,57,2022,2480000,30024-100-7,דירה בבית,3,43509
75,ירושלים,קרית שמואל,הרב הרצוג 23,60,2022,2200000,30024-177-5,דירה בבית,3,36667
76,ירושלים,קרית שמואל,חרלפ 25,53,2022,3200000,30023-165-3,דירה בבית,3,60377
77,ירושלים,קרית שמואל,הרב ברלין 25,59,2022,2280000,30024-102-7,דירה בבית,3,38644
78,ירושלים,קרית שמואל,טשרניחובסקי 5,68,2022,2474700,30024-25-1,דירה בבית,4,36393
79,ירושלים,קרית שמואל,הפלמח 26,53,2022,2900000,30024-121-2,דירה בבית,3,54717
80,ירושלים,קרית שמואל,טשרניחובסקי 5,75,2022,2770000,30024-25-4,דירה בבית,4,36933
81,ירושלים,קרית שמואל,הרב ברלין 16,42,2021,2100000,30024-54-14,דירה בבית,2,50000
82,ירושלים,קרית שמואל,הרב הרצוג 23,65,2021,2200000,30024-177-9,דירה בבית,3,33846
83,ירושלים,קרית שמואל,הרב הרצוג 23,81,2021,2535000,30024-177-6,דירה בבית,4,31296
84,ירושלים,קרית שמואל,הפלמח 26,42,2021,900000,30024-121-5,דירה בבית,2,21429
86,ירושלים,קרית שמואל,הרב הרצוג 11,85,2021,2800000,30024-42-2,דירה בבית,4,32941
87,ירושלים,קרית שמואל,0,80,2021,3200000,30024-112-12,דירה בבית,4,40000
88,ירושלים,קרית שמואל,הרב ברודי 8,67,2021,2760000,30024-32-4,דירה בבית,4,41194
89,ירושלים,קרית שמואל,הרב ברלין 17,74.66,2021,3100000,30024-107-5,דירה בבית,3,41522
91,ירושלים,קרית שמואל,איתמר בן אבי 1,123.8,2021,4200000,30023-81-23,דירה בבית,4,33926
92,ירושלים,קרית שמואל,הרב ברלין 11,70,2021,1100000,30023-5-3,דירה בבית,3,15714
93,ירושלים,קרית שמואל,הרב ברלין 18,83,2021,3776000,30024-181-10,דירה בבית,4,45494
94,ירושלים,קרית שמואל,הרב הרצוג 3,38,2021,1645000,30024-46-8,דירה בבית,2,43289
