מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","האופים 6","31.81","19/08/2024","850000","2453-71-12","חנות","לא ידוע","קרקע"
"2","העבודה 38","42.4","19/03/2024","700000","2453-117-11","חנות","לא ידוע","ראשונה"
"3","העבודה 50","313.07","28/12/2022","450000","2453-16-4","חנות","לא ידוע","קרקע + ביניים"
"4","העבודה 28","לא ידוע","05/12/2021","1711000","2453-10-2","קרקע למגורים","לא ידוע","לא ידוע"
"5","0","579","30/11/2021","2500000","2452-64-2","תחנת דלק","לא ידוע","לא ידוע"
"6","העבודה 31","1984","10/11/2021","11709000","2453-142-3","ללא תיכנון","לא ידוע","לא ידוע"
"7","המסגר 6","68.69","02/11/2021","835000","2453-35-3","חנות","לא ידוע","קרקע"
"8","העבודה 31","1985","21/02/2021","8400000","2453-142-2","תעשיה","לא ידוע","לא ידוע"
"9","העבודה 52","84.37","31/12/2020","700000","2453-17-5","חנות","לא ידוע","קרקע"
"10","העבודה 32","40.5","11/06/2020","450000","2453-116-10","מלאכה","לא ידוע","ראשונה"
"11","העבודה 44","50","17/02/2020","500000","2453-14-3","משרד","לא ידוע","ראשונה"
"12","העבודה 52","99.63","19/12/2019","799000","2453-17-4","חנות","לא ידוע","קרקע"
"13","היוצר 7","457","13/11/2019","2065000","2452-23-2","תעשיה","לא ידוע","לא ידוע"
"14","הנגר 4","183","12/11/2019","1000000","2453-52-5","תעשיה","לא ידוע","ראשונה"
"15","העבודה 26","5432","08/09/2019","2001000","2453-10-1","ללא תיכנון","לא ידוע","לא ידוע"
"16","העבודה 32","40.5","04/09/2019","120000","2453-116-39","משרד","לא ידוע","שניה"
"17","העמל 49","600","10/06/2019","180000","2453-76-4","מלאכה","לא ידוע","ראשונה"
"18","העופרת 7","600","10/06/2019","360000","2453-76-5","מלאכה","לא ידוע","ראשונה"
"19","העבודה 32","40.5","10/01/2019","300000","2453-116-22","מלאכה","לא ידוע","ראשונה"
"20","ארווין שלזינגר 1","51.11","08/01/2019","500000","2451-15-10","מלאכה","לא ידוע","ראשונה"
"21","העמל 5","780","13/09/2018","7500000","2453-33-1","תעשיה","לא ידוע","לא ידוע"
"22","העבודה 64","5968","05/09/2018","23999000","2064-25-2","מלאכה","לא ידוע","לא ידוע"
"23","העמל 17","102","03/05/2018","300000","2453-134-21","מלאכה","לא ידוע","שניה"
"24","הנגר 4","89.6","07/01/2018","1200000","2453-52-3","מלאכה","לא ידוע","קרקע"
"25","ארווין שלזינגר 1","220.66","04/12/2017","643000","2451-15-7","תעשיה","לא ידוע","ראשונה"
"26","האופים 6","31.58","06/09/2017","500000","2453-71-3","תעשיה","לא ידוע","קרקע"
"27","העמל 1","36.2","16/08/2017","249000","2453-31-9","חנות","לא ידוע","קרקע"
"28","העבודה 69","106.92","07/08/2017","1500000","2064-23-11","חנות","לא ידוע","קרקע"
"29","העבודה 31","8269","02/08/2017","7600000","2453-142-1","תעשיה","לא ידוע","לא ידוע"
"30","העמל 1","35.7","26/06/2017","230000","2453-31-7","חנות","לא ידוע","קרקע"
"31","העמל 11","326","09/06/2017","3000000","2453-41-1","תעשיה","לא ידוע","ראשונה"
"32","היוצר 7","475","23/05/2017","900000","2452-23-1","תעשיה","לא ידוע","ראשונה"
"33","ארווין שלזינגר 1","52.31","23/04/2017","1200000","2451-15-21","תעשיה","לא ידוע","שניה"
"34","ארווין שלזינגר 1","23.64","05/04/2017","5500000","2451-15-33","משרד","לא ידוע","שניה"
"35","הנגר 4","89.6","29/03/2017","1200000","2453-52-4","תעשיה","לא ידוע","קרקע"
"36","העמל 1","67.7","09/03/2017","149000","2453-31-6","מחסנים","לא ידוע","קרקע"
"37","העמל 1","59.9","09/03/2017","150000","2453-31-5","מחסנים","לא ידוע","קרקע"
"38","העבודה 69","89.82","30/01/2017","1366000","2064-23-17","מלאכה","לא ידוע","קרקע"
"39","העמל 17","72.85","17/01/2017","160000","2453-134-2","מלאכה","לא ידוע","קרקע"
"40","העבודה 20","49.29","08/01/2017","560000","2453-127-5","מלאכה","לא ידוע","קרקע"
"41","העבודה 52","115.3","29/12/2016","525000","2453-17-8","תעשיה","לא ידוע","קרקע"
"42","העבודה 52","107.92","20/12/2016","300000","2453-17-10","חנות","לא ידוע","קרקע"
"43","העבודה 61","31.2","01/12/2016","400000","2453-121-1","מלאכה","לא ידוע","קרקע"
"44","העבודה 64","100","16/08/2016","3200000","2064-25-1","תעשיה","לא ידוע","לא ידוע"
"45","העבודה 32","40.5","26/06/2016","1700000","2453-116-11","חנות","לא ידוע","ראשונה"
"46","העבודה 20","49.29","29/05/2016","150000","2453-127-6","תעשיה","לא ידוע","קרקע"
"47","האופים 8","200","19/04/2016","1250000","2453-70-2","תעשיה","לא ידוע","לא ידוע"
"48","העבודה 32","40.5","28/03/2016","250000","2453-116-47","מלאכה","לא ידוע","שניה"
"49","העמל 17","110.2","06/03/2016","200000","2453-134-12","מלאכה","לא ידוע","ראשונה"
"50","העבודה 38","42.4","22/02/2016","550000","2453-117-17","תעשיה","לא ידוע","ראשונה"
"51","העבודה 20","49.29","14/02/2016","1090000","2453-127-3","מחסנים","לא ידוע","קרקע"
