מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,אליעזר קפלן 45,48,"2025","1700000",6372-197-58,דירה בבית קומות,2.5,רביעית
2,קפלן אליעזר 43,57,"2025","1926000",6373-833-33,דירה בבית קומות,2,חמישית
3,קפלן אליעזר 43,73,"2025","2426000",6373-833-34,דירה בבית קומות,3,שלישית
4,אליעזר קפלן 49,123,"2025","2650000",6372-196-42,דירה בבית קומות,5,חמישית
5,אליעזר קפלן 31,62,"2025","2100000",6373-857-12,דירה בבית קומות,3,שניה
"6","צה"ל 66","97.3","06/04/2025","629000","6373-838-11","דירה בבית קומות","4","קומה ‎3‏"
7,קפלן אליעזר 43,57,"2025","1901000",6373-833-35,דירה בבית קומות,2,רביעית
8,קפלן אליעזר 43,24.1,"2025","1931000",6373-833-4,דירה בבית קומות,2,ראשונה
9,קפלן אליעזר 43,35.4,"2025","2036000",6373-833-9,דירה בבית קומות,2,שניה
10,0,55,"2025","643000",6373-720-1,דירה בבית קומות,2.5,ראשונה
11,דגל ראובן 60,107,"2025","2660000",6372-188-18,דירה בבית קומות,5,קרקע
12,קפלן אליעזר 43,35.4,"2025","2050000",6373-833-23,דירה בבית קומות,2,שלישית
13,קפלן אליעזר 43,35.4,"2025","1896000",6373-833-15,דירה בבית קומות,2,שניה
14,אליעזר קפלן 31,62,"2025","2250000",6373-857-6,דירה בבית קומות,3,ראשונה
"15","צה"ל 62","113","16/01/2025","3135000","6373-840-7","דירה בבית קומות","5","קומה ‎2‏"
16,אליעזר קפלן 49,125,"2025","2440000",6372-196-9,דירה בבית קומות,5,שניה
17,קפלן אליעזר 43,61,"2024","2040000",6373-833-8,דירה בבית קומות,3,ראשונה
18,קפלן אליעזר 43,73,"2024","2405000",6373-833-36,דירה בבית קומות,3,שלישית
19,קפלן אליעזר 43,35.4,"2024","2101000",6373-833-16,דירה בבית קומות,2,שניה
20,קפלן אליעזר 43,35.4,"2024","1986000",6373-833-26,דירה בבית קומות,2,רביעית
21,קפלן אליעזר 43,61,"2024","2126000",6373-833-6,דירה בבית קומות,3,ראשונה
22,אליעזר קפלן 49,100,"2024","2110000",6372-196-11,דירה בבית קומות,5,שביעית
23,ארלוזורוב 47,88.6,"2024","2010100",6373-869-14,דירה בבית קומות,4,חמישית
24,ארלוזורוב 47,88.5,"2024","2128000",6373-869-15,דירה בבית קומות,4,חמישית
25,אליעזר קפלן 49,121,"2024","2625000",6372-196-39,דירה בבית קומות,4,חמישית
"26","צה"ל 74","55.01","23/06/2024","76000","6372-180-10","חניה","לא ידוע","שלישית"
27,דגל ראובן 60,107,"2024","2260000",6372-188-3,דירה בבית קומות,4,ראשונה
"28","צה"ל 60","35.4","03/06/2024","2000000","6373-841-14","דירה בבית קומות","3","שניה"
"29","צה"ל 64","97","20/05/2024","2730000","6373-839-14","דירה בבית קומות","4","קרקע"
30,ארלוזורוב 55,91,"2024","2100000",6373-1038-15,דירה בבית קומות,4,חמישית
"31","צה"ל 70","52.07","21/02/2024","130000","6372-182-7","מחסנים","לא ידוע","שניה"
"32","צה"ל 74","48.05","01/02/2024","130000","6372-180-11","חניה","לא ידוע","שלישית"
33,קפלן אליעזר 43,24.1,"2024","220000",6373-833-3,חנות,לא ידוע,ראשונה
"34","צה"ל 64","48.8","09/01/2024","2150000","6373-839-12","דירה בבית קומות","3","שלישית"
35,ארלוזורוב 53,91,"2023","2000000",6373-1041-3,דירה בבית קומות,4,ראשונה
36,בני מהרשק 4,59.07,"2023","2000000",6373-881-9,דירה בבית קומות,3,שלישית
37,אליעזר קפלן 39,121,"2023","2750000",6373-836-5,דירה בבית קומות,5,קומה ‎1‏
"38","צה"ל 70","48.05","06/11/2023","750000","6372-182-13","דירה בבית קומות","2.5","רביעית"
"39","צה"ל 74","48.05","21/08/2023","130000","6372-180-5","חניה","לא ידוע","שניה"
"40","צה"ל 60","35.4","02/08/2023","925000","6373-841-4","דירה בבית קומות","3","ראשונה"
"41","צה"ל 74","48.05","11/07/2023","130000","6372-180-7","מחסנים","לא ידוע","שניה"
42,אליעזר קפלן 31,69,"2023","2090000",6373-856-10,דירה בבית קומות,3.5,שניה
43,השושנים 4,182.25,"2023","4815000",6373-704-1,דירה בבית קומות,5,מ,קרקע,א'
44,אליעזר קפלן 47,81,"2023","2284000",6372-195-34,דירה בבית קומות,4,קומה ‎0‏
45,דגל ראובן 64,65.08,"2023","2215000",6372-190-1,דירה בבית קומות,3,ראשונה
46,קפלן אליעזר 43,35.4,"2023","767000",6373-833-27,דירה בבית קומות,2,רביעית
47,קפלן אליעזר 43,35.4,"2023","1750000",6373-833-25,דירה בבית קומות,2,רביעית
"48","צה"ל 70","48.05","22/02/2023","130000","6372-182-2","מחסנים","3","ראשונה"
"49","צה"ל 60","72","13/02/2023","1975000","6373-841-16","דירה בבית קומות","4","שניה"
50,אליעזר קפלן 39,2205,"2023","190000",6373-836-0,מחסנים,לא ידוע,ראשונה
51,אליעזר קפלן 51,71.6,"2023","308000",6372-192-4,דירה בבית קומות,3,ראשונה
52,ארלוזורוב 55,95,"2022","2600000",6373-1038-18,קרקע למגורים,לא ידוע,שישית+גג
53,השושנים 2,120,"2022","2770000",6373-703-1,לא ידוע,4,חמישית
54,אליעזר קפלן 45,48,"2022","1850000",6372-197-7,דירה בבית קומות,3,ראשונה
55,אליעזר קפלן 37,81,"2022","2325983",6373-835-9,לא ידוע,3,רביעית
56,אליעזר קפלן 45,48,"2022","553000",6372-197-36,דירה בבית קומות,3,שלישית
57,אליעזר קפלן 37,95,"2022","200000",6373-835-8,לא ידוע,4,חמישית
58,אליעזר קפלן 37,120,"2022","670000",6373-835-7,לא ידוע,5,חמישית
59,אליעזר קפלן 37,120,"2022","606500",6373-835-6,לא ידוע,5,שישית
60,אליעזר קפלן 37,95,"2022","611000",6373-835-5,לא ידוע,5,שישית
61,אליעזר קפלן 37,120,"2022","310000",6373-835-1,לא ידוע,4,רביעית
62,אליעזר קפלן 37,120,"2022","350000",6373-835-2,לא ידוע,4,שביעית
63,אליעזר קפלן 37,95,"2022","435000",6373-835-3,לא ידוע,4,שמינית
64,השושנים 12,91.54,"2022","3440000",6373-1019-11,דירה בבית קומות,4,רביעית + גג
65,אליעזר קפלן 39,121,"2022","2940000",6373-836-15,דירה בבית קומות,5,קומה ‎3‏
66,אליעזר קפלן 39,121.3,"2022","2960000",6373-836-20,דירה בבית קומות,5,קומה ‎4‏
"67","צה"ל 74","48.05","03/07/2022","333000","6372-180-13","דירה בבית קומות","2","רביעית"
68,השושנים 12,83.7,"2022","2050000",6373-1019-1,דירה בבית קומות,4,ראשונה
69,אליעזר קפלן 39,160.1,"2022","4100000",6373-836-1,דירה בבית קומות,6,קומה ‎0‏
70,בני מהרשק 4,59.07,"2022","1930000",6373-881-16,דירה בבית קומות,3,רביעית
71,אליעזר קפלן 39,99.4,"2022","2450000",6373-836-6,דירה בבית קומות,4,קומה ‎1‏
72,אליעזר קפלן 49,70.2,"2022","2080000",6372-196-1,דירה בבית קומות,3,קומה ‎0‏
73,אליעזר קפלן 39,121.7,"2022","2740000",6373-836-17,דירה בבית קומות,5,קומה ‎3‏
"74","צה"ל 64","83","11/02/2022","1950000","6373-839-4","דירה בבית קומות","4","ראשונה"
75,אליעזר קפלן 31,79,"2022","1650000",6373-856-6,דירה בבית קומות,4,ראשונה
76,קפלן אליעזר 35,69.42,"2021","1580000",6373-960-9,דירה בבית קומות,3,שלישית
"77","צה"ל 76","48.5","23/11/2021","1400000","6372-179-13","דירה בבית קומות","2","רביעית"
78,בני מהרשק 4,59.07,"2021","1650000",6373-881-14,דירה בבית קומות,3,רביעית
79,אליעזר קפלן 31,62,"2021","1660000",6373-857-7,דירה בבית קומות,3,שניה
80,אליעזר קפלן 49,118.93,"2021","1700000",6372-196-13,דירה בבית קומות,5,קומה ‎3‏
81,בני מהרשק 4,59.07,"2021","1710000",6373-881-1,דירה בבית קומות,3,ראשונה
82,דגל ראובן 60,80,"2021","268000",6372-188-7,דירה בבית קומות,4,שניה
83,אליעזר קפלן 45,48,"2021","1370000",6372-197-15,דירה בבית קומות,3,שלישית
84,אליעזר קפלן 49,124,"2021","2600000",6372-196-36,דירה בבית קומות,4,שביעית
85,אליעזר קפלן 47,48.5,"2021","1400000",6372-195-10,דירה בבית קומות,3,שלישית
86,אליעזר קפלן 45,48,"2021","1050000",6372-197-24,דירה בבית קומות,3,שניה
87,אליעזר קפלן 47,84,"2021","1910000",6372-195-0,דירת גן,3,לא ידוע
88,צהל 50,77.04,"2021","1650000",6373-880-5,דירה בבית קומות,4,שניה
"89","צה"ל 66","97.6","24/02/2021","2400000","6373-838-2","דירה","4","קומה ‎0‏"
"90","צה"ל 66","115.85","02/02/2021","2640000","6373-838-1","דירה","5","קומה ‎0‏"
91,דגל ראובן 64,1043,"2021","58000",6372-190-0,מחסנים,לא ידוע,ראשונה
"92","צה"ל 62","126","14/01/2021","2500000","6373-840-34","דירה בבית קומות","5","קומה ‎9‏, קומה ‎10‏"
93,אליעזר קפלן 31,79,"2020","1660000",6373-857-8,דירה בבית קומות,4,שניה
"94","צה"ל 64","80","16/12/2020","1500000","6373-839-6","דירה בבית קומות","4","שניה"
"95","צה"ל 66","97.3","03/12/2020","1980000","6373-838-35","דירה","4","קומה ‎9‏"
"96","צה"ל 66","1465","18/11/2020","172000","6373-838-0","מחסנים","לא ידוע","לא ידוע"
"97","צה"ל 62","113","16/11/2020","2080000","6373-840-1","דירה בבית קומות","5","קומה ‎1‏"
98,קפלן אליעזר 43,2288,"2020","461000",6373-833-0,ללא תיכנון,לא ידוע,לא ידוע
"99","צה"ל 66","115.05","21/09/2020","2150000","6373-838-38","דירה בבית קומות","5","קומה ‎9‏"
"100","צה"ל 66","115.05","10/09/2020","2135000","6373-838-30","דירה בבית קומות","5","קומה ‎7‏"
"101","צה"ל 74","48.05","07/09/2020","1252500","6372-180-3","דירה בבית קומות","3","ראשונה"
"102","צה"ל 66","116.35","03/09/2020","2100000","6373-838-16","דירה בבית קומות","5","קומה ‎4‏"
103,ארלוזורוב 55,91,"2020","1660000",6373-1038-7,דירה בבית קומות,4,שלישית
"104","צה"ל 66","97.6","19/08/2020","1980000","6373-838-37","דירה בבית קומות","4","קומה ‎9‏"
"105","צה"ל 62","113","17/08/2020","2070000","6373-840-2","דירה בבית קומות","5","קומה ‎1‏"
"106","צה"ל 62","126","04/08/2020","2545000","6373-840-33","דירה בבית קומות","5","קומה ‎9‏, קומה ‎10‏"
107,ארלוזורוב 47,88.6,"2020","1510000",6373-869-11,דירה בבית קומות,4,רביעית
"108","צה"ל 66","116.35","03/08/2020","2098000","6373-838-20","דירה בבית קומות","5","קומה ‎5‏"
"109","צה"ל 66","115.05","02/08/2020","2050000","6373-838-6","דירה בבית קומות","5","קומה ‎1‏"
"110","צה"ל 66","115.05","13/07/2020","2108000","6373-838-22","דירה בבית קומות","5","קומה ‎5‏"
"111","צה"ל 66","97.6","09/07/2020","1885000","6373-838-9","דירה בבית קומות","4","קומה ‎2‏"
"112","צה"ל 66","116.35","09/07/2020","2039000","6373-838-4","דירה בבית קומות","5","קומה ‎1‏"
"113","צה"ל 62","113","07/07/2020","2160000","6373-840-11","דירה בבית קומות","5","קומה ‎3‏"
114,אליעזר קפלן 39,49,"2020","1700000",6373-836-3,דירה בבית קומות,2,קומה ‎0‏
"115","צה"ל 66","116.35","02/07/2020","2169000","6373-838-36","דירה בבית קומות","5","קומה ‎9‏"
116,דגל ראובן 62,57.6,"2020","1680000",6372-189-5,דירה בבית קומות,3,שניה
117,אליעזר קפלן 45,48,"2020","1270000",6372-197-5,דירה בבית קומות,3,ראשונה
"118","צה"ל 62","113","24/06/2020","2080000","6373-840-3","דירה בבית קומות","5","קומה ‎1‏"
