מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
253,הצופים 16,105,2015,1845000,3939-434-13,דירה בבית,4,17571
254,תנועות הנוער 5,96.12,2015,1835000,3939-447-26,דירה בבית,4,19091
255,הצופים 2,79.1,2015,1560000,3939-441-8,דירה בבית,3,19722
256,הצופים 8,86.83,2015,1775000,3939-438-34,דירה בבית,4,20442
257,תנועות הנוער 12,82.15,2015,1700000,3939-431-8,דירה בבית,3.5,20694
258,תנועות הנוער 9,78.69,2015,1500000,3939-445-27,דירה בבית,3,19062
259,תנועות הנוער 13,78.69,2015,1520000,3939-443-11,דירה בבית,3,19316
260,הצופים 12,102.97,2015,1800000,3939-436-21,דירה בבית,4,17481
261,תנועות הנוער 14,82.15,2015,1725000,3939-430-16,דירה בבית,3.5,20998
262,תנועות הנוער 5,85.07,2015,1598000,3939-447-8,דירה בבית,4,18785
263,הצופים 9,82.15,2015,1780000,3939-425-14,דירה בבית,3.5,21668
264,הצופים 14,94.76,2015,1925000,3939-435-36,דירת,4,20314
265,מכבי צעיר 19,157.45,2015,3100000,3939-383-2,קוטג' דו משפחתי,6,19689
266,הצופים 2,93.4,2015,1680000,3939-441-19,דירה בבית,4,17987
267,תנועות הנוער 5,74.98,2015,1530000,3939-447-5,דירה בבית,3,20405
268,הצופים 8,95.86,2015,1700000,3939-438-18,דירה בבית,4,17734
269,הנוער הלאומי 2,250,2015,2800000,3939-408-1,קוטג' חד משפחתי,5,11200
270,תנועות הנוער 11,84.26,2015,1460000,3939-444-24,דירה בבית,3,17327
271,הצופים 9,73.3,2015,1465000,3939-425-1,דירה בבית,3,19986
272,תנועות הנוער 5,74.98,2015,1545000,3939-447-29,דירה בבית,3,20605
273,הצופים 2,93.4,2015,1690000,3939-441-15,דירה בבית,4,18094
274,תנועות הנוער 13,105.01,2015,1680000,3939-443-1,דירה בבית,4,15998
275,הצופים 10,78.69,2015,1500000,3939-437-27,דירה בבית,3,19062
276,תנועות הנוער 11,96.15,2015,1615000,3939-444-14,דירה בבית,4,16797
277,הצופים 19,82.15,2015,1580000,3939-420-16,דירה בבית,3.5,19233
278,הצופים 4,105.01,2015,1730000,3939-440-9,דירה בבית,4,16475
279,תנועות הנוער 3,69.58,2015,1540000,3939-448-15,דירה בבית,3,22133
280,הצופים 14,102.97,2015,1650000,3939-435-5,דירה בבית,4,16024
281,תנועות הנוער 7,101.75,2015,1725000,3939-446-5,דירה בבית,4,16953
282,תנועות הנוער 5,85.07,2015,1570000,3939-447-12,דירה בבית,3.5,18455
283,הצופים 3,117.11,2015,1755000,3939-428-12,דירה בבית,4,14986
284,פיקא 23,110,2015,1770000,3939-173-11,דירה בבית,4,16091
285,תנועות הנוער 3,69.58,2015,1410000,3939-448-11,דירה בבית,3,20264
286,תנועות הנוער 1,131.6,2015,2000000,3939-449-12,דירה בבית,5,15198
287,תנועות הנוער 12,82.15,2015,1610000,3939-431-14,דירה בבית,3.5,19598
288,תנועות הנוער 1,78.99,2015,1500000,3939-449-18,דירה בבית,3.5,18990
289,תנועות הנוער 8,73.3,2015,1440000,3939-433-17,דירה בבית,3,19645
