מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,קוסובסקי 40,85,"2025","4800000",6106-671-9,דירה בבית קומות,3.5,שלישית
2,הרב הרצוג 20,90.44,"2025","4935000",6107-249-26,דירה בבית קומות,4,שישית
3,תוספתא 3,47.5,"2025","4987000",6106-301-23,דירה בבית קומות,3,ראשונה
4,0,86,"2025","6532000",6107-49-2,דירה בבית קומות,3,שבע עשרה
5,ירושלמי 1,50,"2025","5100000",6106-301-9,דירה בבית קומות,3,שניה
6,קוסובסקי 38,94,"2025","8400000",6106-647-13,דירה בבית קומות,4,שישית
7,ירושלמי 1,50,"2025","6334000",6106-301-16,דירה בבית קומות,3,שלישית
8,הרב עוזיאל 8,86.95,"2025","4350000",6107-425-20,דירה בבית קומות,4,חמישית
9,ירושלמי 1,50,"2025","5000000",6106-301-14,דירה בבית קומות,3,שלישית
10,0,180,"2025","10350000",6107-14-185,דירה בבית קומות,5,אחת עשרה
11,ירושלמי 1,50,"2025","4929000",6106-301-18,דירה בבית קומות,3,רביעית
12,סנהדרין 13,101,"2025","5300000",6106-127-8,דירה בבית קומות,3,שישית
13,תוספתא 1,45.5,"2025","4580000",6106-301-33,דירה בבית קומות,2,שניה
14,ירושלמי 1,47.5,"2025","5999000",6106-301-29,דירה בבית קומות,3,ראשונה
15,ירושלמי 5,50,"2025","5000000",6106-301-15,דירה בבית קומות,3,שלישית
16,חנה זמר 15,67,"2025","3900000",6106-736-2,דירה בבית קומות,3,ראשונה
17,בבלי 7,74,"2025","4625000",6107-416-1,דירה בבית קומות,3,ראשונה
18,סנהדרין 13,195,"2025","11328000",6106-127-9,דירה בבית קומות,5,שישית
19,0,78,"2025","5848000",6107-49-3,דירה בבית קומות,3,שבע עשרה
20,0,122,"2025","8936000",6107-49-4,דירה בבית קומות,4,אחת עשרה
21,0,לא ידוע,"2025","53000",6107-14-186,מחסנים,לא ידוע,לא ידוע
22,0,180,"2025","10950000",6107-14-187,דירה בבית קומות,5,עשרים
23,סנהדרין 13,לא ידוע,"2025","150000",6106-127-10,חניה,לא ידוע,לא ידוע
24,אונקלוס 4,66,"2025","4050000",6106-612-7,דירה בבית קומות,3,שלישית
25,זמר חנה 5,68.79,"2025","3750000",6106-224-7,דירה בבית קומות,3,שלישית
26,בבלי 40,52.35,"2025","2236000",6106-300-16,דירה בבית קומות,3,ראשונה
27,ירושלמי 1,36.5,"2025","3662000",6106-301-3,דירה בבית קומות,3,ראשונה
