מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","פארן 2","125.77","15/05/2025","1239000","5737-7-60","משרד","לא ידוע","שניה"
"2","0","168","24/12/2024","1370000","5742-6-13","מחסנים","לא ידוע","לא ידוע"
"3","0","168","24/12/2024","1330000","5742-6-12","מחסנים","לא ידוע","לא ידוע"
"4","0","246","24/12/2024","2045000","5742-6-14","מחסנים","לא ידוע","לא ידוע"
"5","0","245","24/12/2024","2055000","5742-6-15","מחסנים","לא ידוע","לא ידוע"
"6","0","54","28/10/2024","167000","5739-4-4","מחסנים","לא ידוע","לא ידוע"
"7","0","150","29/08/2024","1600000","5742-6-16","משרד","לא ידוע","שניה"
"8","הירדן 2","137","04/04/2024","1644000","5740-3-7","משרד","לא ידוע","ראשונה"
"9","הקישון 9","6590","30/12/2022","154000000","5739-25-4","חנות","לא ידוע","חמישית"
"10","0","3050","19/07/2021","21350000","5741-3-1","קומבינציה","לא ידוע","לא ידוע"
"11","נחל פולג 11","3280","24/03/2021","24642000","5405-2-3","תעשיה","לא ידוע","לא ידוע"
"12","נחל פולג 11","לא ידוע","24/03/2021","7357000","5405-2-2","אופציה","לא ידוע","לא ידוע"
"13","הקישון 9","2198","30/04/2020","37370000","5739-25-3","חנות","לא ידוע","לא ידוע"
"14","חבצלת החוף 13","1420","02/02/2020","9000000","5404-10-1","תעשיה","לא ידוע","לא ידוע"
"15","0","1015","28/01/2020","7000000","5742-6-17","משרד","לא ידוע","ראשונה"
"16","נחל שניר 1","3060","23/09/2019","21110000","5405-12-1","תעשיה","לא ידוע","לא ידוע"
"17","0","2548","18/07/2019","14000000","5404-20-1","תעשיה","לא ידוע","לא ידוע"
"18","חבצלת החוף 7","270.41","15/07/2019","2100000","5404-7-6","מלאכה","לא ידוע","שניה"
"19","פארן 2","528.61","16/06/2019","3550000","5737-7-47","מחסנים","לא ידוע","ראשונה"
"20","נחל שניר 5","1926","04/04/2019","18000000","5405-14-1","תעשיה","לא ידוע","לא ידוע"
"21","פארן 2","147","07/02/2019","1000000","5737-7-39","תעשיה","לא ידוע","ראשונה"
"22","0","243","10/01/2019","1949000","5742-6-18","תעשיה","לא ידוע","ראשונה"
"23","0","2426","06/12/2018","9950000","5739-4-3","תעשיה","לא ידוע","לא ידוע"
"24","הירדן 2","200","29/11/2018","1250000","5740-3-6","תעשיה","לא ידוע","לא ידוע"
"25","הירקון 11","969","10/10/2018","86000000","5403-14-3","תעשיה","לא ידוע","קומה ‎0‏"
"26","0","2320","06/05/2018","6500000","5739-15-4","תעשיה","לא ידוע","לא ידוע"
"27","פארן 2","123.16","21/01/2018","685000","5737-7-79","מחסנים","לא ידוע","שניה"
"28","פארן 2","77.41","23/10/2017","525000","5737-7-20","תעשיה","לא ידוע","קרקע"
"29","פארן 2","144.46","23/10/2017","1100000","5737-7-21","תעשיה","לא ידוע","קרקע"
"30","פארן 2","127.05","15/09/2017","512000","5737-7-63","תעשיה","לא ידוע","שניה"
"31","0","33","21/08/2017","219000","5403-23-1","תעשיה","לא ידוע","ראשונה"
"32","0","4500","17/07/2017","14750000","5739-15-3","תעשיה","לא ידוע","ראשונה"
"33","0","1002","13/07/2017","599000","5739-14-2","תעשיה","לא ידוע","לא ידוע"
"34","0","217","04/05/2017","2040000","5742-6-11","תעשיה","לא ידוע","ראשונה"
"35","0","לא ידוע","12/12/2016","10000000","5404-17-2","חנות","לא ידוע","ראשונה"
"36","הירדן 2","200","07/09/2016","800000","5740-3-5","תעשיה","לא ידוע","שניה"
"37","חבצלת החוף 11","2195","16/02/2016","7675000","5404-9-1","תעשיה","לא ידוע","שניה"
"38","ירושלים 2","168.59","15/02/2016","875000","5739-39-2","תעשיה","לא ידוע","קרקע, ראשונה"
"39","0","2320","02/12/2015","5999000","5739-15-2","מלאכה","לא ידוע","לא ידוע"
"40","פארן 2","218.34","17/09/2015","2200000","5737-7-14","תעשיה","לא ידוע","קרקע"
"41","0","394","27/11/2014","1900000","5742-6-10","משרד","לא ידוע","ראשונה"
"42","הפרת 1","3479","09/09/2014","16250000","5741-4-1","תעשיה","לא ידוע","לא ידוע"
"43","הירדן 2","980","11/08/2014","3250000","5740-3-8","משרד","לא ידוע","ראשונה"
"44","0","1300","05/06/2014","7999000","5739-15-1","תעשיה","לא ידוע","ראשונה"
"45","0","974","10/04/2014","7825000","5737-2-1","תעשיה","לא ידוע","ראשונה"
"46","פארן 2","222.12","12/01/2014","1210000","5737-7-46","תעשיה","לא ידוע","ראשונה"
"47","0","13757","22/05/2013","46200000","5403-19-3","תעשיה","לא ידוע","לא ידוע"
"48","0","2360","05/05/2013","2680000","5739-14-1","חנות","לא ידוע","לא ידוע"
"49","0","428","21/02/2013","2000000","5742-6-19","מלאכה","לא ידוע","שניה"
"50","פארן 2","122.49","06/11/2012","875000","5737-7-44","תעשיה","לא ידוע","ראשונה"
"51","הירקון 36","60","15/04/2012","134000","5405-24-1","מלאכה","לא ידוע","לא ידוע"
"52","נחל שניר 15","450","08/02/2012","2180000","5405-19-1","תעשיה","לא ידוע","לא ידוע"
"53","פארן 2","119.16","30/01/2012","845000","5737-7-1","תעשיה","לא ידוע","קרקע"
"54","פארן 2","124.75","29/12/2011","591000","5737-7-50","תעשיה","לא ידוע","ראשונה"
"55","פארן 11","32","04/12/2011","258000","5737-6-2","מלאכה","לא ידוע","לא ידוע"
"56","פארן 2","108.87","04/10/2011","436000","5737-7-66","תעשיה","לא ידוע","שניה"
"57","פארן 11","4800","24/05/2011","27000000","5737-6-1","מחסנים","לא ידוע","לא ידוע"
"58","0","680","27/04/2011","3025000","5739-4-2","מחסנים","לא ידוע","לא ידוע"
"59","פארן 2","688.52","17/04/2011","1700000","5737-7-74","מלאכה","לא ידוע","שניה"
"60","0","2636","06/03/2011","16239000","5738-4-3","מחסנים","לא ידוע","לא ידוע"
"61","נחל שניר 4","8794","22/02/2011","27999000","5405-9-2","תעשיה","לא ידוע","לא ידוע"
"62","נחל פולג 11","3280","17/01/2011","17000000","5405-2-1","תעשיה","לא ידוע","שניה"
"63","0","5000","23/12/2010","7000000","5741-2-1","תעשיה","לא ידוע","לא ידוע"
"64","פארן 2","146.43","02/12/2010","1550000","5737-7-33","תעשיה","לא ידוע","ראשונה"
