מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,הלב 4,86,"2025","2560000",4546-62-54,דירה בבית קומות,4,שישית
2,הלב 2,133,"2025","3500000",4546-64-2,דירה בבית קומות,5,ראשונה
3,ההסתדרות 42,59.7,"2025","2560000",4546-33-20,דירה בבית קומות,3,ראשונה
4,השריון 22,72.1,"2025","2400000",4546-37-3,דירה בבית קומות,4,ראשונה
5,ההסתדרות 24,72,"2025","2000000",4546-28-13,דירה בבית קומות,3,רביעית
6,הטייסים 38,62,"2025","2005000",4546-60-5,דירה בבית קומות,3,שניה
7,ששת הימים 1,61.3,"2025","1980000",4546-6-16,דירה בבית קומות,3,רביעית
8,השריון 20,115,"2024","3420000",4546-36-17,דירה בבית קומות,5,שישית
9,משה סנה 3,56.3,"2024","1970000",4546-15-14,דירה בבית קומות,3,שלישית
10,ההסתדרות 42,59.7,"2024","2550000",4546-33-11,דירה בבית קומות,3,שלישית
11,השריון 16,61,"2024","2190000",4546-63-47,דירה בבית קומות,3,רביעית
12,ההסתדרות 30,59.4,"2024","1950000",4546-27-12,דירה בבית קומות,3,שלישית
13,ההסתדרות 14,51.6,"2024","2200000",4546-11-9,דירה בבית קומות,3.5,ראשונה
14,ששת הימים 3,60.9,"2024","2100000",4546-5-13,דירה בבית קומות,3,רביעית
15,ההסתדרות 42,59.7,"2024","2650000",4546-33-17,דירה בבית קומות,3,ראשונה
16,הטייסים 8,68.7,"2024","185000",4546-14-9,דירה בבית קומות,3,ראשונה
17,הטייסים 38,72,"2024","2300000",4546-60-22,דירה בבית קומות,3.5,שישית
18,ההסתדרות 42,59.7,"2024","2530000",4546-33-19,דירה בבית קומות,3,ראשונה
19,ההסתדרות 26,28.7,"2024","1680000",4546-26-17,דירה בבית קומות,1,שלישית
20,ההסתדרות 42,59.7,"2024","2557000",4546-33-23,דירה בבית קומות,3,שניה
21,הטייסים 4,66,"2024","2440000",4546-4-6,דירה בבית קומות,3,שלישית
22,הטייסים 32,61.6,"2024","2100000",4546-22-15,דירה בבית קומות,3,ראשונה
23,ההסתדרות 42,59.7,"2024","2775000",4546-33-18,דירה בבית קומות,3,ראשונה
24,השריון 20,116,"2024","3380000",4546-36-18,דירה בבית קומות,5,שישית
25,השריון 16,73,"2024","2500000",4546-63-52,דירה בבית קומות,3.5,חמישית
26,ההסתדרות 42,59.7,"2024","2510000",4546-33-21,דירה בבית קומות,3,שניה
27,הטייסים 8,70.6,"2024","500000",4546-14-1,דירה בבית קומות,3,קרקע
28,השריון 20,92,"2024","2540000",4546-36-19,דירה בבית קומות,4,שביעית
29,ההסתדרות 36,72,"2024","2430000",4546-31-4,דירה בבית קומות,3,ראשונה
30,הטייסים 14,56.3,"2024","2100000",4546-17-15,דירה בבית קומות,3,שלישית
31,הטייסים 38,62,"2024","1905000",4546-60-12,דירה בבית קומות,3,שלישית
32,הטייסים 4,100,"2024","2250000",4546-4-72,דירה בבית קומות,3,חמישית
33,השריון 16,73,"2023","2400000",4546-63-33,דירה בבית קומות,4,ראשונה
34,הלב 2,258,"2023","1104000",4546-64-3,דירת גן,9,ראשונה
35,הלב 2,120,"2023","3650000",4546-64-4,דירה בבית קומות,5,רביעית
36,ההסתדרות 14,51.6,"2023","274000",4546-11-6,דירה בבית קומות,3,שניה
37,ההסתדרות 39,59.4,"2023","1800000",4546-35-6,דירה בבית קומות,3,שניה
38,השריון 24,72.1,"2023","1309000",4546-38-5,דירה בבית קומות,4,שניה
39,ההסתדרות 29,72,"2023","1980000",4546-29-2,דירה בבית קומות,3,ראשונה
40,הלב 2,178,"2023","4800000",4546-64-5,דירת גג,5,חמישית
41,הטייסים 36,62,"2023","2050000",4546-61-21,דירה בבית קומות,3,שישית
42,ההסתדרות 16,59.7,"2023","2250000",4546-12-8,דירה בבית קומות,3,ראשונה
43,השריון 20,109,"2023","4000000",4546-36-20,דירה בבית קומות,5,שביעית
44,הטייסים 38,62,"2022","2235000",4546-60-1,דירה בבית קומות,3,ראשונה
45,ההסתדרות 42,59.7,"2022","2600000",4546-33-22,דירה בבית קומות,3,שניה
46,הטייסים 4,75,"2022","1955000",4546-4-11,דירה בבית קומות,3,ראשונה
47,השריון 16,61,"2022","2100000",4546-63-19,דירה בבית קומות,3,חמישית
48,משה סנה 8,90,"2022","2293000",4546-12-18,דירה בבית קומות,4,מרתף ‎-1‏
49,משה סנה 8,94,"2022","2405000",4546-12-33,דירה בבית קומות,4,שישית
50,השריון 20,115,"2022","2980000",4546-36-21,דירה בבית קומות,5,חמישית
51,הטייסים 24,87.4,"2022","1290000",4546-20-10,דירה בבית קומות,4,ראשונה
52,ההסתדרות 30,59.4,"2022","1900000",4546-27-5,דירה בבית קומות,3,שניה
53,משה סנה 8,98,"2022","2225000",4546-12-32,דירה בבית קומות,4,שישית
54,הטייסים 4,78,"2022","1920000",4546-4-70,דירה בבית קומות,3,שביעית
55,ההסתדרות 42,59.7,"2022","500000",4546-33-9,דירה בבית קומות,3,שלישית
56,הלב 4,86,"2022","2400000",4546-62-62,דירה בבית קומות,4,שמינית
57,הטייסים 2,61,"2022","492000",4546-2-20,דירה בבית קומות,3,שניה
58,השריון 20,95,"2022","2450000",4546-36-22,דירה בבית קומות,4,חמישית
59,הטייסים 4,66,"2022","2110000",4546-4-3,דירה בבית קומות,3,שניה
60,הטייסים 4,69,"2022","1900000",4546-4-22,דירה בבית קומות,4,שלישית
61,ההסתדרות 32,97,"2022","2050000",4546-30-12,דירה בבית קומות,5,שישית
62,הטייסים 24,89.6,"2022","2235000",4546-20-18,לא ידוע,4,שניה
63,הלב 6,85,"2022","2180000",4546-62-17,דירה בבית קומות,4,חמישית
64,הלב 4,85,"2022","2000000",4546-62-40,דירה בבית קומות,4,שניה
