מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
210,החרוב 17,113.2,2019,5450000,6333-66-1,קוטג' דו משפחתי,5,48145
211,המלכים 36,106,2019,4200000,6552-185-1,קוטג' דו משפחתי,4,39623
213,הרב קוק 45,260,2019,4550000,6552-298-2,קוטג' חד משפחתי,6,17500
214,בלפור 4,97,2019,4399000,6334-131-1,קוטג' חד משפחתי,4,45351
215,הגפן 49,105,2019,6499000,6334-191-1,קוטג' דו משפחתי,5,61895
216,רמז 5,60,2019,2000000,6551-252-1,דירה בבית,3,33333
217,מוהליבר 7,142,2019,5300000,6334-84-1,קוטג' דו משפחתי,6,37324
218,הרב הרצוג 13,66.18,2019,1750000,6552-268-7,דירה בבית,3,26443
222,רמז 4,112,2019,2285000,6551-250-10,דירה בבית,4,20402
223,גורדון 56,318,2019,6500000,6552-45-2,קוטג' חד משפחתי,6,20440
224,אבו חצירה 12,78.92,2019,156000,6552-266-4,דירה בבית,3,1977
225,0,81,2019,800000,6551-249-1,דירה בבית,4,9877
226,הגדודים 5,798,2019,10700000,6334-137-0,קוטג' דו משפחתי,7,13409
227,רמז 4,64,2019,1910000,6551-250-5,דירה בבית,4,29844
228,המלכים 3,148.4,2019,4470000,6794-92-2,קוטג' חד משפחתי,5,30121
229,0,81,2019,2240000,6551-247-9,דירה בבית,4.5,27654
