מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,מחיר למר,חדרים
2,חדרה,יצחק,0,201,2025,3600000,10013-157-1,קוטג' דו משפחתי,6,17910
3,חדרה,יצחק,רשבם 8,240,2025,3300000,10012-91-2,קוטג' דו משפחתי,6,13750
6,חדרה,יצחק,אופירה 10,244,2024,3930000,10013-31-8,קוטג' חד משפחתי,6,16107
8,חדרה,יצחק,הגרא 12,162,2024,2600000,10013-100-2,קוטג' דו משפחתי,5,16049
9,חדרה,יצחק,האחו 9,173,2024,3850000,10013-212-1,קוטג' דו משפחתי,5,22254
10,חדרה,יצחק,ההרדוף 14,176,2024,3500000,10012-100-3,קוטג' חד משפחתי,5,19886
17,חדרה,יצחק,הגרא 4,171,2024,3390000,10013-32-14,קוטג' חד משפחתי,6,19825
18,חדרה,יצחק,הרב אבוחצירא 45,110,2024,1347000,10012-31-1,קוטג' דו משפחתי,4,12245
19,חדרה,יצחק,מאיר בר אילן 22,90,2023,1800000,10013-52-4,קוטג' חד משפחתי,3,20000
20,חדרה,יצחק,רשבם 5,100,2023,1876000,10012-85-1,קוטג' חד משפחתי,3,18760
21,חדרה,יצחק,אופירה 14,180,2023,3000000,10013-30-8,דירה בבית,6,16667
22,חדרה,יצחק,נערן 2,182,2023,3300000,10012-24-2,קוטג' דו משפחתי,5,18132
23,חדרה,יצחק,אופירה 6,107,2023,1450000,10013-32-13,דירה בבית,4,13551
26,חדרה,יצחק,הרב אבוחצירא 52,172,2023,1400000,10012-42-2,קוטג' דו משפחתי,7,8140
28,חדרה,יצחק,עמק יזרעאל 30,170,2023,3350000,10013-191-6,קוטג' דו משפחתי,6,19706
29,חדרה,יצחק,עולי הגרדום 5,86,2023,1900000,10012-58-1,קוטג' דו משפחתי,3,22093
33,חדרה,יצחק,המכבים 7,124.86,2022,2300000,10012-77-2,דירה בבית,5,18421
35,חדרה,יצחק,הרב אבוחצירא 52,109,2022,1453000,10012-42-1,דירה בבית,4,13330
36,חדרה,יצחק,נערן 6,134,2022,2500000,10012-24-5,קוטג' דו משפחתי,5,18657
37,חדרה,יצחק,אופירה 8,156,2022,3550000,10013-31-7,קוטג' חד משפחתי,5,22756
38,חדרה,יצחק,עמק יזרעאל 30,177,2021,2950000,10013-191-5,קוטג' דו משפחתי,5,16667
39,חדרה,יצחק,החידא 3,130,2021,2350000,10013-165-3,דירה בבית,4,18077
40,חדרה,יצחק,רשבם 3,120,2021,2150000,10012-84-1,דירה בבית,6,17917
42,חדרה,יצחק,נערן 6,138,2021,2430000,10012-24-6,קוטג' דו משפחתי,6,17609
45,חדרה,יצחק,לחי 5,209,2021,2350000,10012-66-1,קוטג' חד משפחתי,6,11244
47,חדרה,יצחק,עליית הנוער 3,120,2021,984000,10013-65-5,קוטג' חד משפחתי,4,8200
50,חדרה,יצחק,עמק יזרעאל 3,150,2021,2030000,10013-184-2,דירה בבית,5,13533
53,חדרה,יצחק,ההרדוף 2,120,2021,2150000,10012-92-1,קוטג' דו משפחתי,4,17917
54,חדרה,יצחק,עמק יזרעאל 28,204,2021,2250000,10013-191-4,קוטג' דו משפחתי,5,11029
55,חדרה,יצחק,החידא 4,130,2021,2210000,10013-166-1,קוטג' חד משפחתי,5,17000
56,חדרה,יצחק,נערן 2,184,2021,2600000,10012-24-7,קוטג' חד משפחתי,5,14130
59,חדרה,יצחק,החידא 8,129,2020,2375000,10013-32-11,קוטג' חד משפחתי,5,18411
61,חדרה,יצחק,הגרא 5,269,2020,2600000,10013-93-2,קוטג' חד משפחתי,5,9665
62,חדרה,יצחק,האחו 8,131,2020,1025000,10013-207-2,קוטג' דו משפחתי,5,7824
63,חדרה,יצחק,רשבם 2,185,2020,1945000,10012-103-1,קוטג' חד משפחתי,5,10514
65,חדרה,יצחק,לחי 4,80,2020,1550000,10012-71-2,קוטג' חד משפחתי,3,19375
67,חדרה,יצחק,אופירה 8,170,2020,2500000,10013-31-6,קוטג' חד משפחתי,5,14706
69,חדרה,יצחק,אופירה 12,187,2019,2360000,10013-30-6,קוטג' חד משפחתי,6,12620
70,חדרה,יצחק,אופירה 6,107,2019,1820000,10013-32-15,דירה בבית,4,17009
71,חדרה,יצחק,אופירה 24,247,2019,2430000,10013-190-3,קוטג' חד משפחתי,5,9838
73,חדרה,יצחק,נערן 2,160,2019,1900000,10012-24-9,קוטג' דו משפחתי,5,11875
78,חדרה,יצחק,עמק יזרעאל 7,160,2019,2445000,10013-31-5,קוטג' חד משפחתי,5,15281
80,חדרה,יצחק,0,170,2019,2469000,10013-29-1,קוטג' דו משפחתי,6,14524
81,חדרה,יצחק,0,176,2019,2500000,10013-29-2,קוטג' חד משפחתי,5,14205
83,חדרה,יצחק,הגרא 6,178,2019,2030000,10013-31-9,דירה בבית,6,11404
84,חדרה,יצחק,ההרדוף 22,120,2019,1900000,10012-98-5,דירה בבית,4,15833
86,חדרה,יצחק,נערן 2,140,2018,1900000,10012-24-14,קוטג' דו משפחתי,5,13571
87,חדרה,יצחק,עמק יזרעאל 11,197,2018,935000,10013-30-5,דירה בבית,6,4746
88,חדרה,יצחק,נערן 2,182,2018,1820000,10012-24-16,קוטג' דו משפחתי,5,10000
90,חדרה,יצחק,עמק יזרעאל 5,107,2018,1785000,10013-32-10,קוטג' דו משפחתי,4,16682
91,חדרה,יצחק,נערן 2,134,2018,1775000,10012-24-17,קוטג' דו משפחתי,5,13246
93,חדרה,יצחק,עמק יזרעאל 10,110,2018,900000,10013-32-9,דירה בבית,4,8182
96,חדרה,יצחק,עמק יזרעאל 6,160,2017,1750000,10013-170-3,קוטג' דו משפחתי,6,10938
98,חדרה,יצחק,בארי 5,150,2017,1990000,10013-26-4,קוטג' חד משפחתי,5,13267
99,חדרה,יצחק,האחו 4,131,2017,2005000,10013-206-1,קוטג' דו משפחתי,5,15305
100,חדרה,יצחק,בארי 3,184,2017,2179000,10013-26-5,דירה בבית,7,11842
101,חדרה,יצחק,חוף הכרמל 11,200,2017,2149000,10013-34-9,קוטג' דו משפחתי,6,10745
102,חדרה,יצחק,עמק יזרעאל 23,120,2017,2380000,10013-190-4,קוטג' דו משפחתי,5,19833
104,חדרה,יצחק,0,180,2017,2120000,10013-28-1,קוטג' דו משפחתי,5,11778
105,חדרה,יצחק,האחו 11,150,2017,1730000,10013-210-3,קוטג' דו משפחתי,5,11533
