מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","דוד וולפסון 34","95.88","16/07/2025","890000","38018-26-27","דירה בבית קומות","4","שביעית"
"2","קרן היסוד 9","81.7","10/07/2025","875000","38018-20-27","דירה בבית קומות","4","שלישית"
"3","קרן היסוד 17","86.1","26/05/2025","980000","38018-23-35","דירה בבית קומות","4","ראשונה"
"4","דוד וולפסון 36","93.9","21/05/2025","850000","38018-25-22","דירה בבית קומות","4","שישית"
"5","קרן היסוד 5","85.6","11/05/2025","720000","38018-20-44","דירה בבית קומות","3","שלישית"
"6","0","לא ידוע","08/05/2025","53000","38012-1-1","חנות","לא ידוע","ראשונה"
"7","דוד וולפסון 26","81.1","10/04/2025","750000","38018-24-11","דירה בבית קומות","4","שלישית"
"8","דוד וולפסון 26","63.7","08/04/2025","721000","38018-24-4","דירה בבית קומות","3","ראשונה"
"9","יחיל חיים 22","76.2","01/04/2025","880000","38018-22-20","דירה בבית קומות","3.5","שניה"
"10","דוד וולפסון 34","84.78","20/03/2025","960000","38018-26-24","דירה בבית קומות","4","שישית"
"11","יחיל חיים 22","76.2","13/03/2025","680000","38018-22-24","דירה בבית קומות","4","שלישית"
"12","יפה לייב 17","76.2","03/03/2025","750000","38018-18-2","דירה בבית קומות","4","קרקע"
"13","דוד וולפסון 26","76.2","25/02/2025","825000","38018-24-6","דירה בבית קומות","4","ראשונה"
"14","התקווה 16","101.2","19/02/2025","1600000","38016-51-255","דירה בבית קומות","4","קומה ‎14‏"
"15","התקווה 12","72.9","19/02/2025","1370000","38016-51-67","דירה בבית קומות","3","קומה ‎10‏"
"16","דוד וולפסון 36","93.1","17/02/2025","880000","38018-25-24","דירה בבית קומות","4","שישית"
"17","קרן היסוד 13","85.6","10/02/2025","750000","38018-20-9","דירה בבית קומות","3","שלישית"
"18","יחיל חיים 20","76.2","10/02/2025","740000","38018-22-6","דירה בבית קומות","4","ראשונה"
"19","קרן היסוד 17","75.8","10/02/2025","850000","38018-23-56","דירה בבית קומות","4","שלישית"
"20","קרן היסוד 17","75.8","26/01/2025","735000","38018-23-16","דירה בבית קומות","4","שלישית"
"21","התקווה 1","120","23/01/2025","1475000","38015-49-22","דירה בבית קומות","4","תשיעית"
"22","התקווה 12","88","13/01/2025","1415000","38016-51-88","דירה בבית קומות","4","קומה ‎15‏"
"23","יחיל חיים 24","81.1","08/01/2025","785000","38018-22-36","דירה בבית קומות","4","שלישית"
"24","התקווה 12","88.2","31/12/2024","1300000","38016-51-28","דירה בבית קומות","4","קומה ‎3‏"
"25","מנחם קרויצר 1","1449","29/12/2024","2338000","38018-68-2","ללא תיכנון","לא ידוע","לא ידוע"
"26","התקווה 1","125","24/12/2024","1500000","38015-49-21","דירה בבית קומות","4","ראשונה"
"27","יפה לייב 17","63.7","05/12/2024","715000","38018-18-10","דירה בבית קומות","3","שלישית"
"28","רחה פריאר 9","155","26/11/2024","2162000","38018-52-148","משרד","לא ידוע","חמישית"
"29","דוד וולפסון 36","93.1","18/11/2024","920000","38018-25-19","דירה בבית קומות","4","חמישית"
"30","0","לא ידוע","13/11/2024","51000","38012-1-12","חנות","לא ידוע","ראשונה"
"31","0","לא ידוע","03/11/2024","52000","38012-1-27","חנות","לא ידוע","ראשונה"
"32","חיים יחיל 10","134","01/10/2024","1650000","38013-19-3","משרד","לא ידוע","רביעית"
"33","קרן היסוד 13","96.4","29/09/2024","800000","38018-20-8","דירה בבית קומות","4","שלישית"
"34","הנרייטה סאלד 8","34","29/08/2024","500000","38016-42-45","חנות","לא ידוע","שביעית"
"35","קרן היסוד 5","85.6","21/08/2024","800000","38018-20-42","דירה בבית קומות","3","שניה"
"36","0","23","11/08/2024","51000","38012-1-28","חנות","לא ידוע","ראשונה"
"37","קרן היסוד 17","57.3","25/07/2024","680000","38018-23-2","דירה בבית קומות","3","קרקע"
"38","קרן היסוד 17","75.8","22/07/2024","710000","38018-23-48","דירה בבית קומות","4","שלישית"
"39","התקווה 12","71.9","21/07/2024","1280000","38016-51-89","דירה בבית קומות","3","קומה ‎15‏"
"40","הנרייטה סאלד 8","23","10/07/2024","350000","38016-42-30","משרד","לא ידוע","רביעית"
"41","דוד וולפסון 34","105.4","10/07/2024","1010000","38018-26-32","דירה בבית קומות","4","שמינית"
"42","0","34","08/07/2024","470000","38012-2-1","משרד","לא ידוע","ראשונה"
"43","לייב יפה 21","76.2","19/06/2024","710000","38018-19-6","דירה בבית קומות","4","ראשונה"
"44","התקווה 16","100.4","19/06/2024","1600000","38016-51-246","דירה בבית קומות","4","קומה ‎12‏"
"45","התקווה 14","100.7","09/06/2024","1470000","38016-51-159","דירה בבית קומות","4","קומה ‎13‏"
"46","הנרייטה סאלד 8","100","06/06/2024","1150000","38016-42-36","משרד","לא ידוע","חמישית"
"47","התקווה 1","100","01/05/2024","600000","38015-49-25","דירה בבית קומות","4","שמינית"
"48","התקווה 16","101.2","30/04/2024","1500000","38016-51-275","דירה בבית קומות","4","קומה ‎19‏"
"49","קרן היסוד 17","75.8","14/04/2024","795000","38018-23-47","דירה בבית קומות","4","שלישית"
"50","רחה פריאר 9","134","08/04/2024","1649000","38018-52-149","משרד","לא ידוע","שתים עשרה"
"51","התקווה 1","100","07/04/2024","1500000","38015-49-18","דירה בבית קומות","4","אחת עשרה"
"52","0","50","24/03/2024","450000","38012-2-2","משרד","לא ידוע","שניה"
"53","0","לא ידוע","17/03/2024","160000","38012-1-90","חנות","לא ידוע","ראשונה"
"54","קרן היסוד 17","75.8","14/03/2024","870000","38018-23-13","דירה בבית קומות","4","שניה"
"55","רחה פריאר 9","56","05/03/2024","1225000","38018-52-147","משרד","לא ידוע","שבע עשרה"
"56","קרן היסוד 5","37.5","05/03/2024","700000","38018-20-37","חנות","לא ידוע","קרקע"
"57","קרן היסוד 7","40","05/03/2024","650000","38018-20-29","חנות","לא ידוע","קרקע"
"58","התקווה 14","101.3","03/03/2024","1470000","38016-51-144","דירה בבית קומות","4","קומה ‎9‏"
"59","התקווה 1","103","21/02/2024","1600000","38015-49-26","דירה בבית קומות","4","עשרים ואחת"
"60","0","לא ידוע","20/02/2024","80000","38012-1-91","חנות","לא ידוע","ראשונה"
"61","התקווה 1","113","15/02/2024","1550000","38015-49-27","דירה בבית קומות","4","עשרים"
"62","יחיל חיים 20","76.2","02/02/2024","620000","38018-22-9","דירה בבית קומות","4","שניה"
"63","התקווה 14","114.5","23/01/2024","1535000","38016-51-162","דירה בבית קומות","5","קומה ‎14‏"
"64","רחה פריאר 9","156","21/01/2024","1821000","38018-52-150","משרד","לא ידוע","שתים עשרה"
"65","התקווה 16","114.3","07/01/2024","1600000","38016-51-240","דירה בבית קומות","5","קומה ‎10‏"
"66","0","27","07/01/2024","365000","38012-2-3","משרד","לא ידוע","שניה"
"67","0","113","29/12/2023","1300000","38015-9-164","דירה בבית קומות","4","ארבע עשרה"
"68","0","103","28/12/2023","1300000","38015-9-161","לא ידוע","4","רביעית"
"69","יחיל חיים 28","76.2","17/12/2023","725000","38018-24-32","דירה בבית קומות","4","שניה"
"70","התקווה 1","178","17/12/2023","2100000","38015-49-28","דירה בבית קומות","5","עשרים ואחת"
"71","יפה לייב 17","63.7","03/12/2023","700000","38018-18-4","דירה בבית קומות","3","ראשונה"
"72","0","95","03/12/2023","387000","38012-2-4","משרד","לא ידוע","ראשונה"
"73","דוד וולפסון 34","84.78","26/11/2023","810000","38018-26-25","דירה בבית קומות","4","שישית"
"74","דוד וולפסון 26","76.2","26/11/2023","780000","38018-24-9","דירה בבית קומות","4","שניה"
"75","שמריהו לוין 13","232","14/11/2023","2200000","38015-30-19","משרד","לא ידוע","שניה"
"76","רחה פריאר 3","14454","09/11/2023","2609000","38018-59-2","מסחרי + משרדים","לא ידוע","לא ידוע"
"77","התקווה 14","100.7","02/10/2023","1350000","38016-51-111","דירה בבית קומות","4","קומה ‎1‏"
"78","התקווה 12","88.9","24/09/2023","720000","38016-51-66","דירה בבית קומות","4","קומה ‎10‏"
"79","0","40","19/09/2023","480000","38012-2-11","חנות","לא ידוע","ראשונה"
"80","התקווה 1","100","18/09/2023","1195000","38015-49-17","דירה בבית קומות","3","ארבע עשרה"
"81","התקווה 16","114.2","11/09/2023","1515000","38016-51-217","לא ידוע","5","קומה ‎5‏"
"82","שמריהו לוין 13","1942.71","31/08/2023","18000000","38015-30-23","משרד","לא ידוע","שלישית"
"83","יפה לייב 13","63.7","01/08/2023","725000","38018-18-34","דירה בבית קומות","3","שלישית"
"84","רחה פריאר 9","140","31/07/2023","1750000","38018-52-151","משרד","לא ידוע","שלוש עשרה"
"85","0","85","26/07/2023","940000","38018-1-1","דירה בבית קומות","3","שניה"
"86","דוד וולפסון 36","93.1","20/07/2023","860000","38018-25-3","דירה בבית קומות","4","ראשונה"
"87","התקווה 1","117","12/07/2023","1450000","38015-49-31","דירה בבית קומות","4","רביעית"
"88","לייב יפה 21","81.1","01/07/2023","730000","38018-19-11","דירה בבית קומות","4","שלישית"
"89","רחה פריאר 9","80","21/06/2023","1000000","38018-52-146","משרד","1","שבע עשרה"
"90","התקווה 16","114.8","15/06/2023","1780000","38016-51-221","דירה בבית קומות","5","קומה ‎6‏"
"91","רחה פריאר 9","לא ידוע","07/06/2023","150000","38018-52-145","חניה","לא ידוע","לא ידוע"
"92","0","27","05/06/2023","280000","38012-2-14","משרד","לא ידוע","ראשונה"
"93","0","85","02/06/2023","134000","38014-1-1","חנות","לא ידוע","ראשונה"
"94","התקווה 16","100.4","25/05/2023","500000","38016-51-214","דירה בבית קומות","4","קומה ‎4‏"
"95","רחה פריאר 9","134","22/05/2023","1914000","38018-52-152","משרד","לא ידוע","שישית"
"96","דוד וולפסון 36","93.1","16/05/2023","1100000","38018-25-8","דירה בבית קומות","4","שניה"
"97","התקווה 16","100.4","16/05/2023","1400000","38016-51-278","דירה בבית קומות","4","קומה ‎20‏"
"98","התקווה 16","101.2","03/05/2023","1525000","38016-51-251","דירה בבית קומות","4","קומה ‎13‏"
"99","דוד וולפסון 32","93.1","28/03/2023","900000","38018-27-7","דירה בבית קומות","4","שניה"
"100","התקווה 14","114.5","21/03/2023","1300000","38016-51-146","דירה בבית קומות","5","קומה ‎10‏"
"101","הנרייטה סאלד 8","46.5","12/03/2023","770000","38016-42-28","משרד","לא ידוע","רביעית"
"102","יפה לייב 17","80.5","09/03/2023","770000","38018-18-12","דירה בבית קומות","3.5","שלישית"
"103","דוד וולפסון 32","83.2","06/03/2023","770000","38018-27-11","דירה בבית קומות","4","שלישית"
"104","חיים יחיל 10","32","05/03/2023","640000","38013-19-4","משרד","לא ידוע","ראשונה"
"105","הנרייטה סאלד 8","148.75","01/03/2023","2100000","38016-42-37","משרד","לא ידוע","שישית"
"106","התקווה 14","101.3","28/02/2023","1410000","38016-51-116","דירה בבית קומות","4","קומה ‎2‏"
"107","חיים יחיל 10","320","23/02/2023","5800000","38013-19-5","משרד","לא ידוע","שמינית"
"108","דוד וולפסון 36","83.2","14/02/2023","770000","38018-25-32","דירה בבית קומות","4","שמינית"
"109","0","39","06/02/2023","55000","38012-2-15","מחסנים","לא ידוע","ראשונה"
"110","לייב יפה 21","76.2","06/02/2023","660000","38018-19-21","דירה בבית קומות","4","שניה"
"111","התקווה 1","125","25/01/2023","1470000","38015-49-33","דירה בבית קומות","4","ראשונה"
"112","קרן היסוד 5","96.4","24/01/2023","1071000","38018-20-43","דירה בבית קומות","4","שלישית"
"113","יפה לייב 13","63.7","19/01/2023","720000","38018-18-25","דירה בבית קומות","3","קרקע"
"114","דוד וולפסון 32","93.1","19/01/2023","950000","38018-27-26","דירה בבית קומות","4.5","שביעית"
"115","דוד וולפסון 32","83.2","18/01/2023","815000","38018-27-6","דירה בבית קומות","4","שניה"
"116","0","114","17/01/2023","1400000","38015-9-166","דירה בבית קומות","4","רביעית"
