מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","איחוד העם 641","51.7","26/11/2024","1065000","10622-144-7","דירה בבית קומות","3","ראשונה"
"2","חללי דקר 645","53.1","15/10/2024","810000","10646-198-11","דירה בבית קומות","3","שניה"
"3","איחוד העם 641","51.7","05/08/2024","930000","10622-144-15","דירה בבית קומות","3","שלישית"
"4","חללי דקר 648","106.3","22/07/2024","1450000","10646-195-13","דירה בבית קומות","5","קרקע"
"5","ז'בוטינסקי 10","150","30/06/2024","80000","10646-40-1","קוטג' דו משפחתי","5","ראשונה"
"6","חללי דקר 646","108.4","16/06/2024","1400000","10646-197-15","דירה בבית קומות","5","ראשונה"
"7","הרב קוק 4","44","14/04/2024","2800000","10646-63-2","קוטג' חד משפחתי","2","ראשונה"
"8","חללי דקר 646","76.2","15/03/2024","1250000","10646-197-24","דירה בבית קומות","3","שניה"
"9","רבי נחמן מברסלב 2","150","09/02/2024","1250000","10639-129-1","דירה בבית קומות","5","לא ידוע"
"10","בלפור 195","70.3","05/02/2024","1130000","10622-176-10","דירה בבית קומות","4","ראשונה"
"11","חללי דקר 646","106.4","22/01/2024","1380000","10646-197-7","דירה בבית קומות","5","קרקע"
"12","חללי דקר 647","53.1","14/12/2023","1090000","10646-196-8","דירה בבית קומות","3","ראשונה"
"13","הרב מלול יוסף 613","44.6","26/10/2023","990000","10622-81-10","דירה בבית קומות","3","ראשונה"
"14","איחוד העם 640","51.7","19/09/2023","970000","10622-145-12","דירה בבית קומות","3","שניה"
"15","איחוד העם 641","51.7","24/08/2023","950000","10622-144-2","דירה בבית קומות","3","קרקע"
"16","הנשיא ויצמן 199","51.19","03/08/2023","1100000","10622-45-5","דירה בבית קומות","3","קרקע"
"17","הרב מלול יוסף 613","44.6","12/07/2023","1000000","10622-81-3","דירה בבית קומות","3","ראשונה"
"18","איחוד העם 641","51.7","11/06/2023","500000","10622-144-14","דירה בבית קומות","3","שלישית"
"19","חללי דקר 646","73.9","04/05/2023","1450000","10646-197-11","דירה בבית קומות","3","שניה"
"20","הרב יוסף מלול 615","98","27/02/2023","2080000","10622-79-1","דירה בבית קומות","4","ראשונה"
"21","בלפור 614","44.6","05/12/2022","1000000","10622-80-12","דירה בבית קומות","3","שניה"
"22","0","32","01/12/2022","683000","10639-141-3","חנות","לא ידוע","ראשונה"
"23","איחוד העם 637","110","29/09/2022","1690000","10622-150-1","דירה בבית קומות","5","ראשונה"
"24","חללי דקר 648","103.9","22/09/2022","1440000","10646-195-5","דירה בבית קומות","5","שניה"
