מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,ישראל גלילי 21,143,"2025","4520000",3946-413-42,דירה בבית קומות,5.5,שמונה עשרה
2,ישראל גלילי 21,135,"2025","4420000",3946-413-41,דירה בבית קומות,5,שמונה עשרה
"3","מיש"ר 2","142","26/01/2025","3700000","3946-409-25","דירה בבית קומות","5","קומה ‎7‏"
4,ישראל גלילי 25,120,"2024","3500000",3946-413-40,דירה בבית קומות,5,חמש עשרה
5,ישראל גלילי 15,125.7,"2024","3610000",3946-411-43,דירה בבית קומות,5,קומה ‎11‏
6,ישראל גלילי 21,120,"2024","3500000",3946-413-43,דירה בבית קומות,4,שבע עשרה
7,ישראל גלילי 21,122,"2024","3700000",3946-413-39,דירה בבית קומות,5,שביעית
8,ישראל גלילי 21,122,"2024","3320000",3946-413-38,דירה בבית קומות,5,שביעית
"9","מיש"ר 2","126.2","06/12/2023","3650000","3946-409-43","דירה בבית קומות","5","קומה ‎11‏"
"10","מיש"ר 2","142","27/09/2023","4100000","3946-409-34","דירה בבית קומות","5","קומה ‎9‏"
11,האלוף דוד 7,124,"2023","3460000",3946-413-37,דירה בבית קומות,5,שלישית
12,ישראל גלילי 19,117.45,"2023","3770000",3946-412-66,דירה בבית קומות,5,קומה ‎1‏
13,ישראל גלילי 19,117.45,"2023","3840000",3946-412-68,דירה בבית קומות,5,קומה ‎1‏
14,האלוף דוד 17,147.8,"2023","3925000",3946-411-79,דירה בבית קומות,5.5,קומה ‎4‏
"15","מיש"ר 2","126.2","03/05/2023","3520000","3946-409-27","דירה בבית קומות","5","קומה ‎7‏"
16,ישראל גלילי 10,126.4,"2023","3530000",3946-410-69,דירה בבית קומות,5,קומה ‎1‏
17,ישראל גלילי 25,120,"2023","3000000",3946-413-36,דירה בבית קומות,5,שבע עשרה
18,ישראל גלילי 19,117.45,"2023","3500000",3946-412-70,דירה בבית קומות,5,קומה ‎2‏
19,האלוף דוד 17,132.2,"2022","3850000",3946-411-84,דירה בבית קומות,5,קומה ‎5‏
