מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,אשקלון,בן גוריון,הרב עוזיאל 134,40.7,2025,765000,1963-30-15,דירה בבית,3,18796
2,אשקלון,בן גוריון,טשרניחובסקי 12,27.1,2025,730000,1964-66-14,דירה בבית,2.5,26937
3,אשקלון,בן גוריון,יהודה הלוי 42,71,2025,980000,1962-9-3,דירה בבית,4,13803
4,אשקלון,בן גוריון,חידא 6,48.5,2025,850000,1963-53-42,דירה בבית,3,17526
5,אשקלון,בן גוריון,שפינוזה 13,61.2,2025,1050500,1963-63-8,דירה בבית,3,17165
6,אשקלון,בן גוריון,ביאליק 28,61.8,2025,1000000,1963-23-21,דירה בבית,3,16181
7,אשקלון,בן גוריון,יל פרץ 10,40.7,2025,765000,1964-49-5,דירה בבית,3,18796
8,אשקלון,בן גוריון,שלום עליכם 1,50.1,2025,860000,1964-25-11,דירה בבית,3,17166
9,אשקלון,בן גוריון,בן גוריון 32,59.4,2025,1325000,1963-81-51,דירה בבית,3,22306
10,אשקלון,בן גוריון,שפינוזה 13,44.1,2025,865000,1963-63-22,דירה בבית,3,19615
11,אשקלון,בן גוריון,ההסתדרות 37,31.7,2025,800000,1964-72-8,דירה בבית,2,25237
12,אשקלון,בן גוריון,שפינוזה 1,44,2025,870000,1963-36-3,דירה בבית,3,19773
13,אשקלון,בן גוריון,יל פרץ 3,33.6,2025,91000,1964-39-15,דירה בבית,2,2708
14,אשקלון,בן גוריון,יהודה הלוי 13,49.5,2025,1120000,1964-53-12,דירה בבית,2,22626
15,אשקלון,בן גוריון,ביאליק 265,30,2025,735000,1964-107-18,דירה בבית,2,24500
16,אשקלון,בן גוריון,יהודה הלוי 26,64.5,2025,890000,1962-135-3,דירה בבית,3,13798
17,אשקלון,בן גוריון,ביאליק 34,39,2025,720000,1964-103-27,דירה בבית,2,18462
19,אשקלון,בן גוריון,הרב עוזיאל 135,40.7,2025,780000,1963-29-14,דירה בבית,3,19165
20,אשקלון,בן גוריון,שלום עליכם 1,49.5,2025,1190000,1964-25-25,דירה בבית,3,24040
21,אשקלון,בן גוריון,שלום עליכם 4,40.7,2025,850000,1964-37-1,דירה בבית,3,20885
22,אשקלון,בן גוריון,שפינוזה 1,44,2025,870000,1963-36-9,דירה בבית,3,19773
23,אשקלון,בן גוריון,יל פרץ 6,40.7,2025,800000,1964-51-3,דירה בבית,3,19656
24,אשקלון,בן גוריון,ביאליק 34,39,2025,750000,1964-103-24,דירה בבית,2,19231
25,אשקלון,בן גוריון,שפינוזה 9,40.7,2025,940000,1963-61-6,דירה בבית,3,23096
26,אשקלון,בן גוריון,עקיבא איגר 9,61,2025,1180000,1962-103-3,דירה בבית,4,19344
27,אשקלון,בן גוריון,שלום עליכם 1,49.5,2025,1200000,1964-25-9,דירה בבית,3,24242
28,אשקלון,בן גוריון,טשרניחובסקי 2,48.8,2025,815000,1964-70-17,דירה בבית,3,16701
