מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,ראשון לציון,קריית ראשון,היקינטון 6,108,2025,2750000,5036-84-46,דירה בבית,5,25463
2,ראשון לציון,קריית ראשון,היקינטון 7,95.6,2025,2260000,5036-94-47,דירה בבית,4,23640
3,ראשון לציון,קריית ראשון,החרצית 9,89,2025,2275000,5036-33-26,דירה בבית,4.5,25562
4,ראשון לציון,קריית ראשון,0,95,2025,3170000,3946-329-80,דירה בבית,4,33368
5,ראשון לציון,קריית ראשון,הזהבית 13,64,2025,1850000,5036-61-14,דירה בבית,3,28906
6,ראשון לציון,קריית ראשון,החלמונית 34,94.9,2025,880000,5036-117-31,דירה בבית,4,9273
7,ראשון לציון,קריית ראשון,0,95,2025,3200000,3946-329-81,דירה בבית,4,33684
8,ראשון לציון,קריית ראשון,החלמונית 4,60.9,2025,1935000,5036-5-57,דירה בבית,3,31773
9,ראשון לציון,קריית ראשון,התורמוס 1,87.1,2025,2500000,5036-177-5,דירה בבית,4,28703
10,ראשון לציון,קריית ראשון,החרצית 9,100,2025,1250000,5036-33-29,דירה בבית,4,12500
11,ראשון לציון,קריית ראשון,היקינטון 6,71,2025,2200000,5036-84-32,דירה בבית,3.5,30986
12,ראשון לציון,קריית ראשון,הנרקיס 18,92.5,2025,2320000,5036-11-4,דירה בבית,4,25081
13,ראשון לציון,קריית ראשון,הצבעוני 7,64,2025,875000,5036-77-9,דירה בבית,3,13672
14,ראשון לציון,קריית ראשון,הסחלב 6,107,2025,2350000,5036-87-206,דירה בבית,4,21963
15,ראשון לציון,קריית ראשון,הנרקיס 12,58.7,2025,1980000,5036-8-6,דירה בבית,3,33731
16,ראשון לציון,קריית ראשון,הנורית 9,81,2025,2150000,5036-23-11,דירה בבית,4,26543
17,ראשון לציון,קריית ראשון,היקינטון 6,107,2025,2400000,5036-84-27,דירה בבית,5,22430
18,ראשון לציון,קריית ראשון,החלמונית 5,104,2025,2800000,5036-194-32,דירה בבית,5.5,26923
19,ראשון לציון,קריית ראשון,0,92.2,2025,2770000,5036-164-17,דירה בבית,4,30043
21,ראשון לציון,קריית ראשון,הנופר 14,82.05,2025,2370000,5036-121-57,דירה בבית,4,28885
22,ראשון לציון,קריית ראשון,הנרקיס 22,60.9,2025,1975000,5036-17-9,דירה בבית,3,32430
23,ראשון לציון,קריית ראשון,המורן 9,64,2025,1540000,5036-38-8,דירה בבית,3,24063
24,ראשון לציון,קריית ראשון,הצבעוני 11,76,2025,2150000,5036-75-25,דירה בבית,3.5,28289
25,ראשון לציון,קריית ראשון,הנרקיס 6,61.3,2025,1800000,5036-10-48,דירה בבית,3,29364
26,ראשון לציון,קריית ראשון,המרגנית 14,65,2025,1980000,5036-56-12,דירה בבית,3,30462
29,ראשון לציון,קריית ראשון,החלמונית 27,87,2025,2260000,5036-87-205,דירה בבית,4,25977
30,ראשון לציון,קריית ראשון,הגומא 4,76.7,2025,2360000,5036-5-34,דירה בבית,4,30769
31,ראשון לציון,קריית ראשון,הצבעוני 12,63.5,2025,1780000,5036-69-18,דירה בבית,3,28031
32,ראשון לציון,קריית ראשון,הנופר 14,108.22,2025,2500000,5036-121-43,דירה בבית,5,23101
33,ראשון לציון,קריית ראשון,המורן 9,64.9,2025,1775000,5036-38-33,דירה בבית,3,27350
34,ראשון לציון,קריית ראשון,הנרקיס 12,59.5,2025,1850000,5036-8-1,דירה בבית,3,31092
35,ראשון לציון,קריית ראשון,0,118,2024,3650000,3946-329-82,דירה בבית,5,30932
36,ראשון לציון,קריית ראשון,האיריס 16,76.94,2024,2240000,5036-103-21,דירה בבית,4,29114
37,ראשון לציון,קריית ראשון,הסחלב 6,97,2024,2215000,5036-87-204,דירה בבית,4,22835
