מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","יוזמה 2","135","20/05/2025","450000","11359-20-27","משרד","לא ידוע","ראשונה"
"2","אתגר 1","52","14/05/2025","550000","11359-20-28","חנות","לא ידוע","ראשונה"
"3","0","46","28/01/2025","548000","11359-19-17","חנות","לא ידוע","לא ידוע"
"4","אתגר 4","138","22/12/2024","1200000","11359-20-29","משרד","לא ידוע","ראשונה"
"5","אתגר 1","125","14/08/2024","1650000","11359-20-30","משרד","לא ידוע","שניה"
"6","אתגר 1","54","21/07/2024","60000","11359-20-25","חניה","לא ידוע","לא ידוע"
"7","אתגר 1","250","16/07/2024","2495000","11359-20-24","משרד","לא ידוע","ראשונה"
"8","אתגר 1","86","16/07/2024","794000","11359-20-23","משרד","לא ידוע","ראשונה"
"9","אתגר 1","34","21/11/2023","270000","11359-20-31","משרד","לא ידוע","ראשונה"
"10","אתגר 1","310","16/03/2023","1360000","11359-20-32","משרד","לא ידוע","שניה"
"11","אתגר 1","97","27/06/2022","920000","11359-20-35","משרד","לא ידוע","ראשונה"
"12","0","41","19/04/2022","198000","11359-4-4","מסחרי + משרדים","לא ידוע","לא ידוע"
"13","0","לא ידוע","13/03/2022","307000","11359-4-3","ללא תיכנון","לא ידוע","לא ידוע"
"14","אתגר 1","149","13/01/2022","80000","11359-20-36","מחסנים","לא ידוע","שניה"
"15","0","2128","02/01/2022","5645000","11359-4-7","מסחרי + משרדים","לא ידוע","לא ידוע"
"16","אתגר 1","2090","02/01/2022","5544000","11359-20-22","מסחרי + מגורים","לא ידוע","לא ידוע"
"17","אתגר 1","160","09/12/2021","1240000","11359-20-39","משרד","לא ידוע","שניה"
"18","0","122","02/09/2021","1500000","11359-19-18","משרד","לא ידוע","ראשונה"
"19","אתגר 1","85","06/07/2021","1197000","11359-20-40","משרד","לא ידוע","שלישית"
"20","אתגר 1","76","12/05/2021","630000","11359-20-41","משרד","לא ידוע","שניה"
"21","אתגר 1","132","08/02/2021","925000","11359-20-42","משרד","לא ידוע","שניה"
