מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","הגנים 48","104","17/07/2025","2100000","10827-47-6","דירה בבית קומות","4","ראשונה"
"2","הגפן 30","53","11/07/2025","900000","11270-14-18","דירה בבית קומות","2.5","שניה"
"3","יצחק שדה 47","43","27/06/2025","1000000","10827-4-19","דירה בבית קומות","2","עמודים"
"4","הגנים 48","104","24/06/2025","2150000","10827-47-7","דירה בבית קומות","4","שניה"
"5","יצחק שדה 19","71.4","09/06/2025","1235000","10930-3-5","דירה בבית קומות","3","ראשונה"
"6","הגנים 48","104","25/05/2025","2200000","10827-47-8","דירה בבית קומות","4","שלישית"
"7","הגנים 48","95","05/05/2025","2150000","10827-47-9","דירה בבית קומות","4","לא ידוע"
"8","אלנבי 68","46.7","24/04/2025","900000","10827-60-13","לא ידוע","2.5","שניה"
"9","יצחק שדה 15","60.34","03/04/2025","1250000","10930-1-44","דירה בבית קומות","3","חמישית"
"10","יצחק שדה 19","71.1","02/04/2025","1100000","10930-3-18","דירה בבית קומות","3","רביעית"
"11","אנילביץ מרדכי 16","53.1","27/03/2025","1270000","10930-13-19","דירה בבית קומות","3","שלישית"
"12","אנילביץ מרדכי 16","62.5","12/03/2025","1300000","10930-13-18","דירה בבית קומות","3","שלישית"
"13","הגנים 30","43.84","10/03/2025","890000","10930-31-3","דירה בבית קומות","2","ראשונה"
"14","אלנבי 71","54","10/02/2025","1000000","11270-10-5","דירה בבית קומות","2","ראשונה"
"15","יצחק שדה 17","48","03/02/2025","1020000","10930-2-5","דירה בבית קומות","2","שניה"
"16","הגנים 48","97","30/01/2025","2140000","10827-47-10","דירה בבית קומות","4","ראשונה"
"17","אלנבי 68","55.5","29/01/2025","950000","10827-60-12","דירה בבית קומות","2","שניה"
"18","יצחק שדה 39","43.85","29/01/2025","700000","10827-3-19","דירה בבית קומות","2","עמודים"
"19","הגפן 30","53","22/01/2025","950000","11270-14-32","דירה בבית קומות","3","רביעית"
"20","רד"ק 24","63.28","08/01/2025","800000","10826-15-3","דירה בבית קומות","3","ראשונה"
"21","הגנים 48","97","07/01/2025","2140000","10827-47-11","דירה בבית קומות","4","שניה"
"22","מרדכי אנילביץ 20","69.9","31/12/2024","1800000","10930-42-18","דירה בבית קומות","3","ראשונה"
"23","מרדכי אנילביץ 20","61.8","31/12/2024","1406000","10930-42-19","דירה בבית קומות","2","שניה"
"24","הגנים 48","104","24/12/2024","2295000","10827-47-12","דירה בבית קומות","4","רביעית"
"25","בן גוריון 4","46","04/12/2024","768000","12640-11-1","משרד","לא ידוע","ראשונה"
"26","לוחמי הגטאות 30","67.76","25/11/2024","1250000","10827-12-10","דירה בבית קומות","3","שניה"
"27","יפו 106","64.66","18/11/2024","1050000","12640-5-11","דירה בבית קומות","3","שניה"
"28","אנילביץ מרדכי 16","72","06/11/2024","1575000","10930-13-14","דירה בבית קומות","4","שניה"
"29","הגנים 48","114","08/10/2024","2300000","10827-47-13","דירה בבית קומות","5","שניה"
"30","הגנים 4","28.37","07/10/2024","520000","10826-40-4","דירה בבית קומות","2","קרקע"
"31","בן גוריון 25","109.64","01/10/2024","1450000","10829-23-2","חנות","לא ידוע","קרקע"
"32","הגנים 48","97","26/09/2024","2150000","10827-47-14","דירה בבית קומות","4","שלישית"
"33","הגנים 48","97","18/09/2024","2100000","10827-47-15","דירה בבית קומות","4","לא ידוע"
"34","הגפן 28","53","15/09/2024","700000","11270-13-23","דירה בבית קומות","2","רביעית"
"35","הגנים 48","105","22/08/2024","2300000","10827-47-17","דירה בבית קומות","4","לא ידוע"
"36","יצחק שדה 5","63.04","19/08/2024","1200000","10826-3-5","דירה בבית קומות","3","שניה"
"37","הגפן 30","44","04/08/2024","700000","11270-14-2","דירה בבית קומות","3","קרקע"
"38","בן גוריון 31","68.43","31/07/2024","240000","10829-17-2","מחסנים","לא ידוע","מרתף"
"39","יצחק שדה 45","62.4","25/07/2024","1280000","10827-4-108","דירה בבית קומות","3","ראשונה"
"40","הגנים 48","114","22/07/2024","2350000","10827-47-18","דירה בבית קומות","5","רביעית"
"41","יצחק שדה 17","73","22/07/2024","1320000","10930-2-4","דירה בבית קומות","3","ראשונה"
"42","אלנבי 67","64.1","12/07/2024","820000","11270-11-7","דירה בבית קומות","3","ראשונה"
"43","יצחק שדה 15","60.34","01/07/2024","1200000","10930-1-71","לא ידוע","3","שביעית"
"44","הגנים 48","85","27/06/2024","1920000","10827-47-19","דירה בבית קומות","3","ראשונה"
"45","יצחק שדה 5","63.04","20/06/2024","1200000","10826-3-9","דירה בבית קומות","3","שלישית"
"46","יצחק שדה 39","54","16/06/2024","1020000","10827-3-67","דירה בבית קומות","3","רביעית"
"47","בן גוריון 31","177.02","09/06/2024","1800000","10829-17-9","משרד","לא ידוע","ראשונה"
"48","בן גוריון 31","59.17","09/06/2024","600000","10829-17-11","משרד","לא ידוע","ראשונה"
"49","0","2325","29/05/2024","18555000","10830-12-1","קרקע למגורים","לא ידוע","לא ידוע"
"50","יפו 106","53.58","29/05/2024","400000","12640-5-13","דירה בבית קומות","1","שלישית"
"51","אלנבי 67","64.1","27/05/2024","935000","11270-11-28","דירה בבית קומות","3","רביעית"
"52","לוחמי הגטאות 31","83.54","22/05/2024","1020000","10930-12-6","דירה בבית קומות","3","ראשונה"
"53","יצחק שדה 51","46","20/05/2024","1150000","10827-4-56","דירה בבית קומות","2","עמודים"
"54","יצחק שדה 23","57","05/05/2024","1025000","10930-3-33","דירה בבית קומות","2","שניה"
"55","יפו 117","לא ידוע","30/04/2024","120000","10826-39-1","חנות","לא ידוע","קרקע"
"56","לוחמי הגטאות 36","58.58","14/04/2024","1120000","10827-9-1","דירה בבית קומות","3","קרקע"
"57","בן גוריון 31","40.7","20/03/2024","1000000","10829-17-12","דירה בבית קומות","2","שניה"
"58","יצחק שדה 35","66.4","18/03/2024","1200000","10827-3-7","דירה בבית קומות","3","שניה"
"59","יפו 121","341.5","07/03/2024","2600000","10826-35-7","משרד","לא ידוע","שניה"
"60","אלנבי 68","46.7","05/03/2024","910000","10827-60-15","דירה בבית קומות","2","רביעית"
"61","רד"ק 22","91","29/02/2024","1365000","10826-16-4","דירה בבית קומות","3","ראשונה"
"62","הגנים 48","97","18/02/2024","2350000","10827-47-20","דירה בבית קומות","4","שלישית"
"63","אלנבי 68","69.3","16/02/2024","900000","10827-59-8","דירה בבית קומות","3","רביעית"
"64","בן גוריון 46","לא ידוע","04/02/2024","5616000","11676-4-3","קרקע למגורים","לא ידוע","קרקע"
"65","יצחק שדה 47","54","02/02/2024","1200000","10827-4-22","דירה בבית קומות","3","ראשונה"
"66","יצחק שדה 39","43","23/01/2024","900000","10827-3-53","דירה בבית קומות","2","עמודים"
"67","אלנבי 71","54","21/01/2024","730000","11270-10-17","דירה בבית קומות","2","שלישית"
"68","הגנים 4","43.14","07/01/2024","445000","10826-40-5","דירה בבית קומות","2","קרקע"
"69","הגנים 22","65.52","02/01/2024","1050000","10826-71-16","דירה בבית קומות","3","שניה"
"70","לוחמי הגטאות 20","51.65","29/12/2023","1130000","10930-10-7","דירה בבית קומות","2","שניה"
"71","הגנים 48","139","18/12/2023","3400000","10827-47-21","דירה בבית קומות","5","שישית"
"72","יפו 104","88","26/11/2023","230000","12640-6-2","דירה בבית קומות","3","ראשונה"
"73","יצחק שדה 15","60.34","23/11/2023","1000000","10930-1-30","דירה בבית קומות","3","שלישית"
"74","יצחק שדה 5","56.63","23/11/2023","1040000","10826-3-10","דירה בבית קומות","3","שלישית"
"75","יצחק שדה 15","60.34","01/11/2023","1000000","10930-1-4","דירה בבית קומות","3","ראשונה"
"76","יצחק שדה 15","60.34","24/10/2023","1090000","10930-1-46","דירה בבית קומות","3","חמישית"
"77","מרדכי אנילביץ 20","69.9","06/10/2023","1280000","10930-42-7","דירה בבית קומות","4","רביעית"
"78","רד"ק 20","77.82","28/09/2023","1150000","10826-12-23","דירה בבית קומות","3","שניה"
"79","הגנים 22","65.55","28/09/2023","1120000","10826-71-12","דירה בבית קומות","4","שניה"
"80","רד"ק 20","48.27","27/09/2023","900000","10826-12-12","דירה בבית קומות","2","קרקע"
