מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","הציונות 1","73","11/02/2024","506000","4011-87-7","חנות","לא ידוע","שניה"
"2","0","156","31/08/2023","2760000","4011-32-1","דירה בבית קומות","5","ראשונה"
"3","הציונות 1","33","30/05/2022","300000","4011-87-6","חנות","לא ידוע","שניה"
"4","הציונות 1","33","04/01/2022","300000","4011-87-8","חנות","לא ידוע","שניה"
"5","0","124","30/09/2021","2060000","4011-35-1","דירה בבית קומות","4","ראשונה"
"6","הציונות 1","103","04/02/2020","500000","4011-87-4","חנות","לא ידוע","ראשונה"
"7","הציונות 1","36","18/12/2018","300000","4011-87-9","חנות","לא ידוע","שניה"
"8","הציונות 1","36","23/08/2018","323000","4011-87-3","משרד","לא ידוע","ראשונה"
"9","הציונות 1","33","01/09/2016","345000","4011-87-10","חנות","לא ידוע","ראשונה"
"10","הציונות 1","34","22/07/2016","350000","4011-87-11","חנות","לא ידוע","שניה"
"11","0","84","17/11/2013","800000","4011-32-3","קוטג' חד משפחתי","2.5","לא ידוע"
"12","הציונות 1","40","23/10/2011","400000","4011-87-12","חנות","לא ידוע","לא ידוע"
"13","הציונות 1","לא ידוע","15/03/2009","250000","4011-87-2","חנות","לא ידוע","לא ידוע"
"14","0","198","07/01/2007","877000","4012-1-1","קוטג' דו משפחתי","5","שניה"
"15","הציונות 1","103","04/11/2004","998000","4011-87-1","חנות","לא ידוע","ראשונה"
