מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,אילת,מרכז העיר,אילות 3,62,2025,1623000,40009-114-2,דירה בבית,3,26177
2,אילת,מרכז העיר,רתמים 1,63,2025,1775000,40002-81-1,דירה בבית,3,28175
3,אילת,מרכז העיר,אילות 3,59,2025,1610000,40009-114-3,דירה בבית,3,27288
4,אילת,מרכז העיר,אילות 3,40,2025,1430000,40009-114-4,דירה בבית,2,35750
5,אילת,מרכז העיר,חטיבת גולני 7,57,2025,1400000,40009-115-117,דירה בבית,2,24561
6,אילת,מרכז העיר,אילות 15,64,2025,800000,40009-194-3,דירה בבית,4,12500
7,אילת,מרכז העיר,אילות 3,40,2025,1392000,40009-114-5,דירה בבית,2,34800
8,אילת,מרכז העיר,אילות 3,57,2025,1635000,40009-114-6,דירה בבית,3,28684
9,אילת,מרכז העיר,גן בנימין 10,75,2025,1700000,40142-5-15,דירה בבית,3,22667
10,אילת,מרכז העיר,האלמוגים 24,71,2025,1635000,40002-2-2,דירה בבית,3,23028
11,אילת,מרכז העיר,אגמונים 1,46,2025,1350000,40009-176-5,דירה בבית,2,29348
12,אילת,מרכז העיר,האלמוגים 24,44,2025,1380000,40002-2-3,דירה בבית,2,31364
13,אילת,מרכז העיר,אילות 3,36,2025,1285000,40009-114-7,דירה בבית,2,35694
15,אילת,מרכז העיר,0,39,2025,1100000,40009-17-50,דירה בבית,2,28205
16,אילת,מרכז העיר,אילות 3,59,2025,1550000,40009-114-8,דירה בבית,3,26271
17,אילת,מרכז העיר,ים סוף 10,50,2025,1180000,40009-255-13,דירה בבית,2,23600
18,אילת,מרכז העיר,האלמוגים 24,72,2025,1980000,40002-2-4,דירה בבית,3,27500
19,אילת,מרכז העיר,אגמונים 1,55,2025,1220000,40009-176-6,דירה בבית,2,22182
20,אילת,מרכז העיר,חטיבת גולני 7,70,2025,1255000,40009-115-116,דירה בבית,2,17929
21,אילת,מרכז העיר,אילות 3,59,2025,1405000,40009-114-10,דירה בבית,2,23814
22,אילת,מרכז העיר,אילות 3,55,2025,1555000,40009-114-12,דירה בבית,3,28273
23,אילת,מרכז העיר,האלמוגים 24,61,2025,1250000,40002-2-6,דירה בבית,2,20492
26,אילת,מרכז העיר,האלמוגים 24,59,2025,1700000,40002-2-10,דירה בבית,3,28814
27,אילת,מרכז העיר,האלמוגים 24,59,2025,1620000,40002-2-11,דירה בבית,3,27458
28,אילת,מרכז העיר,גן בנימין 8,61,2025,1260000,40142-5-16,דירה בבית,3,20656
29,אילת,מרכז העיר,ים סוף 4,79,2025,1385000,40009-255-12,דירה בבית,3,17532
30,אילת,מרכז העיר,אילות 3,40,2025,1405000,40009-114-13,דירה בבית,2,35125
33,אילת,מרכז העיר,האלמוגים 24,60,2025,1500000,40002-2-12,דירה בבית,3,25000
34,אילת,מרכז העיר,חטיבת גולני 7,47,2025,1540000,40009-115-119,דירה בבית,2,32766
35,אילת,מרכז העיר,חטיבת גולני 7,65,2025,1650000,40009-115-120,דירה בבית,3,25385
36,אילת,מרכז העיר,אילות 3,51,2025,1360000,40009-114-14,דירה בבית,3,26667
37,אילת,מרכז העיר,אילות 3,71,2025,1360000,40009-114-17,דירה בבית,3,19155
38,אילת,מרכז העיר,האלמוגים 24,58,2025,1600000,40002-2-13,דירה בבית,3,27586
39,אילת,מרכז העיר,אדום 1,56,2025,1590000,40003-16-15,דירה בבית,2,28393
