city,neighborhood,transaction_id,שם העיר,שם השכונה,address,area_sqm,transaction_date,transaction_price,block,property_type,rooms,price_per_sqm
לוד,אחיסמך,1,לוד,אחיסמך,שבט יהודה 15,124,2025,2165000,5413-13-57,דירה בבית,5,17460
לוד,אחיסמך,2,לוד,אחיסמך,שבט יהודה 8,129,2025,2150000,5412-25-120,דירה בבית,5,16667
לוד,אחיסמך,3,לוד,אחיסמך,יחד שבטי ישראל 8,96,2025,1900000,5413-118-15,דירה בבית,4,19792
לוד,אחיסמך,4,לוד,אחיסמך,שבט יהודה 15,119,2025,2140000,5413-13-58,דירה בבית,5,17983
לוד,אחיסמך,5,לוד,אחיסמך,שבט יהודה 4,115.1,2025,1940000,5412-27-68,דירה בבית,4,16855
לוד,אחיסמך,6,לוד,אחיסמך,0,182,2025,4240000,5413-47-1,דירה בבית,6,23297
לוד,אחיסמך,7,לוד,אחיסמך,0,119,2025,2250000,5411-6-4,דירה בבית,5,18908
לוד,אחיסמך,8,לוד,אחיסמך,יחד שבטי ישראל 26,109,2025,2130000,5412-9-76,דירה בבית,5,19541
לוד,אחיסמך,9,לוד,אחיסמך,משה רבינו 8,105,2025,1960000,5412-13-6,דירה בבית,4,18667
לוד,אחיסמך,10,לוד,אחיסמך,יחד שבטי ישראל 42,97,2025,1950000,5410-21-7,דירה בבית,4,20103
לוד,אחיסמך,11,לוד,אחיסמך,יחד שבטי ישראל 34,100,2025,1850000,5412-2-13,דירה בבית,4,18500
לוד,אחיסמך,12,לוד,אחיסמך,משה רבינו 3,131.3,2025,2320000,5412-22-13,דירה בבית,5,17669
לוד,אחיסמך,13,לוד,אחיסמך,משה רבינו 3,132.8,2025,2140000,5412-22-7,דירה בבית,5,16114
לוד,אחיסמך,14,לוד,אחיסמך,שבט יהודה 6,125,2025,2050000,5412-26-5,דירה בבית,5,16400
לוד,אחיסמך,15,לוד,אחיסמך,יחד שבטי ישראל 26,108,2025,1837000,5412-9-78,דירה בבית,3,17009
לוד,אחיסמך,16,לוד,אחיסמך,משה רבינו 3,131.3,2025,2130000,5412-22-14,דירה בבית,5,16222
לוד,אחיסמך,17,לוד,אחיסמך,0,118,2025,2230000,5411-63-1,דירה בבית,5,18898
לוד,אחיסמך,18,לוד,אחיסמך,הרב עובדיה יוסף 12,85,2025,1650000,5410-20-31,דירה בבית,3,19412
לוד,אחיסמך,19,לוד,אחיסמך,משה רבינו 7,129,2025,2150000,5412-20-108,דירה בבית,5,16667
לוד,אחיסמך,20,לוד,אחיסמך,הרב עובדיה יוסף 14,125,2025,2310000,5410-19-4,דירה בבית,5,18480
לוד,אחיסמך,21,לוד,אחיסמך,שבט יהודה 15,125,2025,2125000,5413-13-56,דירה בבית,5,17000
לוד,אחיסמך,22,לוד,אחיסמך,יעקב אבינו 14,121,2025,2150000,5413-17-128,דירה בבית,4,17769
לוד,אחיסמך,23,לוד,אחיסמך,הרב עובדיה יוסף 14,78,2025,1700000,5410-19-3,דירה בבית,3,21795
לוד,אחיסמך,24,לוד,אחיסמך,0,124,2025,2330000,5413-76-6,דירה בבית,5,18790
לוד,אחיסמך,25,לוד,אחיסמך,יחד שבטי ישראל 12,76,2025,1655000,5413-115-9,דירה בבית,3,21776
לוד,אחיסמך,26,לוד,אחיסמך,שבט יהודה 15,137,2025,3100000,5413-13-55,דירת גן,5,22628
לוד,אחיסמך,27,לוד,אחיסמך,משה רבינו 3,132.8,2025,2085000,5412-22-47,דירה בבית,5,15700
לוד,אחיסמך,28,לוד,אחיסמך,יחד שבטי ישראל 26,108,2025,2200000,5412-9-81,דירה בבית,5,20370
לוד,אחיסמך,29,לוד,אחיסמך,0,134,2025,2990000,5411-6-5,דירה בבית,6,22313
לוד,אחיסמך,30,לוד,אחיסמך,הרב עובדיה יוסף 14,125,2025,2420000,5410-19-5,דירה בבית,5,19360
לוד,אחיסמך,32,לוד,אחיסמך,משה רבינו 2,60,2025,1500000,5412-12-4,דירה בבית,2.5,25000
לוד,אחיסמך,33,לוד,אחיסמך,משה רבינו 18,134,2025,2840000,5411-9-1,דירה בבית,6,21194
לוד,אחיסמך,34,לוד,אחיסמך,משה רבינו 18,119,2025,2230000,5411-9-2,דירה בבית,5,18739
לוד,אחיסמך,35,לוד,אחיסמך,0,118,2025,2340000,5413-79-1,דירה בבית,5,19831
לוד,אחיסמך,36,לוד,אחיסמך,0,182,2025,4150000,5413-40-1,דירת,6,22802
לוד,אחיסמך,37,לוד,אחיסמך,יחד שבטי ישראל 26,89,2025,1840000,5412-9-82,דירה בבית,3,20674
לוד,אחיסמך,38,לוד,אחיסמך,שבט אשר 3,98,2025,1950000,5413-121-11,דירה בבית,4,19898
לוד,אחיסמך,39,לוד,אחיסמך,משה רבינו 3,120.5,2025,3165000,5412-22-42,דירה בבית,5,26266
לוד,אחיסמך,40,לוד,אחיסמך,הרב עובדיה יוסף 14,77,2025,1700000,5410-19-7,דירה בבית,3,22078
לוד,אחיסמך,41,לוד,אחיסמך,0,172,2025,3900000,5413-42-2,דירת,6,22674
לוד,אחיסמך,43,לוד,אחיסמך,הרב עובדיה יוסף 14,125,2025,2430000,5410-19-8,דירה בבית,5,19440
לוד,אחיסמך,44,לוד,אחיסמך,יעקב אבינו 14,99,2025,2200000,5413-17-127,דירה בבית,4,22222
לוד,אחיסמך,45,לוד,אחיסמך,יעקב אבינו 14,119,2025,2540000,5413-17-126,דירה בבית,5,21345
לוד,אחיסמך,46,לוד,אחיסמך,הרב עובדיה יוסף 14,82,2025,1740000,5410-19-9,דירה בבית,3,21220
לוד,אחיסמך,47,לוד,אחיסמך,שבט זבולון 21,156,2025,2750000,5410-12-32,דירה בבית,5,17628
לוד,אחיסמך,48,לוד,אחיסמך,יחד שבטי ישראל 26,139,2025,2750000,5412-9-83,דירה בבית,5,19784
לוד,אחיסמך,50,לוד,אחיסמך,0,182,2025,4150000,5413-45-2,דירה בבית,6,22802
לוד,אחיסמך,51,לוד,אחיסמך,יחד שבטי ישראל 42,85,2025,1580000,5410-21-5,דירה בבית,3,18588
לוד,אחיסמך,53,לוד,אחיסמך,יחד שבטי ישראל 6,96,2025,1870000,5413-123-5,דירה בבית,4,19479
לוד,אחיסמך,54,לוד,אחיסמך,שבט אשר 5,97,2025,1850000,5413-120-5,דירה בבית,4,19072
לוד,אחיסמך,55,לוד,אחיסמך,0,119,2025,2445000,5410-39-8,דירה בבית,5,20546
לוד,אחיסמך,56,לוד,אחיסמך,0,118,2025,2240000,5411-63-2,דירה בבית,5,18983
לוד,אחיסמך,57,לוד,אחיסמך,הרב עובדיה יוסף 14,77,2025,1700000,5410-19-11,דירה בבית,3,22078
לוד,אחיסמך,58,לוד,אחיסמך,לאה אימנו 13,156,2025,3680000,5411-62-2,דירה בבית,6,23590
לוד,אחיסמך,59,לוד,אחיסמך,משה רבינו 18,134,2025,2875000,5411-9-3,דירה בבית,6,21455
לוד,אחיסמך,60,לוד,אחיסמך,הרב עובדיה יוסף 14,141,2025,2420000,5410-19-12,דירה בבית,5,17163
לוד,אחיסמך,61,לוד,אחיסמך,0,133,2025,2820000,5411-63-3,דירה בבית,5,21203
לוד,אחיסמך,62,לוד,אחיסמך,הרב עובדיה יוסף 14,77,2025,1700000,5410-19-15,דירה בבית,3,22078
לוד,אחיסמך,63,לוד,אחיסמך,רחל אימנו 7,166,2025,2860000,5411-47-1,דירה בבית,7,17229
לוד,אחיסמך,64,לוד,אחיסמך,יחד שבטי ישראל 26,97,2025,1730000,5412-9-75,דירה בבית,3,17835
לוד,אחיסמך,65,לוד,אחיסמך,יעקב אבינו 14,102,2025,2320000,5413-17-125,דירה בבית,4,22745
לוד,אחיסמך,66,לוד,אחיסמך,יחד שבטי ישראל 4,105,2025,1880000,5413-123-4,דירה בבית,4,17905
לוד,אחיסמך,67,לוד,אחיסמך,לאה אימנו 21,145,2025,3325000,5410-43-3,דירה בבית,5,22931
לוד,אחיסמך,68,לוד,אחיסמך,שבט אשר 1,115,2025,2220000,5413-121-10,דירה בבית,5,19304
לוד,אחיסמך,69,לוד,אחיסמך,יעקב אבינו 14,127,2025,2280000,5413-17-124,דירה בבית,5,17953
לוד,אחיסמך,70,לוד,אחיסמך,הרב עובדיה יוסף 14,77,2025,1790000,5410-19-16,דירה בבית,3,23247
לוד,אחיסמך,71,לוד,אחיסמך,שבט יהודה 8,122,2025,1980000,5412-25-119,דירה בבית,5,16230
לוד,אחיסמך,72,לוד,אחיסמך,לאה אימנו 14,97,2025,2115000,5410-38-6,דירה בבית,4,21804
לוד,אחיסמך,73,לוד,אחיסמך,הרב עובדיה יוסף 14,77,2025,1740000,5410-19-17,דירה בבית,3,22597
לוד,אחיסמך,74,לוד,אחיסמך,יחד שבטי ישראל 32,78,2025,1673000,5412-5-7,דירה בבית,3,21449
לוד,אחיסמך,76,לוד,אחיסמך,שבט גד 6,114,2025,2000000,5413-116-5,דירה בבית,4,17544
לוד,אחיסמך,78,לוד,אחיסמך,הרב עובדיה יוסף 14,141,2025,2640000,5410-19-20,דירה בבית,6,18723
לוד,אחיסמך,79,לוד,אחיסמך,משה רבינו 18,102,2025,2250000,5411-9-4,דירת גן,4,22059
לוד,אחיסמך,80,לוד,אחיסמך,משה רבינו 18,102,2025,2220000,5411-9-5,דירת גן,4,21765
לוד,אחיסמך,81,לוד,אחיסמך,הרב עובדיה יוסף 14,77,2025,1700000,5410-19-21,דירה בבית,3,22078
לוד,אחיסמך,82,לוד,אחיסמך,שבט אשר 11,172,2025,2680000,5413-112-10,דירה בבית,6,15581
לוד,אחיסמך,84,לוד,אחיסמך,0,118,2025,2400000,5411-63-4,דירה בבית,5,20339
לוד,אחיסמך,85,לוד,אחיסמך,יחד שבטי ישראל 12,55,2025,1420000,5413-115-10,דירה בבית,2,25818
לוד,אחיסמך,86,לוד,אחיסמך,0,133,2025,2870000,5411-6-6,דירה בבית,5,21579
לוד,אחיסמך,88,לוד,אחיסמך,שבט אפרים 3,80,2025,1725000,5412-3-2,דירה בבית,3,21563
לוד,אחיסמך,89,לוד,אחיסמך,הרב עובדיה יוסף 14,77,2025,1740000,5410-19-22,דירה בבית,3,22597
לוד,אחיסמך,90,לוד,אחיסמך,משה רבינו 7,92,2025,1640000,5412-20-107,דירה בבית,3,17826
לוד,אחיסמך,91,לוד,אחיסמך,יצחק אבינו 16,270,2025,4930000,5413-55-1,דירה בבית,7,18259
לוד,אחיסמך,92,לוד,אחיסמך,שבט גד 3,114,2025,2270000,5413-119-6,דירה בבית,5,19912
לוד,אחיסמך,93,לוד,אחיסמך,משה רבינו 18,118,2025,2325000,5411-9-6,דירה בבית,5,19703
לוד,אחיסמך,94,לוד,אחיסמך,שבט יהודה 6,93,2025,1615000,5412-26-4,דירה בבית,3,17366
לוד,אחיסמך,95,לוד,אחיסמך,שבט אפרים 8,85,2025,1600000,5410-23-24,דירה בבית,3,18824
לוד,אחיסמך,96,לוד,אחיסמך,משה רבינו 7,120,2025,2300000,5412-20-106,דירה בבית,4,19167
לוד,אחיסמך,97,לוד,אחיסמך,הרב עובדיה יוסף 14,77,2025,1790000,5410-19-24,דירה בבית,3,23247
לוד,אחיסמך,98,לוד,אחיסמך,שבט יהודה 5,119,2025,2250000,5413-113-8,דירה בבית,5,18908
לוד,אחיסמך,99,לוד,אחיסמך,יחד שבטי ישראל 42,96,2025,1860000,5410-21-8,דירה בבית,4,19375
לוד,אחיסמך,100,לוד,אחיסמך,משה רבינו 3,131.3,2025,2170000,5412-22-45,דירה בבית,5,16527
לוד,אחיסמך,101,לוד,אחיסמך,יחד שבטי ישראל 4,112,2025,1700000,5413-123-3,דירה בבית,4,15179
לוד,אחיסמך,102,לוד,אחיסמך,יחד שבטי ישראל 26,102,2025,1910000,5412-9-84,דירה בבית,4,18725
לוד,אחיסמך,103,לוד,אחיסמך,הרב עובדיה יוסף 14,109,2025,2190000,5410-19-25,דירה בבית,4,20092
לוד,אחיסמך,104,לוד,אחיסמך,יחד שבטי ישראל 34,94,2025,1800000,5412-2-12,דירה בבית,4,19149
לוד,אחיסמך,105,לוד,אחיסמך,שבט אשר 7,100,2025,1930000,5413-111-5,דירה בבית,4,19300
לוד,אחיסמך,106,לוד,אחיסמך,יחד שבטי ישראל 26,80,2025,1950000,5412-9-85,דירת גן,3,24375
לוד,אחיסמך,107,לוד,אחיסמך,הרב עובדיה יוסף 14,125,2025,2345000,5410-19-26,דירה בבית,5,18760
לוד,אחיסמך,108,לוד,אחיסמך,שבט זבולון 11,94,2025,1830000,5412-4-2,דירה בבית,4,19468
לוד,אחיסמך,109,לוד,אחיסמך,משה רבינו 18,118,2025,2345000,5411-9-8,דירה בבית,5,19873
לוד,אחיסמך,110,לוד,אחיסמך,שבט אשר 5,96,2025,1980000,5413-120-6,דירה בבית,4,20625
לוד,אחיסמך,111,לוד,אחיסמך,שבט גד 5,98,2025,1950000,5413-119-5,דירה בבית,4,19898
לוד,אחיסמך,112,לוד,אחיסמך,שבט אשר 11,98,2025,1900000,5413-112-9,דירה בבית,4,19388
לוד,אחיסמך,113,לוד,אחיסמך,יחד שבטי ישראל 26,109,2025,2000000,5412-9-74,דירה בבית,4,18349
לוד,אחיסמך,115,לוד,אחיסמך,הרב עובדיה יוסף 10,108,2025,1980000,5410-20-30,דירה בבית,4,18333
לוד,אחיסמך,116,לוד,אחיסמך,שבט יהודה 15,123,2025,2205000,5413-13-59,דירה בבית,5,17927
לוד,אחיסמך,117,לוד,אחיסמך,שבט יהודה 8,138,2025,2830000,5412-25-121,דירה בבית,5,20507
לוד,אחיסמך,118,לוד,אחיסמך,0,102,2025,2228000,5411-63-5,דירת גן,4,21843
לוד,אחיסמך,119,לוד,אחיסמך,משה רבינו 18,134,2025,2850000,5411-9-9,דירה בבית,6,21269
לוד,אחיסמך,120,לוד,אחיסמך,יחד שבטי ישראל 26,102,2025,1880000,5412-9-73,דירה בבית,3,18431
לוד,אחיסמך,121,לוד,אחיסמך,משה רבינו 3,94.25,2025,1680000,5412-22-74,דירה בבית,3,17825
לוד,אחיסמך,122,לוד,אחיסמך,שבט אשר 1,120,2025,2250000,5413-121-9,דירה בבית,5,18750
לוד,אחיסמך,123,לוד,אחיסמך,משה רבינו 18,119,2025,2210000,5411-9-10,דירה בבית,5,18571
לוד,אחיסמך,124,לוד,אחיסמך,יחד שבטי ישראל 12,78,2025,1690000,5413-115-8,דירה בבית,3,21667
לוד,אחיסמך,125,לוד,אחיסמך,שבט יהודה 6,84,2025,1650000,5412-26-6,דירה בבית,3,19643
לוד,אחיסמך,126,לוד,אחיסמך,יחד שבטי ישראל 26,80,2025,1946000,5412-9-86,דירת גן,3,24325
לוד,אחיסמך,127,לוד,אחיסמך,שבט יהודה 4,94.15,2025,1640000,5412-27-33,דירה בבית,3,17419
לוד,אחיסמך,128,לוד,אחיסמך,יחד שבטי ישראל 8,100,2025,1820000,5413-118-14,דירה בבית,4,18200
לוד,אחיסמך,129,לוד,אחיסמך,הרב עובדיה יוסף 10,85,2025,1590000,5410-20-29,דירה בבית,3,18706
לוד,אחיסמך,130,לוד,אחיסמך,משה רבינו 3,115.1,2025,1800000,5412-22-27,דירה בבית,4,15639
לוד,אחיסמך,131,לוד,אחיסמך,0,133,2025,2874000,5411-6-7,דירה בבית,5,21609
לוד,אחיסמך,132,לוד,אחיסמך,יחד שבטי ישראל 26,108,2025,2118000,5412-9-87,דירה בבית,4,19611
לוד,אחיסמך,133,לוד,אחיסמך,שבט יהודה 8,129,2025,2230000,5412-25-118,דירה בבית,5,17287
לוד,אחיסמך,134,לוד,אחיסמך,יחד שבטי ישראל 12,85,2025,1746000,5413-115-11,דירה בבית,3,20541
לוד,אחיסמך,136,לוד,אחיסמך,יעקב אבינו 14,110,2025,2200000,5413-17-123,דירה בבית,4,20000
לוד,אחיסמך,137,לוד,אחיסמך,משה רבינו 6,70,2025,1620000,5412-13-7,דירה בבית,3,23143
לוד,אחיסמך,138,לוד,אחיסמך,משה רבינו 18,158,2025,2824000,5411-9-11,דירה בבית,5,17873
לוד,אחיסמך,139,לוד,אחיסמך,משה רבינו 4,78,2025,1680000,5412-12-5,דירה בבית,3,21538
לוד,אחיסמך,140,לוד,אחיסמך,משה רבינו 18,133,2025,2874000,5411-9-12,דירה בבית,5,21609
לוד,אחיסמך,141,לוד,אחיסמך,משה רבינו 3,113.6,2025,1895000,5412-22-65,דירה בבית,4,16681
לוד,אחיסמך,142,לוד,אחיסמך,משה רבינו 7,124,2025,2200000,5412-20-109,דירה בבית,5,17742
לוד,אחיסמך,143,לוד,אחיסמך,שבט יהודה 6,150,2025,2915000,5412-26-7,דירה בבית,5,19433
לוד,אחיסמך,144,לוד,אחיסמך,משה רבינו 10,91,2025,1750000,5412-14-1,דירה בבית,3,19231
לוד,אחיסמך,145,לוד,אחיסמך,יחד שבטי ישראל 12,66,2025,1400000,5413-115-12,דירה בבית,2,21212
לוד,אחיסמך,146,לוד,אחיסמך,משה רבינו 7,92,2025,1675000,5412-20-105,דירה בבית,3,18207
לוד,אחיסמך,147,לוד,אחיסמך,משה רבינו 7,122,2024,1980000,5412-20-104,דירה בבית,4,16230
לוד,אחיסמך,148,לוד,אחיסמך,הרב עובדיה יוסף 10,85,2024,1665000,5410-20-28,דירה בבית,3,19588
לוד,אחיסמך,149,לוד,אחיסמך,0,133,2024,2800000,5411-63-6,דירה בבית,5,21053
לוד,אחיסמך,150,לוד,אחיסמך,0,118,2024,2118000,5411-63-7,דירה בבית,5,17949
לוד,אחיסמך,151,לוד,אחיסמך,רבקה אימנו 12,152.65,2024,3060000,5411-40-2,דירה בבית,6,20046
לוד,אחיסמך,152,לוד,אחיסמך,0,119,2024,1875000,5411-6-8,דירה בבית,5,15756
לוד,אחיסמך,153,לוד,אחיסמך,שבט גד 5,96,2024,1840000,5413-119-7,דירה בבית,4,19167
לוד,אחיסמך,154,לוד,אחיסמך,שבט מנשה 8,97,2024,1925000,5412-5-8,דירה בבית,4,19845
לוד,אחיסמך,155,לוד,אחיסמך,הרב עובדיה יוסף 14,108,2024,2100000,5410-19-27,דירה בבית,4,19444
לוד,אחיסמך,157,לוד,אחיסמך,שבט אפרים 2,85,2024,1650000,5410-24-10,דירה בבית,3,19412
לוד,אחיסמך,158,לוד,אחיסמך,משה רבינו 6,72,2024,1480000,5412-13-9,דירה בבית,2.5,20556
לוד,אחיסמך,159,לוד,אחיסמך,משה רבינו 7,125,2024,2000000,5412-20-103,דירה בבית,5,16000
לוד,אחיסמך,160,לוד,אחיסמך,יעקב אבינו 14,120,2024,2270000,5413-17-122,דירה בבית,5,18917
לוד,אחיסמך,161,לוד,אחיסמך,הרב עובדיה יוסף 14,141,2024,3100000,5410-19-28,דירה בבית,6,21986
לוד,אחיסמך,163,לוד,אחיסמך,יחד שבטי ישראל 26,94,2024,1606000,5412-9-88,דירה בבית,3,17085
לוד,אחיסמך,164,לוד,אחיסמך,הרב עובדיה יוסף 14,109,2024,2180000,5410-19-29,דירה בבית,4,20000
לוד,אחיסמך,165,לוד,אחיסמך,משה רבינו 10,97,2024,1850000,5412-14-2,דירה בבית,4,19072
