מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","0","597","27/11/2024","2346000","3973-29-1","ללא תיכנון","לא ידוע","לא ידוע"
"2","הגר 125","91","14/04/2024","875000","3973-87-7","דירה בבית קומות","4","שלישית"
"3","0","244","26/02/2024","520000","3951-109-1","ללא תיכנון","לא ידוע","לא ידוע"
"4","הגר 1","123","07/12/2023","800000","3973-81-3","דירה בבית קומות","4","ראשונה"
"5","הגר 123","70","11/01/2023","400000","3973-87-8","דירה בבית קומות","3","רביעית"
"6","מוחמד רג'ב חסונה 3","276","16/10/2022","4000000","3973-21-3","קוטג' חד משפחתי","5","ראשונה"
"7","אחווה 6","61","11/10/2022","425000","4542-48-1","דירה בבית קומות","3","ראשונה"
"8","הגיא 21","366","16/08/2022","3500000","4542-23-2","קוטג' חד משפחתי","5","ראשונה"
"9","יסמין 1","214","16/06/2022","4000000","3973-39-6","דירה בבית קומות","6","ראשונה"
"10","הגר 123","112","31/03/2022","880000","3973-87-6","דירה בבית קומות","5","שניה"
"11","יסמין 1","120","29/12/2021","4000000","3973-39-5","קוטג' חד משפחתי","4","ראשונה"
"12","יסמין 1","120","29/11/2021","4000000","3973-39-4","קוטג' חד משפחתי","5","ראשונה"
"13","הגר 124","70","14/01/2021","189000","3973-87-5","דירה בבית קומות","3","שלישית"
"14","אחווה 23","115","01/01/2021","2000000","4542-41-1","קוטג' חד משפחתי","4","ראשונה"
"15","יסמין 1","135","06/08/2020","2200000","3973-39-3","קוטג' דו משפחתי","5","ראשונה"
"16","הגיא 38","339","09/07/2020","3150000","4542-53-1","קוטג' חד משפחתי","7","שניה"
"17","הגר 124","104","04/03/2020","800000","3973-87-4","דירה בבית קומות","3","רביעית"
"18","הגיא 32","80","28/01/2019","1250000","4542-56-2","קוטג' חד משפחתי","4","לא ידוע"
"19","הגר 123","80","16/08/2018","400000","3973-87-3","דירה בבית קומות","4","שניה"
"20","הגר 123","95","19/11/2017","150000","3973-87-9","דירה בבית קומות","4","ראשונה"
"21","הגר 123","70","27/07/2017","75000","3973-87-10","דירה בבית קומות","3","שלישית"
"22","הגיא 16","150","01/12/2016","2750000","4542-64-1","דירה בבית קומות","5","חמישית"
"23","הגיא 32","80","09/11/2016","800000","4542-56-1","קוטג' חד משפחתי","4","לא ידוע"
"24","הגר 1","88","02/11/2016","277000","3973-81-2","דירה בבית קומות","3","שניה"
"25","יסמין 1","120","09/10/2016","2250000","3973-39-8","קוטג' חד משפחתי","5","לא ידוע"
"26","הגר 123","70","27/09/2016","350000","3973-87-11","דירה בבית קומות","3","רביעית"
"27","הגיא 42","120","22/06/2016","1100000","4542-72-1","בית בודד","4","ראשונה"
"28","הגיא 36","118","18/05/2016","1300000","4542-54-1","דירה בבית קומות","4","ראשונה"
"29","יסמין 1","105","03/04/2016","750000","3973-39-2","דירה בבית קומות","5","שניה"
"30","אחווה 8","94","13/03/2016","1400000","4542-49-1","דירה בבית קומות","4","ראשונה"
"31","הגר 123","85","10/11/2014","154000","3973-87-2","דירה בבית קומות","3","שניה"
"32","הגר 1","91","07/09/2014","84000","3973-81-1","דירה בבית קומות","3","ראשונה"
"33","הגיא 21","160","06/03/2013","1200000","4542-23-1","דירת גן","5","לא ידוע"
"34","יסמין 1","70","16/02/2012","300000","3973-39-9","דירה בבית קומות","4","שניה"
"35","הגר 123","55","27/11/2011","200000","3973-87-12","דירה בבית קומות","3","שלישית"
"36","הגיא 20","130","26/12/2010","950000","4542-62-2","קוטג' חד משפחתי","4","לא ידוע"
"37","הגיא 23","277","13/12/2010","1370000","4542-22-1","קוטג' חד משפחתי","7","לא ידוע"
"38","מוחמד רג'ב חסונה 3","160","29/04/2010","520000","3973-21-2","דירה בבית קומות","5","לא ידוע"
"39","הגיא 20","130","22/07/2009","515000","4542-62-1","קוטג' חד משפחתי","4","לא ידוע"
"40","הגר 123","50","08/04/2009","88000","3973-87-13","דירה בבית קומות","2","לא ידוע"
"41","מוחמד רג'ב חסונה 3","150","07/07/2008","800000","3973-21-1","דירה בבית קומות","5","לא ידוע"
"42","הגר 123","85","09/06/2008","60000","3973-87-1","דירה בבית קומות","3","שניה"
"43","הגיא 2","240","12/03/2008","450000","4542-71-1","דירה בבית קומות","6","לא ידוע"
"44","0","90","25/07/2007","337000","3973-38-1","דירה בבית קומות","5","לא ידוע"
"45","יסמין 1","150","25/04/2007","362000","3973-39-1","דירה בבית קומות","5","לא ידוע"
"46","אחווה 4","62","27/02/2005","481000","4542-47-1","קוטג' חד משפחתי","3","לא ידוע"
"47","הגיא 16","100","15/12/2002","714000","4542-64-2","דירה בבית קומות","4","שניה"
"48","יסמין 1","125","26/10/2000","468000","3973-39-10","לא ידוע","5","שניה"
"49","0","100","25/07/2000","54000","4542-2-1","דירה בבית קומות","4","שניה"
"50","הגר 123","75","10/03/1999","240000","3973-87-14","לא ידוע","3","שניה"
"51","אחווה 12","75","10/02/1999","896000","4542-11-1","לא ידוע","3","לא ידוע"
"52","0","75","20/02/1998","209000","3973-27-1","לא ידוע","3","ראשונה"
