מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","ח'אלד בן אל-וליד 31","95","18/05/2025","1400000","30525-15-1","דירה בבית קומות","3","שלישית"
"2","ח'אלד בן אל-וליד 31","95","01/05/2025","1600000","30525-15-2","דירה בבית קומות","3","רביעית"
"3","0","1114","01/10/2021","350000","30527-15-1","ללא תיכנון","לא ידוע","לא ידוע"
"4","עלי אבן אבי טאלב 5","78","01/02/2021","2013000","30527-20-20","ללא תיכנון","לא ידוע","לא ידוע"
"5","עלי אבן אבי טאלב 7","112","01/02/2021","1342000","30527-21-1","ללא תיכנון","לא ידוע","לא ידוע"
"6","עלי אבן אבי טאלב 5","לא ידוע","24/03/2016","1202000","30527-20-14","מלונאות","לא ידוע","לא ידוע"
"7","עלי אבן אבי טאלב 5","300","24/03/2016","2925000","30527-20-19","דירה בבית קומות","1","חמישית"
"8","עלי אבן אבי טאלב 5","לא ידוע","24/03/2016","124000","30527-20-6","משרד","לא ידוע","לא ידוע"
"9","עלי אבן אבי טאלב 5","לא ידוע","24/03/2016","106000","30527-20-3","מלונאות","לא ידוע","ראשונה"
"10","עלי אבן אבי טאלב 5","לא ידוע","24/03/2016","98000","30527-20-2","מלונאות","לא ידוע","לא ידוע"
"11","עלי אבן אבי טאלב 5","1500","24/03/2016","2434000","30527-20-18","מלונאות","לא ידוע","לא ידוע"
"12","עלי אבן אבי טאלב 5","לא ידוע","24/03/2016","1294000","30527-20-15","מלונאות","לא ידוע","ראשונה"
"13","עלי אבן אבי טאלב 5","לא ידוע","24/03/2016","55000","30527-20-1","מלונאות","לא ידוע","לא ידוע"
"14","עלי אבן אבי טאלב 5","52","24/03/2016","780000","30527-20-12","דירה בבית קומות","3","שלישית"
"15","עלי אבן אבי טאלב 5","לא ידוע","24/03/2016","678000","30527-20-11","מלונאות","לא ידוע","לא ידוע"
"16","עלי אבן אבי טאלב 5","117","24/03/2016","1110000","30527-20-13","דירה בבית קומות","5","שלישית"
"17","עלי אבן אבי טאלב 5","לא ידוע","24/03/2016","237000","30527-20-9","מלונאות","לא ידוע","ראשונה"
"18","עלי אבן אבי טאלב 5","לא ידוע","24/03/2016","220000","30527-20-7","מלונאות","לא ידוע","לא ידוע"
"19","אח'ואן א-ס'פא 90","100","28/01/2013","600000","30058-94-1","דירה בבית קומות","3","ראשונה"
"20","עלי אבן אבי טאלב 23","70","02/01/2008","729000","30058-28-1","דירה בבית קומות","3","לא ידוע"
"21","ח'אלד בן אל-וליד 38","50","16/07/2007","386000","30525-14-1","דירה בבית קומות","2","לא ידוע"
