מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,הרצל 18,129,"2025","3700000",3843-162-1,דירה בבית קומות,5,חמישית
2,דגל ישראל 3,115,"2025","4500000",3843-22-2,דירת גן,5,לא ידוע
3,תל אביב 2,48.5,"2025","1690000",3843-71-15,דירה בבית קומות,3,רביעית
4,הרצל 3,80.09,"2025","2370000",3843-42-19,דירה בבית קומות,4,חמישית
5,ויצמן 17,82.52,"2025","325000",3843-60-20,דירה בבית קומות,3,שלישית
6,ראובן 8,70,"2025","2190000",3843-72-5,דירה בבית קומות,3,שניה
7,עמק השושנים 15,67.2,"2025","1930000",3844-55-9,דירה בבית קומות,3,שלישית
8,0,90.32,"2025","2525200",3844-44-6,דירה בבית קומות,4,שלישית
9,רוטשילד 4,51.21,"2025","2030000",3845-145-30,דירה בבית קומות,3,ראשונה
10,ראובן 15,92.96,"2025","2690000",3842-20-9,דירה בבית קומות,4,שלישית
11,רוטשילד 20,94,"2025","383000",3844-20-7,דירה בבית קומות,4,שלישית
12,המניין הראשון 4,110.42,"2025","3400000",3842-52-1,דירה בבית קומות,5,קומה ‎1‏
13,רוטשילד 24,85.21,"2025","2200000",3844-38-4,דירה בבית קומות,4,שניה
14,דגל ישראל 4,116,"2025","3898000",3843-23-3,דירה בבית קומות,5,שביעית
"15","ביל"ו 4","51.37","16/12/2024","1820000","3845-122-10","דירה בבית קומות","2.5","שניה"
16,תל אביב 10,104.22,"2024","1325000",3843-77-7,דירה בבית קומות,4,שלישית
17,דגל ישראל 3,100,"2024","3500000",3843-22-3,דירה בבית קומות,4,שניה
18,דגל ישראל 3,100,"2024","3450000",3843-22-4,דירה בבית קומות,4,שניה
19,עמק השושנים 17,96.45,"2024","2330000",3844-53-14,דירה בבית קומות,4,רביעית
20,רוטשילד 4,51.21,"2024","1760000",3845-145-31,דירה בבית קומות,2.5,ראשונה
21,רוטשילד 22,73.69,"2024","2140000",3844-18-2,דירה בבית קומות,3,ראשונה
22,דגל ישראל 4,119,"2024","3776000",3843-23-4,דירה בבית קומות,5,שלישית
23,רוטשילד 6,70.1,"2024","1855500",3845-130-11,דירה בבית קומות,3,ראשונה
24,דגל ישראל 7,לא ידוע,"2024","800000",3843-19-3,קרקע למגורים,לא ידוע,לא ידוע
25,המניין הראשון 2,90,"2024","2510000",3842-77-5,דירה בבית קומות,4,רביעית
26,מכבי 1,56,"2024","2150000",3842-5-18,דירה בבית קומות,3,שלישית
27,דגל ישראל 4,116,"2024","2868000",3843-23-5,דירה בבית קומות,5,שביעית
28,דגל ישראל 4,לא ידוע,"2024","193000",3843-23-6,חניה,לא ידוע,לא ידוע
29,הרצל 24,112.68,"2024","3000000",3843-98-11,דירה בבית קומות,5,חמישית
30,עמק השושנים 7,116,"2024","2850000",3845-127-1,דירה בבית קומות,5,ראשונה
"31","ביל"ו 3","83.08","19/06/2024","2400000","3845-154-15","דירה בבית קומות","4","שניה"
32,רוטשילד 22,99.85,"2024","2365000",3844-18-14,דירה בבית קומות,4,שלישית
33,הדקל 4,107.12,"2024","2430000",3843-126-6,דירה בבית קומות,4,שניה
34,עמק השושנים 21,66.26,"2024","1820000",3844-45-4,דירה בבית קומות,3,שניה
35,קרן קיימת 10,100,"2024","2740000",3842-43-3,דירה בבית קומות,4,ראשונה
36,ראובן 2,23.47,"2024","855000",3843-68-2,חנות,לא ידוע,קרקע
37,רוטשילד 29,101.05,"2024","2850000",3843-153-13,דירה בבית קומות,4,ראשונה
38,תל אביב 4,108.5,"2024","3035000",3843-145-3,דירה בבית קומות,5,ראשונה
