מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,מחיר למר,חדרים
9,ירושלים,עין כרם,כרמית 10,131.2,2024,1875000,30837-20-10,דירה בבית,5,14291
11,ירושלים,עין כרם,כרמית 10,131.2,2023,3600000,30837-20-18,דירה בבית,5,27439
12,ירושלים,עין כרם,כרמית 12,102.78,2023,3110000,30837-20-62,דירה בבית,4,30259
24,ירושלים,עין כרם,כרמית 12,131.2,2022,3740000,30837-20-63,דירה בבית,5,28506
26,ירושלים,עין כרם,כרמית 1,97.8,2022,2620000,30837-5-6,דירה בבית,3,26789
29,ירושלים,עין כרם,כרמית 14,102.78,2022,3050000,30837-20-91,דירה בבית,4,29675
30,ירושלים,עין כרם,כרמית 5,111.39,2022,3500000,30837-7-63,דירה בבית,5,31421
31,ירושלים,עין כרם,בנימינה 4,245,2022,5900000,30840-32-2,דירה בבית,5,24082
32,ירושלים,עין כרם,0,159,2022,3393000,30855-2-1,דירה בבית,5,21340
34,ירושלים,עין כרם,כרמית 12,102.78,2022,2800000,30837-20-57,דירה בבית,4,27243
35,ירושלים,עין כרם,כרמית 12,101.97,2022,2940000,30837-20-76,דירה בבית,4,28832
36,ירושלים,עין כרם,כרמית 10,102.78,2022,2575000,30837-20-8,דירה בבית,4,25054
41,ירושלים,עין כרם,כרמית 10,102.78,2021,2535000,30837-20-16,דירה בבית,4,24664
43,ירושלים,עין כרם,האחיות 12,202,2021,3500000,31342-11-3,דירת גן,5,17327
44,ירושלים,עין כרם,כרמית 7,72.38,2021,2200000,30837-7-133,דירה בבית,3,30395
46,ירושלים,עין כרם,כרמית 12,102.78,2021,2646000,30837-20-54,דירה בבית,4,25744
47,ירושלים,עין כרם,כרמית 12,140.63,2021,4100000,30837-20-79,דירה בבית,5,29155
48,ירושלים,עין כרם,כרמית 5,135.28,2021,3725000,30837-7-94,דירה בבית,5,27535
49,ירושלים,עין כרם,כרמית 3,111.39,2021,2820000,30837-7-14,דירה בבית,5,25316
50,ירושלים,עין כרם,הכפר 18,155,2021,4000000,30840-20-2,דירה בבית,5,25806
51,ירושלים,עין כרם,כרמית 1,246.35,2021,5800000,30837-5-37,דירה בבית,8,23544
52,ירושלים,עין כרם,כרמית 12,140.63,2021,3600000,30837-20-80,דירת גן,5,25599
53,ירושלים,עין כרם,כרמית 1,97.8,2021,2300000,30837-5-24,דירה בבית,3,23517
54,ירושלים,עין כרם,כרמית 1,97.8,2021,2290000,30837-5-12,דירה בבית,3,23415
