מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,סמדר 39,59.9,"2025","3600000",6203-124-4,דירה בבית קומות,2.5,שניה
2,רוקח 112,94.7,"2025","5000000",6203-209-31,דירה בבית קומות,4,שמינית
3,סמדר 1,130,"2025","4850000",6203-139-24,דירה בבית קומות,5,ראשונה
4,רוקח 54,60.58,"2025","3280000",6210-78-5,דירה בבית קומות,3,שניה
5,רוקח 34,94.84,"2025","4580000",6210-313-11,דירה בבית קומות,3,קומה ‎3‏
6,סמדר 3,80,"2025","3600000",6203-138-40,דירה בבית קומות,3,לא ידוע
7,שושנים 5,95,"2025","5900000",6203-208-29,לא ידוע,4,שמינית
8,רוקח 48,96,"2025","4040000",6210-81-4,דירה בבית קומות,3,ראשונה
9,סמדר 3,113,"2025","4840000",6203-138-41,דירה בבית קומות,4,ראשונה
10,סמדר 1,111,"2025","4570000",6203-139-15,דירה בבית קומות,5,קרקע
11,המרגנית 2,56,"2025","3400000",6203-137-37,דירה בבית קומות,3,ראשונה
12,הזמיר 12,70,"2025","1805000",6203-99-2,דירה בבית קומות,4,קרקע
13,סמדר 37,64,"2025","3131300",6203-125-2,דירה בבית קומות,2,ראשונה
14,סמדר 1,98,"2025","4000000",6203-139-20,דירה בבית קומות,5,ראשונה
15,רוקח 48,96,"2025","4430000",6210-81-5,דירה בבית קומות,4,ראשונה
16,סמדר 3,112,"2025","4590000",6203-138-42,דירה בבית קומות,4,ראשונה
17,סמדר 1,44,"2025","252000",6203-139-45,חניה,לא ידוע,שלישית
18,סמדר 1,119,"2024","4978000",6203-139-23,דירה בבית קומות,5,ראשונה
19,0,120,"2024","4290000",6210-100-1,דירה בבית קומות,5,ראשונה
20,0,84,"2024","3830000",6210-100-2,דירה בבית קומות,3.5,חמישית
21,סמדר 1,141,"2024","5400000",6203-139-19,דירה בבית קומות,5,ראשונה
22,סמדר 3,119,"2024","5434000",6203-138-43,דירה בבית קומות,4,ראשונה
23,רוקח 48,99,"2024","4365000",6210-81-6,דירה בבית קומות,3,ראשונה
24,רוקח 52,141,"2024","105000",6210-79-8,דירה בבית קומות,5,עשירית
25,רוקח 52,142,"2024","1390000",6210-79-9,דירה בבית קומות,5,שישית
26,רוקח 48,117,"2024","6350000",6210-81-7,דירה בבית קומות,4,לא ידוע
27,רוקח 48,117,"2024","6350000",6210-81-2,לא ידוע,4,לא ידוע
28,רוקח 52,142,"2024","1390000",6210-79-1,לא ידוע,5,שישית
29,רננים 4,88,"2024","4500000",6203-141-52,לא ידוע,4,שמינית
30,רוקח 48,99,"2024","4630000",6210-81-8,דירה בבית קומות,3,שניה
31,רוקח 48,136,"2024","8450000",6210-81-9,דירה בבית קומות,5,שישית
32,הזמיר 18,214,"2024","3492000",6203-102-2,דירה בבית קומות,7,לא ידוע
33,רוקח 54,95.54,"2024","584000",6210-78-1,דירה בבית קומות,4,קרקע
34,העם הצרפתי 35,48,"2024","2330000",6203-108-2,דירה בבית קומות,2,ראשונה
35,הנרקיסים 51,87,"2024","4000000",6203-200-5,דירה בבית קומות,4,שניה
