מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
35,מעלה אדומים,מצפה נבו,הגילגל 84,255,2017,3500000,63616-41-7,דירה בבית,8,13725
36,מעלה אדומים,מצפה נבו,מצפה נבו 69,75,2017,1010000,63616-45-18,דירה בבית,3,13467
37,מעלה אדומים,מצפה נבו,מצפה נבו 116,177,2017,2925000,63616-4-44,דירה בבית,6,16525
38,מעלה אדומים,מצפה נבו,מצפה נבו 49,90,2016,1100000,63616-40-9,דירה בבית,4,12222
39,מעלה אדומים,מצפה נבו,מצפה נבו 55,50,2016,940000,63616-41-8,דירה בבית,2,18800
40,מעלה אדומים,מצפה נבו,מצפה נבו 46,159,2016,2580000,63616-8-32,דירה בבית,8,16226
41,מעלה אדומים,מצפה נבו,הגילגל 19,220,2016,3000000,63616-19-14,קוטג' חד משפחתי,7,13636
42,מעלה אדומים,מצפה נבו,מצפה נבו 59,60,2016,1016000,63616-42-11,דירה בבית,3,16933
44,מעלה אדומים,מצפה נבו,מצפה נבו 33,108,2016,1500000,63616-33-13,דירה בבית,4,13889
45,מעלה אדומים,מצפה נבו,מצפה נבו 51,75,2015,870000,63616-40-12,דירה בבית,3,11600
46,מעלה אדומים,מצפה נבו,מצפה נבו 29,132,2015,1399000,63616-34-8,דירה בבית,6,10598
47,מעלה אדומים,מצפה נבו,מצפה נבו 69,123,2015,1099000,63616-45-23,דירה בבית,6,8935
48,מעלה אדומים,מצפה נבו,מצפה נבו 112,190,2015,2865000,63616-112-2,דירה בבית,6.5,15079
49,מעלה אדומים,מצפה נבו,מצפה נבו 112,128,2015,2230000,63616-4-52,דירה בבית,5,17422
50,מעלה אדומים,מצפה נבו,מצפה נבו 49,75,2015,885000,63616-40-13,דירה בבית,3,11800
51,מעלה אדומים,מצפה נבו,הגילגל 34,356,2015,3758000,63616-57-8,קוטג' חד משפחתי,6,10556
52,מעלה אדומים,מצפה נבו,מצפה נבו 45,130,2015,1475000,63616-39-12,דירה בבית,6,11346
53,מעלה אדומים,מצפה נבו,מצפה נבו 96,218,2015,1999000,63616-22-31,דירה בבית,6,9170
54,מעלה אדומים,מצפה נבו,מצפה נבו 114,160,2015,2000000,63616-4-56,דירה בבית,5,12500
