מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,רעננה,מרכז,בר אילן 18,126.66,2025,2900000,6580-322-15,דירה בבית,4,22896
2,רעננה,מרכז,הרצוג 16,149,2025,4000000,6583-371-12,דירה בבית,5,26846
3,רעננה,מרכז,אוסטרובסקי 9,98.97,2025,3125000,6586-29-18,דירה בבית,5,31575
4,רעננה,מרכז,קלאוזנר 12,98,2025,3400000,6586-518-5,דירה בבית,4,34694
5,רעננה,מרכז,אוסטרובסקי 31,115,2025,3670000,6583-392-19,דירה בבית,5,31913
6,רעננה,מרכז,אחוזה 188,157,2025,4300000,6579-420-7,דירה בבית,5,27389
7,רעננה,מרכז,אחוזה 127,112,2025,2393000,6583-327-27,דירה בבית,5,21366
8,רעננה,מרכז,אוסטרובסקי 31,99,2025,3055000,6583-392-20,דירה בבית,4,30859
10,רעננה,מרכז,אחוזה 179,113.9,2025,4300000,6583-790-11,דירה בבית,4,37752
11,רעננה,מרכז,אוסטרובסקי 31,118,2025,3925000,6583-392-21,דירה בבית,5,33263
12,רעננה,מרכז,יהודה הלוי 6,124,2025,4450000,6583-219-9,דירה בבית,5,35887
14,רעננה,מרכז,אוסטרובסקי 31,115,2025,3675000,6583-392-22,דירה בבית,5,31957
15,רעננה,מרכז,חפץ חיים 28,166,2025,4500000,6580-521-11,דירה בבית,6,27108
16,רעננה,מרכז,החיל 7,109,2025,3250000,6580-931-4,דירה בבית,5,29817
17,רעננה,מרכז,דובנוב 2,99.9,2025,2700000,6583-714-1,דירה בבית,4,27027
18,רעננה,מרכז,הנשיאים 16,112.15,2025,4520000,6579-586-1,דירה בבית,5,40303
19,רעננה,מרכז,חטיבת גבעתי 1,102.55,2025,1525000,6579-639-16,דירה בבית,4,14871
20,רעננה,מרכז,קלאוזנר 6,71,2025,2800000,6586-515-8,דירה בבית,3,39437
21,רעננה,מרכז,היובל 6,122,2025,4100000,6580-975-3,דירה בבית,5,33607
22,רעננה,מרכז,ברנדייס 3,69.65,2025,1000000,6583-896-5,דירה בבית,4,14358
23,רעננה,מרכז,קרן היסוד 7,125,2025,3140000,6580-717-29,דירה בבית,4,25120
24,רעננה,מרכז,הר סיני 8,68,2025,2610000,6580-680-9,דירה בבית,3,38382
25,רעננה,מרכז,גורדון 16,77,2025,2700000,6582-31-5,דירה בבית,3,35065
26,רעננה,מרכז,המעפילים 5,94,2025,3500000,6579-418-11,דירה בבית,4,37234
27,רעננה,מרכז,הגדוד העברי 14,156,2025,4890000,6579-404-29,דירה בבית,6,31346
28,רעננה,מרכז,הר סיני 6,137,2025,2466000,6580-681-2,דירה בבית,5,18000
29,רעננה,מרכז,ברנר 22,120,2025,4575000,6586-309-13,דירה בבית,5,38125
30,רעננה,מרכז,חטיבת גבעתי 9,102.55,2025,2425000,6579-627-36,דירה בבית,4,23647
31,רעננה,מרכז,רמבם 7,128,2025,3555000,6586-68-23,דירה בבית,5,27773
32,רעננה,מרכז,הר סיני 8,68,2025,2580000,6580-680-4,דירה בבית,3,37941
33,רעננה,מרכז,קרן היסוד 15,127,2025,2650000,6580-721-6,דירה בבית,4,20866
34,רעננה,מרכז,הר סיני 8,96,2025,3530000,6580-680-17,דירה בבית,4,36771
35,רעננה,מרכז,חטיבת גבעתי 9,96.97,2025,2700000,6579-627-19,דירה בבית,4,27844
