מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,מחיר למר,חדרים
1,לוד,ממשלתית,שלמה המלך 65,38.4,2025,800000,4026-230-4,דירה בבית,3,20833
2,לוד,ממשלתית,איינשטיין 30,87.05,2025,1440000,5382-63-21,דירה בבית,4,16542
4,לוד,ממשלתית,נימרוב 1,37.5,2025,450000,4026-170-8,דירה בבית,2,12000
5,לוד,ממשלתית,שלמה המלך 51,38.5,2025,339000,4026-239-10,דירה בבית,3,8805
6,לוד,ממשלתית,איינשטיין 24,66.3,2025,1220000,5382-60-7,דירה בבית,3,18401
7,לוד,ממשלתית,פנקס דוד 5,63.8,2025,600000,5382-78-24,דירה בבית,3.5,9404
8,לוד,ממשלתית,שלמה המלך 57,48.1,2025,1260000,4026-234-16,דירה בבית,3.5,26195
9,לוד,ממשלתית,נימרוב 20,197,2025,3200000,4026-346-3,קוטג' דו משפחתי,5,16244
10,לוד,ממשלתית,איינשטיין 32,66.3,2025,1090000,5382-99-29,דירה בבית,3,16440
11,לוד,ממשלתית,איינשטיין 24,75.7,2025,1354100,5382-60-12,דירה בבית,4,17888
12,לוד,ממשלתית,גיורא יוספטל 19,61.7,2025,1335000,5382-65-14,דירה בבית,3,21637
13,לוד,ממשלתית,שלמה המלך 61,36,2025,1100000,4026-233-28,דירה בבית,2,30556
14,לוד,ממשלתית,שלמה המלך 57,117,2025,1770000,4026-234-23,דירה בבית,5,15128
15,לוד,ממשלתית,שלמה המלך 51,38.5,2025,655000,4026-239-20,דירה בבית,3,17013
16,לוד,ממשלתית,דוד פנקס 9,78.9,2025,1486000,5382-76-15,דירה בבית,4,18834
17,לוד,ממשלתית,איינשטיין 32,66.3,2025,1125000,5382-99-19,דירה בבית,3,16968
18,לוד,ממשלתית,איינשטיין 52,105,2025,70000,4026-142-3,דירה בבית,4,667
19,לוד,ממשלתית,איינשטיין 22,66.3,2025,1150000,5382-59-29,דירה בבית,3,17345
20,לוד,ממשלתית,פנקס דוד 11,69.5,2025,1450000,5382-74-11,דירה בבית,3,20863
21,לוד,ממשלתית,פנקס דוד 7,81,2024,1475000,5382-77-7,דירה בבית,4,18210
22,לוד,ממשלתית,גיורא יוספטל 23,77.6,2024,1440000,5382-111-17,דירה בבית,4,18557
23,לוד,ממשלתית,דוד פנקס 9,78.9,2024,1375000,5382-76-8,דירה בבית,4,17427
24,לוד,ממשלתית,דוד פנקס 9,78.9,2024,1475000,5382-76-14,דירה בבית,4,18695
25,לוד,ממשלתית,חטיבת יפתח 13,61.9,2024,1250000,5382-106-5,דירה בבית,3,20194
26,לוד,ממשלתית,דוד פנקס 9,78.9,2024,1460000,5382-76-9,דירה בבית,4,18504
27,לוד,ממשלתית,נימרוב 1,37.5,2024,1257000,4026-170-2,דירה בבית,2,33520
29,לוד,ממשלתית,נימרוב 2,171,2024,3560000,4026-344-5,דירה בבית,5,20819
30,לוד,ממשלתית,איינשטיין 30,87.05,2024,1430000,5382-63-25,דירה בבית,4,16427
