מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","0","115","02/12/2024","900000","18011-213-1","דירה בבית קומות","5","ראשונה"
"2","0","25","27/11/2024","164000","18011-218-1","חנות","לא ידוע","לא ידוע"
"3","0","45","14/10/2024","350000","18013-193-1","דירה בבית קומות","2","ראשונה"
"4","0","42","25/09/2024","320000","18011-232-1","דירה בבית קומות","2","לא ידוע"
"5","0","44","02/09/2024","222000","18010-71-1","דירה בבית קומות","2","ראשונה"
"6","0","50","14/08/2024","125000","18012-57-1","דירה בבית קומות","1","ראשונה"
"7","0","28","14/08/2024","63000","18012-15-1","דירה בבית קומות","1","ראשונה"
"8","0","97","09/07/2024","237000","18010-128-1","דירה בבית קומות","3","ראשונה"
"9","0","162","05/06/2024","1500000","18010-27-1","דירה בבית קומות","1","ראשונה"
"10","0","לא ידוע","20/03/2024","243000","18010-141-1","משרד","לא ידוע","לא ידוע"
"11","0","105","19/03/2024","365000","18010-120-1","דירה בבית קומות","3","ראשונה"
"12","0","296","19/03/2024","760000","18012-33-1","דירה בבית קומות","9","ראשונה"
"13","0","לא ידוע","15/03/2024","719000","18013-198-1","דירה בבית קומות","2","ראשונה"
"14","0","21","01/01/2024","90000","18012-180-1","דירה בבית קומות","1","ראשונה"
"15","0","53","20/12/2023","53000","18012-131-1","דירה בבית קומות","1","ראשונה"
"16","עיר עתיקה 13 282","118","27/11/2023","373000","18013-302-1","דירה בבית קומות","4","שניה"
"17","0","70","25/10/2023","151000","18012-39-1","דירה בבית קומות","2","ראשונה"
"18","0","91","31/07/2023","164000","18010-47-2","דירה בבית קומות","4","לא ידוע"
"19","0","105","31/07/2023","729000","18010-120-2","דירה בבית קומות","4","ראשונה"
"20","0","129","31/07/2023","413000","18010-43-1","דירה בבית קומות","5","ראשונה"
"21","0","107","18/07/2023","725000","18010-146-1","דירה בבית קומות","4","ראשונה"
"22","0","21","21/06/2023","89000","18012-1-1","דירה בבית קומות","1","ראשונה"
"23","עיר עתיקה 13 282","34","20/06/2023","68000","18013-302-2","דירה בבית קומות","2","ראשונה"
"24","עיר עתיקה 13 282","35","22/05/2023","91000","18013-302-3","משרד","לא ידוע","ראשונה"
"25","0","56","07/05/2023","580000","18013-277-1","דירה בבית קומות","2","שניה"
"26","0","לא ידוע","07/05/2023","150000","18012-164-1","מחסנים","לא ידוע","לא ידוע"
"27","0","68","23/04/2023","141000","18013-349-1","חנות","1","ראשונה"
"28","0","119","23/04/2023","819000","18011-179-1","דירה בבית קומות","1","ראשונה"
"29","0","120","08/03/2023","1350000","18011-154-1","דירה בבית קומות","4","שניה"
