מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","חיל הים 6","55.5","28/07/2025","2515000","10919-43-3","דירה בבית קומות","3","ראשונה"
"2","החי"ל 8","71","27/07/2025","1750000","10817-29-52","דירה בבית קומות","3","חמישית"
"3","העלייה השנייה 17","42.4","01/06/2025","1550000","10919-35-14","דירה בבית קומות","3","ראשונה"
"4","רחף 1","75","15/05/2025","3050000","10817-10-3","דירה בבית קומות","3","רביעית"
"5","רציף אהרון 15","61","06/05/2025","3500000","10929-22-11","דירה בבית קומות","3","לא ידוע"
"6","החי"ל 8","79","01/05/2025","1150000","10817-29-51","דירה בבית קומות","3","שלישית"
"7","הקלעים 10","71.35","29/04/2025","1400000","10817-13-4","דירה בבית קומות","3","ראשונה"
"8","העלייה השנייה 44","67","15/04/2025","1700000","10819-70-11","דירה בבית קומות","3","קרקע"
"9","פינת גן 2","1702","11/04/2025","77000","10818-45-7","ללא תיכנון","לא ידוע","לא ידוע"
"10","העלייה השנייה 50","78.2","08/04/2025","2270000","10819-15-8","דירה בבית קומות","4","שלישית"
"11","פינת גן 2","1702","02/04/2025","1918000","10818-45-6","ללא תיכנון","לא ידוע","לא ידוע"
"12","בת גלים 1","772","20/03/2025","550000","10929-1-5","קרקע למגורים","לא ידוע","לא ידוע"
"13","השרון 45","89","27/02/2025","3546000","10818-7-9","דירה בבית קומות","4","חמישית"
"14","החי"ל 28","49.9","20/02/2025","1650000","10817-20-23","דירה בבית קומות","2","שניה"
"15","העלייה השנייה 19","42.13","18/02/2025","1500000","10919-34-52","דירה בבית קומות","2","שניה"
"16","בת גלים 10","26.4","18/02/2025","100000","10818-13-7","מחסנים","לא ידוע","מרתף"
"17","בת גלים 10","102.9","18/02/2025","3000000","10818-13-9","דירה בבית קומות","5","ראשונה"
"18","העלייה השנייה 66","114","11/02/2025","3535000","10818-6-2","דירה בבית קומות","5","רביעית"
"19","אבדימי 5","95.5","23/01/2025","3000000","10929-15-5","דירה בבית קומות","3","קומה ‎1‏"
"20","החי"ל 6","83","22/01/2025","1600000","10817-29-50","דירה בבית קומות","3","שישית"
"21","חיל הים 2","45","22/01/2025","900000","10919-40-1","דירה בבית קומות","2.5","ק. עמודים"
"22","העלייה השנייה 19","40.6","15/01/2025","1580000","10919-34-16","דירה בבית קומות","2","ראשונה"
"23","השחף 4","634","12/01/2025","169000","10929-33-0","מחסנים","לא ידוע","לא ידוע"
"24","רציף אהרון 1","74","05/01/2025","2200000","10929-38-10","דירה בבית קומות","3","קומה ‎2‏"
"25","השרון 35","76.8","31/12/2024","3550000","10818-12-8","דירה בבית קומות","4","שלישית"
"26","השרון 45","65","30/12/2024","2601000","10818-7-10","דירה בבית קומות","3","חמישית"
"27","נחליאלי 6","84","27/12/2024","2464000","10929-20-8","דירה בבית קומות","3","קרקע"
"28","נחליאלי 6","102","27/12/2024","2676000","10929-20-9","דירה בבית קומות","4","ראשונה"
"29","נחליאלי 6","לא ידוע","23/12/2024","75000","10929-20-7","מחסנים","לא ידוע","קרקע"
