מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
12,מנדלי מוכר ספרים 12,60,2024,1000000,30027-62-71,דירה בבית,3,16667
13,חובבי ציון 18,84,2024,2380000,30021-41-10,דירה בבית,3,28333
15,0,116,2024,7850000,30028-139-57,דירה בבית,4,67672
16,0,76,2024,323000,30028-38-8,דירה בבית,4,4250
18,סוקולוב 3,73,2024,2550000,30027-52-8,דירה בבית,3,34932
19,0,54,2024,1720000,30028-27-1,דירה בבית,2,31852
20,סוקולוב 16,125,2024,4000000,30027-47-5,דירה בבית,4,32000
21,בלפור 21,93,2024,2500000,30027-18-24,דירה בבית,4,26882
22,0,92,2024,6026000,30028-108-13,דירה בבית,4,65500
23,0,93.4,2024,1100000,30028-40-6,דירה בבית,3,11777
24,0,56,2024,3606000,30028-56-12,דירה בבית,2,64393
25,חובבי ציון 18,122,2024,11150000,30021-41-5,דירה בבית,6,91393
26,מנדלי מוכר ספרים 12,57,2024,3400000,30027-62-70,דירה בבית,3,59649
27,מנדלי מוכר ספרים 10,123,2024,4150000,30027-61-3,דירה בבית,5,33740
28,בלפור 5,67,2024,3282800,30027-7-7,דירה בבית,3,48997
29,מנדלי מוכר ספרים 5,121,2024,3350000,30027-123-30,דירה בבית,5,27686
31,ז'בוטינסקי 37,76,2024,4600000,30021-2-5,דירה בבית,3,60526
32,0,272,2024,17500000,30028-139-58,דירה בבית,1,64338
33,0,46,2024,3350000,30028-23-9,דירה בבית,3,72826
34,מנדלי מוכר ספרים 12,65,2024,2600000,30027-62-69,דירה בבית,3,40000
35,חובבי ציון 6,77,2024,4350000,30021-31-5,דירה בבית,4,56494
36,מנדלי מוכר ספרים 5,80,2024,2550000,30027-123-29,דירה בבית,4,31875
37,0,105,2024,3500000,30028-30-1,דירה בבית,4,33333
38,מרכוס 8,137.3,2024,12400000,30022-4-1,דירה בבית,5,90313
39,מנדלי מוכר ספרים 12,74,2024,2500000,30027-62-68,דירה בבית,3,33784
40,0,72,2024,2400000,30028-48-3,דירה בבית,3,33333
41,ז'בוטינסקי 29,24,2024,4300000,30021-12-3,דירה בבית,2,179167
42,0,81,2024,1950000,30028-48-9,דירה בבית,3,24074
43,0,46,2024,3475000,30028-23-4,דירה בבית,3,75543
44,מרכוס 5,70,2024,1800000,30021-29-14,דירה בבית,3,25714
45,מנדלי מוכר ספרים 12,65,2024,2340000,30027-62-67,דירה בבית,3,36000
46,מנדלי מוכר ספרים 5,129,2024,777000,30027-123-32,דירה בבית,5,6023
49,מנה 4,105.3,2024,1218000,30021-68-15,דירה בבית,3,11567
51,אלקלעי 7,98,2024,6500000,30021-46-2,דירה בבית,3,66327
52,סוקולוב 3,61,2024,2050000,30027-52-7,דירה בבית,3,33607
53,וושינגטון 21,84,2024,850000,30028-29-3,דירה בבית,3.5,10119
54,מנדלי מוכר ספרים 12,60,2024,1900000,30027-62-66,דירה בבית,2.5,31667
56,0,100,2024,1316000,30028-106-3,דירה בבית,4,13160
57,0,32,2024,900000,30028-64-1,דירה בבית,2,28125
58,סמולנסקין 3,63,2024,3200000,30027-3-12,דירה בבית,3,50794
59,0,44,2024,1137000,30028-46-19,דירה בבית,2,25841
60,0,45,2024,3500000,30028-56-3,דירה בבית,2,77778
61,0,68,2024,3600000,30028-56-2,דירה בבית,2,52941
63,מרכוס 9,119,2024,6250000,30021-53-1,דירה בבית,4,52521
64,0,70.88,2024,3400000,30028-71-12,דירה בבית,3,47968
67,מנדלי מוכר ספרים 5,105,2024,902000,30027-123-28,דירה בבית,4,8590
68,0,42,2024,3000000,30028-18-2,דירה בבית,2,71429
