מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,מחיר למר,חדרים
1,תל אביב - יפו,גני צהלה,צבי פרידלנד 1,90,2025,4300000,6623-165-5,דירה בבית,3,47778
2,תל אביב - יפו,גני צהלה,ענתות 38,86,2025,4180000,6615-167-8,דירה בבית,4,48605
5,תל אביב - יפו,גני צהלה,ענתות 39,90.5,2025,3430000,6615-163-6,דירה בבית,4,37901
6,תל אביב - יפו,גני צהלה,ענתות 37,87,2025,3394000,6615-162-9,דירה בבית,4,39011
7,תל אביב - יפו,גני צהלה,אהרון מויאל 5,163,2025,5525000,6624-385-2,דירה בבית,7,33896
8,תל אביב - יפו,גני צהלה,ברוך אגדתי 33,251,2025,4492000,6624-754-1,קוטג' חד משפחתי,6,17896
9,תל אביב - יפו,גני צהלה,ענתות 34,86,2024,3820000,6615-165-7,דירה בבית,4,44419
10,תל אביב - יפו,גני צהלה,מתתיהו שוהם 8,93.35,2024,3800000,6623-173-2,דירה בבית,4,40707
11,תל אביב - יפו,גני צהלה,עיר שמש 39,136,2024,4550000,6615-119-6,דירה בבית,5,33456
12,תל אביב - יפו,גני צהלה,אריה גלבלום 4,260,2024,2992000,6624-680-3,דירה בבית,5,11508
16,תל אביב - יפו,גני צהלה,אהרון מויאל 4,85.95,2024,4000000,6624-293-2,דירה בבית,4,46539
19,תל אביב - יפו,גני צהלה,חיים ויסבורג 4,97.63,2024,4150000,6624-334-2,דירה בבית,4,42507
20,תל אביב - יפו,גני צהלה,עיר שמש 43,98,2024,4885000,6615-121-7,דירה בבית,4,49847
22,תל אביב - יפו,גני צהלה,עיר שמש 43,115,2024,5600000,6615-121-8,דירה בבית,5,48696
24,תל אביב - יפו,גני צהלה,דבורה הנביאה 13,118,2024,4600000,6624-333-13,דירה בבית,5,38983
26,תל אביב - יפו,גני צהלה,שינדלר אוסקר 10,94.37,2024,3965000,6623-884-4,דירה בבית,4,42015
27,תל אביב - יפו,גני צהלה,טולקובסקי 25,223,2024,7700000,6624-273-3,קוטג' דו משפחתי,8,34529
28,תל אביב - יפו,גני צהלה,טולקובסקי 21,88.78,2024,4000000,6624-284-2,דירה בבית,4,45055
30,תל אביב - יפו,גני צהלה,0,290,2024,10980000,6624-757-1,קוטג' דו משפחתי,8,37862
31,תל אביב - יפו,גני צהלה,וילהלם פלדרמן 3,230.24,2024,9000000,6624-623-3,קוטג' חד משפחתי,6,39090
32,תל אביב - יפו,גני צהלה,המצבאים 6,241.5,2024,8150000,6624-777-1,דירה בבית,6,33747
33,תל אביב - יפו,גני צהלה,דבורה הנביאה 13,128,2024,4300000,6624-333-14,דירה בבית,5,33594
35,תל אביב - יפו,גני צהלה,טולקובסקי 23,211.34,2024,8060000,6624-281-1,דירה בבית,6,38138
39,תל אביב - יפו,גני צהלה,אהרון מויאל 3,203,2023,8000000,6624-878-4,דירת גן,5,39409
