מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,מחיר למר,חדרים
1,נהריה,גבעת טרומפלדור,מצדה 51,50,2025,192000,18208-255-1,דירה בבית,2,3840
2,נהריה,גבעת טרומפלדור,יהודה המכבי 23,38.2,2025,800000,18208-83-3,דירה בבית,2,20942
3,נהריה,גבעת טרומפלדור,החלוץ 30,57.9,2025,99000,18208-92-2,דירה בבית,3,1710
5,נהריה,גבעת טרומפלדור,החלוץ 37,46,2025,720000,18208-360-13,דירה בבית,3,15652
6,נהריה,גבעת טרומפלדור,החלוץ 58,174,2025,2400000,18208-152-1,דירה בבית,6,13793
7,נהריה,גבעת טרומפלדור,החלוץ 12,124,2025,1275000,18208-123-2,דירה בבית,4,10282
8,נהריה,גבעת טרומפלדור,החלוץ 61,55,2025,760000,18208-370-15,דירה בבית,3,13818
9,נהריה,גבעת טרומפלדור,החשמונאים 13,237,2025,2000000,18208-242-2,קוטג' דו משפחתי,7,8439
10,נהריה,גבעת טרומפלדור,יהודה המכבי 41,44,2025,400000,18208-71-8,דירה בבית,3,9091
11,נהריה,גבעת טרומפלדור,החלוץ 67,78.1,2025,1050000,18208-144-1,דירה בבית,4,13444
12,נהריה,גבעת טרומפלדור,יהודה המכבי 22,36.1,2025,745000,18208-195-3,דירה בבית,3,20637
13,נהריה,גבעת טרומפלדור,החלוץ 43,53,2025,835000,18208-362-8,דירה בבית,3,15755
14,נהריה,גבעת טרומפלדור,טרומפלדור 38,98.5,2025,1680000,18208-287-8,דירה בבית,4,17056
15,נהריה,גבעת טרומפלדור,החלוץ 41,53,2024,800000,18208-363-2,דירה בבית,3,15094
16,נהריה,גבעת טרומפלדור,החלוץ 47,46,2024,800000,18208-365-20,דירה בבית,3,17391
17,נהריה,גבעת טרומפלדור,החלוץ 61,55,2024,785000,18208-370-16,דירה בבית,3,14273
18,נהריה,גבעת טרומפלדור,החלוץ 53,83,2024,810000,18208-368-16,דירה בבית,4,9759
19,נהריה,גבעת טרומפלדור,החלוץ 3,36.1,2024,780000,18208-140-6,דירה בבית,2,21607
20,נהריה,גבעת טרומפלדור,החלוץ 67,78.1,2024,900000,18208-144-12,דירה בבית,4,11524
21,נהריה,גבעת טרומפלדור,יהודה המכבי 3,36.1,2024,850000,18208-93-7,דירה בבית,2,23546
22,נהריה,גבעת טרומפלדור,החלוץ 6,36.1,2024,850000,18208-135-6,דירה בבית,3,23546
23,נהריה,גבעת טרומפלדור,החלוץ 45,46,2024,780000,18208-364-8,דירה בבית,3,16957
24,נהריה,גבעת טרומפלדור,החלוץ 47,46,2024,583000,18208-365-16,דירה בבית,3,12674
26,נהריה,גבעת טרומפלדור,יהודה המכבי 41,44,2024,710000,18208-71-9,דירה בבית,3,16136
27,נהריה,גבעת טרומפלדור,החלוץ 49,46,2024,820000,18208-366-13,דירה בבית,3,17826
28,נהריה,גבעת טרומפלדור,טרומפלדור 11,85.2,2024,90000,18208-331-2,דירה בבית,4,1056
29,נהריה,גבעת טרומפלדור,יהודה המכבי 31,40.8,2024,560000,18208-76-8,דירה בבית,3,13725
30,נהריה,גבעת טרומפלדור,החלוץ 49,46,2024,670000,18208-366-7,דירה בבית,3,14565
31,נהריה,גבעת טרומפלדור,החלוץ 53,83,2024,710000,18208-368-8,דירה בבית,4,8554
32,נהריה,גבעת טרומפלדור,החלוץ 55,55,2024,820000,18208-369-2,דירה בבית,3,14909
33,נהריה,גבעת טרומפלדור,יהודה המכבי 17,75,2024,890000,18208-87-2,דירה בבית,4,11867
