מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","יפו 212","4400","24/07/2025","1038000","30076-217-68","דירה בבית קומות","1","קרקע עד קומת גג"
"2","גשר החיים 12","75","17/07/2025","3800000","30076-211-68","דירה בבית קומות","4","שלישית"
"3","0","61","15/07/2025","3135000","30069-281-1","דירה בבית קומות","3","רביעית"
"4","גשר החיים 12","81","10/07/2025","4850000","30076-211-26","דירה בבית קומות","4","שניה"
"5","0","150","09/07/2025","8500000","31317-16-13","דירה בבית קומות","5","לא ידוע"
"6","0","150","08/07/2025","17000000","31317-16-12","לא ידוע","5","לא ידוע"
"7","0","116","01/07/2025","7107000","30069-153-31","דירה בבית קומות","5","שלישית"
"8","0","27.9","23/06/2025","950000","30069-216-5","דירה בבית קומות","1","ראשונה"
"9","0","210","18/06/2025","23000000","31317-16-11","לא ידוע","6","שמינית"
"10","יהודה המכבי 5","116","17/06/2025","1625000","30076-184-6","חנות","לא ידוע","קרקע"
"11","0","50","12/06/2025","1850000","30069-238-1","לא ידוע","3","לא ידוע"
"12","גשר החיים 15","61","04/06/2025","4500000","30076-170-24","דירה בבית קומות","3","שניה"
"13","גשר החיים 12","69","04/06/2025","3150000","30076-211-22","דירה בבית קומות","3","רביעית"
"14","0","114","26/05/2025","4550000","30069-153-33","דירה בבית קומות","5","רביעית"
"15","הטורים 7","25","25/05/2025","2120000","30076-68-4","דירה בבית קומות","2","קרקע"
"16","0","114","25/05/2025","4739000","30069-153-35","דירה בבית קומות","5","שלישית"
"17","0","לא ידוע","22/05/2025","100000","30076-216-3","חניה","לא ידוע","לא ידוע"
"18","0","114","15/05/2025","4753000","30069-153-37","דירה בבית קומות","5","ראשונה"
"19","המטבע היהודי 1","50","14/05/2025","4300000","31317-35-134","דירה בבית קומות","2","שלישית"
"20","0","49","11/05/2025","2500000","30072-138-1","דירה בבית קומות","3","ראשונה"
"21","ירמיהו 7","85.6","06/05/2025","115000","30909-7-77","מחסנים","4","קומה ‎15‏"
"22","0","80","30/04/2025","650000","30073-37-2","מחסנים","לא ידוע","לא ידוע"
"23","0","40.4","29/04/2025","2280000","30076-200-48","דירה בבית קומות","2","קומה ‎6‏"
"24","מלכי ישראל 30","61","29/04/2025","5126000","31317-35-137","דירה בבית קומות","2","שלישית"
"25","0","2000","27/04/2025","5560000","30076-216-2","חניה","לא ידוע","לא ידוע"
"26","0","328","15/04/2025","2924000","30107-163-58","משרד","לא ידוע","שש עשרה"
"27","המטבע היהודי 1","63","09/04/2025","4792191","31317-35-133","לא ידוע","2","לא ידוע"
