מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,הדברת 12,71.4,"2025","1075000",17575-36-66,דירה בבית קומות,3,קרקע ושלישית
2,ציפורי 13,125.2,"2025","1625000",17699-35-5,דירה בבית קומות,6,שניה, שלישית
3,הדברת 15,101.5,"2025","1850000",17575-40-13,דירה בבית קומות,5,קרקע
4,הגיא 6,73,"2025","1000000",17700-21-8,דירה בבית קומות,4,שניה
5,השוהם 4,71.81,"2024","945000",17575-33-13,דירה בבית קומות,4,שלישית + מרתף
6,הדברת 1,136.2,"2024","1350000",17575-40-4,דירה בבית קומות,5,ראשונה
7,ציפורי 7,97,"2024","1550000",17699-30-1,דירה בבית קומות,4,קרקע
8,הגיא 3,75.05,"2024","1030000",17700-15-10,דירה בבית קומות,4,שלישית
9,הגיא 6,69.1,"2024","700000",17700-21-9,דירה בבית קומות,3,שניה
10,ציפורי 14,125.2,"2024","1410000",17699-36-5,דירה בבית קומות,5,שניה, שלישית
11,הבנים 21,104.7,"2024","1230000",17699-16-5,דירה בבית קומות,5,שניה, שלישית
12,הבנים 19,104.7,"2024","1170000",17699-19-5,דירה בבית קומות,4,שניה, שלישית
13,השוהם 7,69.15,"2024","1300000",17575-36-7,דירה בבית קומות,4,ראשונה ושלישית
14,הדברת 15,70.7,"2024","950000",17575-40-22,דירה בבית קומות,3,חמישית
15,הדברת 7,70.7,"2024","785000",17575-40-44,דירה בבית קומות,3,חמישית
16,השוהם 4,71.93,"2024","970000",17575-33-14,דירה בבית קומות,4,שלישית + מרתף
17,הדברת 11,101.5,"2024","1400000",17575-40-57,דירה בבית קומות,5,ראשונה
18,השוהם 13,98.95,"2024","1620000",17575-36-61,דירה בבית קומות,5,קרקע וראשונה
19,ציפורי 6,134.4,"2024","1200000",17699-29-6,דירה בבית קומות,5,שניה, שלישית
20,השוהם 11,71.4,"2024","1110000",17575-36-59,דירה בבית קומות,4,קרקע ושלישית
21,הבנים 19,73,"2024","1070000",17699-19-4,דירה בבית קומות,4,ראשונה
22,הדברת 1,101.5,"2024","1350000",17575-40-2,דירה בבית קומות,4,קרקע
23,הדברת 6,114,"2024","1672000",17575-36-83,דירה בבית קומות,4,ראשונה
24,הגיא 5,83.25,"2023","1050000",17700-16-5,דירה בבית קומות,4,קרקע + שניה
25,הדברת 5,101.5,"2023","1460000",17575-40-23,דירת גן,4,קרקע
26,הדברת 15,101.5,"2023","1370000",17575-40-75,דירה בבית קומות,4,קרקע
