מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,ז'בוטינסקי 19,97.16,"2025","2200000",8258-66-14,דירה בבית קומות,3,שלישית
2,סמילנסקי 69,61.77,"2025","1950000",8259-14-14,דירה בבית קומות,4,רביעית
3,בן יהודה 50,71.89,"2025","2040000",8259-132-8,דירה בבית קומות,4,רביעית
4,ירושלים 32,130,"2025","3400000",8260-417-23,דירה בבית קומות,5,עשירית
5,בן יהודה 25,65.6,"2025","1760000",8260-456-11,דירה בבית קומות,3,שלישית
6,0,68.33,"2025","1950000",8260-323-14,דירה בבית קומות,3,רביעית
7,בנימין 68,74.67,"2025","1760000",8260-141-17,דירה בבית קומות,3,שלישית
8,0,77.55,"2025","1980000",8260-323-8,דירה בבית קומות,4,שניה
9,ז'בוטינסקי 29,97.6,"2025","2074000",8258-55-6,דירה בבית קומות,4,שניה
10,ז'בוטינסקי 11,108,"2025","3526000",8262-51-12,דירה בבית קומות,4,שביעית
11,אהרון צבי פרופס 4,92.21,"2025","2085000",8260-581-11,דירה בבית קומות,4,שניה
12,בן יהודה 27,66.3,"2025","1778000",8260-457-15,דירה בבית קומות,3,רביעית
"13","בן אב"י 41","63","25/05/2025","1726000","8260-340-3","דירה בבית קומות","3","ראשונה"
14,ז'בוטינסקי 39,97.86,"2025","2260000",8258-50-5,דירה בבית קומות,4,שניה
15,זמנהוף 20,81,"2025","2700000",8260-577-26,דירה בבית קומות,5,שביעית
16,השבעה 27,72.3,"2025","1950000",8259-184-5,דירה בבית קומות,3.5,שניה
17,סמילנסקי 83,92.85,"2025","2060000",8259-148-16,דירה בבית קומות,5,שלישית
18,ז'בוטינסקי 11,328,"2025","700000",8262-51-1,דירה בבית קומות,5,ראשונה
19,הגליל 24,60,"2025","1740000",8260-243-9,דירה בבית קומות,3,שניה
"20","ח"ן 3","95.91","10/04/2025","1950000","8262-163-10","דירה בבית קומות","4","חמישית"
21,הלפרין ירמיהו 8,131,"2025","3100000",8259-100-9,דירה בבית קומות,5,שלישית
22,זמנהוף 29,82.4,"2025","1950000",8260-150-8,דירה בבית קומות,4,רביעית
23,בן יהודה 9,29.8,"2025","1575000",8259-4-5,דירה בבית קומות,2,קרקע תחתונה
"24","בן אב"י 5","88.45","30/03/2025","1830000","8259-124-3","דירה בבית קומות","4","שניה"
"25","ח"ן 4","99.35","27/03/2025","2500000","8262-60-10","דירה בבית קומות","5","ראשונה"
26,בן יהודה 25,65.6,"2025","1743000",8260-456-8,דירה בבית קומות,3,שניה
"27","ד"ר אברהם אבו שדיד 14","82.3","25/03/2025","1800000","8260-572-10","לא ידוע","4","שלישית"
"28","בן אב"י 41","91.65","23/03/2025","2100000","8260-340-22","דירת גן","5","שישית+גג"
29,ירושלים 2,100,"2025","3075000",8262-42-29,דירה בבית קומות,4,שניה
30,ירושלים 2,104,"2025","3070000",8262-42-30,דירה בבית קומות,4,שישית
31,סמילנסקי 73,86.44,"2025","2350000",8259-75-3,דירה בבית קומות,4,ראשונה
32,השבעה 33,96.23,"2025","2350000",8259-85-9,דירה בבית קומות,5,חמישית
33,אחימאיר 4,81.02,"2025","2100000",8260-596-20,דירה בבית קומות,4,חמישית
"34","בן אב"י 7","93.1","19/02/2025","2240000","8259-125-12","דירה בבית קומות","4","חמישית"
35,ירושלים 2,104,"2025","3050000",8262-42-31,דירה בבית קומות,4,שתים עשרה
"36","ח"ן 5","91","03/02/2025","2675000","8262-169-22","דירה בבית קומות","3","שישית"
37,סמילנסקי 72,95.4,"2025","2150000",8258-81-6,דירה בבית קומות,4,שלישית
38,טשרניחובסקי 19,61.39,"2025","1725000",8260-221-5,דירה בבית קומות,3,שניה
39,סמילנסקי 58,117.4,"2025","2060000",8262-90-1,דירה בבית קומות,4,ראשונה
40,0,98.77,"2025","1900000",8260-239-12,דירה בבית קומות,4,שניה
