מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,אמה טאובר 2,95,2025,3400000,6536-906-20,דירה בבית,4,35789
2,אמה טאובר 7,91.7,2025,3335000,6536-904-47,דירה בבית,4,36369
3,הירדן 8,123,2025,4574000,6536-547-10,דירה בבית,5,37187
4,הדר 21,114,2025,4300000,6536-502-13,דירה בבית,5,37719
6,אלוף יגאל אלון 39,124,2025,4550000,6536-529-13,דירה בבית,5,36694
7,הירדן 8,123,2025,4544000,6536-547-11,דירה בבית,5,36943
8,החלוץ 24,103.78,2025,4865000,6536-622-2,דירה בבית,4,46878
9,כבוש העבודה 27,62.96,2025,1470000,6536-518-12,דירה בבית,3,23348
10,ההגנה 55,131.2,2025,4000000,6536-845-11,דירה בבית,5,30488
11,הדר 48,129.9,2025,4300000,6536-849-52,דירה בבית,5,33102
12,אריה לייב יפה 16,115,2025,695000,6536-254-3,דירה בבית,5,6043
13,אריה לייב יפה 47,62,2025,2700000,6536-761-9,דירה בבית,3,43548
14,הדר 36,47.4,2025,2135000,6536-760-4,דירה בבית,2,45042
15,אריה לייב יפה 47,74,2025,2400000,6536-761-12,דירה בבית,3.5,32432
16,הנביאים 11,80,2025,3450000,6530-191-1,דירה בבית,4,43125
17,הדר 48,108.7,2025,4100000,6536-849-33,דירה בבית,4,37718
18,פלמח 13,120,2025,4000000,6536-196-1,דירה בבית,5,33333
19,כיבוש העבודה 25,55.24,2025,2700000,6536-523-10,דירה בבית,3,48878
20,אריה לייב יפה 47,113,2025,4550000,6536-761-21,דירה בבית,5,40265
21,מלכי ישראל 4,83.75,2025,2680000,6530-227-6,דירה בבית,3,32000
22,הירדן 8,84.35,2025,4556000,6536-547-6,דירה בבית,5,54013
23,דורי 11,128.46,2025,4600000,6526-335-8,דירה בבית,5,35809
24,כט בנובמבר 8,96,2025,3600000,6530-103-13,דירה בבית,4,37500
25,כט בנובמבר 5,145,2025,4900000,6530-100-9,דירה בבית,6,33793
26,אליהו גולומב 17,92.23,2025,3500000,6536-741-6,דירה בבית,4,37949
27,פלמח 10,110,2025,4250000,6536-210-3,דירה בבית,4,38636
28,כט בנובמבר 1,90,2025,2900000,6530-133-10,דירה בבית,3,32222
29,עגנון 20,152.02,2025,5101000,6536-655-1,דירה בבית,5,33555
30,כט בנובמבר 8,72.91,2025,3450000,6530-103-3,דירה בבית,4,47319
31,הדר 43,80,2025,4900000,6536-340-3,דירה בבית,4,61250
32,דן שומרון 4,114.7,2025,167000,6536-973-6,דירה בבית,5,1456
33,מלכי ישראל 7,127.5,2025,4200000,6528-36-5,דירה בבית,5,32941
34,כט בנובמבר 8,67.5,2025,3500000,6530-103-4,דירה בבית,4,51852
35,0,98,2025,4240000,6536-985-2,דירה בבית,4,43265
36,אלכסנדר סולץ 8,114.47,2025,3850000,6536-557-4,דירה בבית,4,33633
37,פלמח 10,128,2025,6000000,6536-210-4,דירת,4.5,46875
38,כט בנובמבר 6,145,2025,4080000,6530-102-13,דירה בבית,5,28138
39,כט בנובמבר 8,108,2025,3587000,6530-103-14,דירה בבית,4,33213
40,החלוץ 33,74,2025,3100000,6536-768-3,דירה בבית,4,41892
42,הדר 19,70.5,2025,3690000,6536-501-11,דירה בבית,3,52340
43,אליהו גולומב 71,104,2025,4100000,6536-922-12,דירה בבית,5,39423
44,פלמח 19,106.1,2025,3175000,6536-193-3,דירה בבית,3,29925
45,אריה לייב יפה 26,77.06,2025,2850000,6536-607-5,דירה בבית,3,36984
46,אריה לייב יפה 26,86.9,2025,3400000,6536-607-9,דירת,3,39125
47,הדר 40,106,2025,3819000,6536-719-23,דירה בבית,4,36028
48,אריה לייב יפה 13,85.3,2025,2950000,6536-536-3,דירה בבית,4,34584
