city,neighborhood,transaction_id,address,area_sqm,transaction_date,transaction_price,block,property_type,rooms,price_per_sqm
ירושלים,עיר גנים א,161,אליעזר שילוני 4,106.75,2022,2950000,30428-30-91,דירה בבית,4,27635
ירושלים,עיר גנים א,164,קוסטה ריקה 89,112.75,2022,3200000,30423-32-5,דירה בבית,4,28381
ירושלים,עיר גנים א,167,הנורית 10,54.5,2022,1790000,30439-73-64,דירה בבית,3,32844
ירושלים,עיר גנים א,169,הנורית 10,53.9,2022,1710000,30439-73-33,דירה בבית,3,31725
ירושלים,עיר גנים א,170,הנורית 10,77,2022,2190000,30439-73-60,דירה בבית,3,28442
ירושלים,עיר גנים א,171,קוסטה ריקה 122,53.1,2022,1795000,30439-75-8,דירה בבית,3,33804
ירושלים,עיר גנים א,172,הנורית 10,53.9,2022,1895000,30439-73-88,דירה בבית,3,35158
ירושלים,עיר גנים א,173,הנורית 32,49.1,2022,1670000,30439-55-96,דירה בבית,3,34012
ירושלים,עיר גנים א,174,דהומיי 9,36.6,2022,1465000,30438-77-3,דירה בבית,2,40027
ירושלים,עיר גנים א,175,הנורית 15,49.9,2022,1810000,30439-113-9,דירה בבית,3,36273
ירושלים,עיר גנים א,176,הנורית 32,54.2,2022,1580000,30439-55-10,דירה בבית,3,29151
ירושלים,עיר גנים א,179,הרקפת 7,32.5,2022,1100000,30438-30-1,דירה בבית,2,33846
ירושלים,עיר גנים א,180,קוסטה ריקה 46,90.2,2022,2650000,30439-87-9,דירה בבית,4,29379
ירושלים,עיר גנים א,182,הנורית 20,49.1,2022,722000,30439-65-95,דירה בבית,3,14705
ירושלים,עיר גנים א,184,הנורית 19,49.9,2022,1250000,30439-110-12,דירה בבית,3,25050
ירושלים,עיר גנים א,185,הנורית 19,49.9,2022,1650000,30439-110-6,דירה בבית,3,33066
ירושלים,עיר גנים א,186,הנורית 19,49.9,2022,1710000,30439-110-2,דירה בבית,3,34269
ירושלים,עיר גנים א,188,הנורית 3,44.6,2022,1535000,30439-18-19,דירה בבית,3,34417
ירושלים,עיר גנים א,189,הנורית 19,49.9,2022,1750000,30439-110-11,דירה בבית,3,35070
ירושלים,עיר גנים א,190,הסביון 5,140,2022,2860000,30438-64-19,דירה בבית,5,20429
ירושלים,עיר גנים א,191,הנרד 4,88,2022,3000000,30437-144-8,דירה בבית,4,34091
ירושלים,עיר גנים א,193,הנורית 32,24.2,2022,383000,30439-55-105,דירה בבית,1,15826
ירושלים,עיר גנים א,194,הנורית 6,84,2022,609000,30439-25-13,דירה בבית,4,7250
ירושלים,עיר גנים א,195,הרקפת 19,142,2022,2700000,30438-3-6,דירה בבית,5,19014
ירושלים,עיר גנים א,196,קוסטה ריקה 87,95.1,2022,2900000,30423-33-11,דירה בבית,4,30494
ירושלים,עיר גנים א,197,הנורית 8,36.6,2022,1455000,30439-26-11,דירה בבית,2,39754
ירושלים,עיר גנים א,198,הנורית 4,38.7,2022,1480000,30439-24-10,דירה בבית,3,38243
ירושלים,עיר גנים א,199,קוסטה ריקה 87,86.4,2022,2950000,30423-33-9,דירה בבית,3,34144
ירושלים,עיר גנים א,200,גרוסמן 22,95,2022,2660000,30437-4-2,דירה בבית,4,28000
ירושלים,עיר גנים א,201,קוסטה ריקה 46,89.3,2022,2500000,30439-87-12,דירה בבית,4,27996
ירושלים,עיר גנים א,202,מכסיקו 19,68.9,2022,1800000,30436-45-58,דירה בבית,3,26125
ירושלים,עיר גנים א,203,האביבית 7,38.7,2022,1600000,30439-116-11,דירה בבית,2,41344
ירושלים,עיר גנים א,205,הרקפת 17,75,2022,1750000,30438-4-5,דירה בבית,4,23333
ירושלים,עיר גנים א,207,קוסטה ריקה 40,89.9,2022,2380000,30439-90-4,דירה בבית,4,26474
ירושלים,עיר גנים א,208,הנורית 7,44.6,2022,1450000,30439-22-34,דירה בבית,3,32511
ירושלים,עיר גנים א,209,הנורית 5,44.6,2022,1430000,30439-21-52,דירה בבית,3,32063
ירושלים,עיר גנים א,210,הנורית 11,49.9,2022,1450000,30439-115-11,דירה בבית,3,29058
ירושלים,עיר גנים א,212,הנורית 3,44.6,2022,1400000,30439-18-26,דירה בבית,3,31390
ירושלים,עיר גנים א,213,מכסיקו 19,68.9,2022,1717000,30436-45-65,דירה בבית,3,24920
ירושלים,עיר גנים א,214,קוסטה ריקה 31,61.6,2022,1200000,30428-9-14,דירה בבית,3,19481
ירושלים,עיר גנים א,215,הנורית 10,53.9,2022,1415000,30439-73-19,דירה בבית,3,26252
ירושלים,עיר גנים א,216,קוסטה ריקה 42,90.9,2022,2290000,30439-89-5,דירה בבית,4,25193
ירושלים,עיר גנים א,217,מכסיקו 19,65.1,2022,1300000,30436-45-36,דירה בבית,3,19969
ירושלים,עיר גנים א,218,0,95.4,2022,2410000,30439-91-14,דירה בבית,4,25262
ירושלים,עיר גנים א,219,מכסיקו 11,93.45,2022,2150000,30436-52-60,דירה בבית,4,23007
ירושלים,עיר גנים א,220,קוסטה ריקה 29,61.6,2022,1750000,30428-8-13,דירה בבית,3,28409
