מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,משה צדקה 5,90,"2025","1780000",4357-150-10,דירה בבית קומות,4,חמישית
2,משה צדקה 1,59,"2024","1425000",4357-149-12,דירה בבית קומות,3,שישית
3,משה צדקה 7,110,"2024","1750000",4357-150-11,דירה בבית קומות,4,רביעית
4,משה צדקה 3,67,"2024","1420000",4357-149-11,דירה בבית קומות,3,שלישית
5,משה צדקה 1,105,"2024","1690000",4357-149-10,דירה בבית קומות,4,שניה
6,משה צדקה 5,80,"2023","1500000",4357-150-9,דירה בבית קומות,4,ראשונה
7,מור 6,271.7,"2023","2050000",4357-109-2,קוטג' דו משפחתי,6,מרתף קרקע ראשונה ושניה
8,אמנון ותמר 5,178,"2023","3890000",4357-115-2,דירה בבית קומות,6,קרקע וראשונה
9,משה צדקה 1,97,"2023","1620000",4357-149-9,דירה בבית קומות,4,שלישית
10,לבונה 2,96.3,"2023","2900000",4357-91-1,קרקע למגורים,לא ידוע,קרקע
11,מור 16,135.7,"2023","2800000",4357-86-2,דירה בבית קומות,5,קרקע
12,הלילך 15,216.7,"2023","4050000",4357-87-2,קוטג' דו משפחתי,7,קרקע וראשונה
13,משה צדקה 1,96,"2023","1530000",4357-149-13,דירה בבית קומות,4,רביעית
14,משה צדקה 3,67,"2023","1200000",4357-149-8,דירה בבית קומות,3,רביעית
15,משה צדקה 1,88,"2022","1710000",4357-149-7,דירה בבית קומות,4,שניה
16,משה צדקה 7,103,"2022","1580000",4357-150-12,דירה בבית קומות,4,ראשונה
17,משה צדקה 5,80,"2022","1600000",4357-150-8,דירה בבית קומות,4,שישית
18,משה צדקה 7,93,"2022","1510000",4357-150-7,דירה בבית קומות,4,ראשונה
19,לבונה 6,185.9,"2022","580000",4357-89-1,דירה בבית קומות,5,קרקע וראשונה
20,משה צדקה 5,95,"2022","1530000",4357-150-6,דירה בבית קומות,4,שלישית
21,משה צדקה 1,88,"2022","1400000",4357-149-6,דירה בבית קומות,4,שלישית
22,משה צדקה 7,84,"2022","1530000",4357-150-5,דירה בבית קומות,4,שישית
23,משה צדקה 5,110,"2022","1500000",4357-150-13,דירה בבית קומות,4,רביעית
24,זכריה 19,200,"2021","3050000",4357-85-1,קוטג' דו משפחתי,5,ראשונה
25,משה צדקה 1,75,"2021","1150000",4357-149-5,דירה בבית קומות,3,ראשונה
26,0,75,"2021","1600000",4357-77-23,דירה בבית קומות,4,ראשונה
27,משה צדקה 7,99,"2021","1500000",4357-150-4,דירה בבית קומות,4,רביעית
