מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
198,נתן אלתרמן 6,127,2022,5955000,6625-922-64,דירה בבית,5,46890
199,בני אפרים 276,101,2022,2395000,6624-909-51,דירה בבית,4,23713
200,אביגדור המאירי 15,113,2022,4750000,6625-973-24,דירה בבית,4,42035
202,לאה גולדברג 20,71.04,2022,4150000,6625-1190-48,דירה בבית,3,58418
203,בני אפרים 276,101,2022,5250000,6624-909-52,דירה בבית,4,51980
204,לאה גולדברג 12,79,2022,3600000,6625-941-29,דירה בבית,4,45570
205,0,103,2022,5200000,6624-234-7,דירה בבית,4,50485
206,בני אפרים 276,101,2022,5225000,6624-909-53,דירה בבית,4,51733
207,אלתרמן נתן 21,79,2022,4200000,6625-932-15,דירה בבית,4,53165
210,שלונסקי 35,104,2022,4040000,6625-898-19,דירה בבית,4.5,38846
211,אביגדור המאירי 3,52,2022,2847000,6625-1029-2,דירה בבית,2,54750
212,בני אפרים 276,110,2022,2600000,6624-909-54,דירה בבית,4,23636
215,נתן אלתרמן 10,52,2022,3080000,6625-923-15,דירה בבית,2.5,59231
216,ויינשל 5,177,2022,7400000,6625-1119-13,דירה בבית,6,41808
217,בני אפרים 276,129,2022,6790000,6624-909-55,דירה בבית,6,52636
218,בני אפרים 276,101,2022,2375000,6624-909-56,דירה בבית,4,23515
219,בני אפרים 276,129,2022,6050000,6624-909-57,דירה בבית,6,46899
220,אביגדור המאירי 15,133,2022,5500000,6625-973-25,דירה בבית,5,41353
222,נתן אלתרמן 6,169,2022,7920000,6625-922-65,דירה בבית,5,46864
223,נתן אלתרמן 6,168,2022,7760000,6625-922-66,דירה בבית,5,46190
226,בני אפרים 276,128,2022,6125000,6624-909-58,דירה בבית,5,47852
227,בני אפרים 238,100,2022,5313300,6625-994-7,דירה בבית,4,53133
228,בני אפרים 244,94.5,2022,3550000,6625-955-23,דירה בבית,4,37566
229,בני אפרים 276,103,2022,4830000,6624-909-18,דירה בבית,4,46893
231,בני אפרים 276,129,2022,6190000,6624-909-59,דירה בבית,6,47984
232,לאה גולדברג 20,78.22,2022,3815000,6625-1190-33,דירה בבית,4,48773
233,בני אפרים 276,101,2022,4980000,6624-909-60,דירה בבית,4,49307
235,מרסל ינקו 14,41.35,2022,1450000,6625-1207-4,דירה בבית,2,35067
236,נתן אלתרמן 6,100,2022,4032000,6625-922-2,דירה בבית,3,40320
238,משה סנה 9,94.49,2022,3650000,6624-478-1,דירה בבית,4,38628
239,בני אפרים 276,96,2022,4250000,6624-909-17,דירה בבית,4,44271
241,מנורה 7,53.43,2022,3600000,6625-938-3,דירה בבית,3,67378
242,לאה גולדברג 20,88.84,2022,3800000,6625-1190-6,דירה בבית,3,42774
243,בני אפרים 276,96,2022,4605000,6624-909-61,דירה בבית,4,47969
245,בני אפרים 276,96,2022,4540000,6624-909-62,דירה בבית,4,47292
247,נתן אלתרמן 4,52,2022,3100000,6625-921-1,דירה בבית,3,59615
248,בני אפרים 276,96,2022,2195000,6624-909-63,דירה בבית,4,22865
249,רוזן פנחס 77,103.78,2022,4000000,6625-1125-12,דירה בבית,4,38543
251,בני אפרים 276,103,2022,2640000,6624-909-64,דירה בבית,4,25631
253,מנורה 11,67.35,2022,3300000,6625-937-22,דירה בבית,4,48998
254,רוממה 28,103.5,2022,5640000,6624-266-1,דירה בבית,5,54493
255,מנורה 12,192,2022,5794000,6625-811-1,דירה בבית,6,30177
256,יצחק למדן 8,122,2022,4530000,6625-1023-7,דירה בבית,5,37131
257,אביגדור המאירי 15,123,2022,5150000,6625-973-26,דירה בבית,5,41870
259,בני אפרים 276,103,2022,2320000,6624-909-65,דירה בבית,4,22524
261,אלתרמן נתן 19,69,2022,3450000,6625-931-14,דירה בבית,4,50000
263,בני אפרים 276,101,2022,4700000,6624-909-66,דירה בבית,4,46535
265,מנורה 11,67.35,2022,3280000,6625-937-12,דירה בבית,4,48701
