מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
2,הצורפים 2,67,2024,4606000,7019-53-24,דירה בבית,2,68746
3,יהודה הימית 68,101.1,2024,4320000,7259-8-29,דירה בבית,3.5,42730
4,0,161,2024,8200000,7019-139-4,דירה בבית,6,50932
5,0,222,2024,17340000,7037-2-1,דירה בבית,5,78108
6,0,225,2024,15500000,7037-1-17,דירה בבית,5,68889
8,יהודה הימית 68,48,2024,3650000,7259-8-11,דירה בבית,3,76042
9,פסטר 3,82,2024,4830000,7259-8-136,דירה בבית,3.5,58902
12,יפת 38,202,2024,9400000,7259-8-21,דירה בבית,5,46535
14,מזל תאומים 4,88,2024,5000000,7019-9-8,דירה בבית,3,56818
15,הצורפים 2,67,2024,3906000,7019-53-25,דירה בבית,2,58299
16,יהודה הימית 70,108.8,2024,6000000,7259-8-113,דירה בבית,3,55147
