מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","0","222","06/05/2025","3500000","19874-118-1","דירה בבית קומות","6","רביעית"
"2","תור 6","98.16","17/04/2025","2360000","19874-141-6","דירה בבית קומות","4","שניה"
"3","אנקור 8","248","06/03/2025","3425000","18948-73-1","דירה בבית קומות","5","לא ידוע"
"4","נשר 23","169","05/03/2025","3000000","18991-95-4","דירה בבית קומות","5","קרקע ראשונה"
"5","תור 6","101.42","03/03/2025","2245000","19874-141-5","דירה בבית קומות","4","שניה"
"6","נחליאלי 1","130","04/02/2025","2625000","19949-51-36","דירה בבית קומות","5","לא ידוע"
"7","בז 42","190","06/12/2024","3430000","18947-68-1","דירה בבית קומות","5","ראשונה"
"8","גדרון 13","132.98","19/11/2024","2500000","19874-119-13","דירה בבית קומות","5","קומה ‎1‏"
"9","0","237","01/11/2024","3200000","18947-237-1","קוטג' חד משפחתי","5","ראשונה"
"10","עגור 6","195","01/10/2024","3650000","18948-117-1","קוטג' חד משפחתי","5","ראשונה"
"11","שקנאי 8","90.21","08/09/2024","1640000","19946-122-18","דירה בבית קומות","4","שלישית"
"12","0","105.37","15/08/2024","2750000","18947-335-1","דירה בבית קומות","4","קומה ‎0‏"
"13","תור 8","98.16","04/08/2024","2430000","19874-141-17","דירה בבית קומות","4","שלישית"
"14","בז 23","203","16/07/2024","3450000","18947-51-1","קוטג' חד משפחתי","5","ראשונה"
"15","נשר 142","154","15/07/2024","2340000","18947-163-19","דירה בבית קומות","6","שניה"
"16","נשר 123","117","08/05/2024","2050000","18994-17-33","דירה בבית קומות","4","שניה"
"17","זמיר 47","330","30/04/2024","4350000","19946-98-1","בית בודד","6","לא ידוע"
"18","שחף 21","182.9","21/04/2024","2775000","18948-123-1","לא ידוע","7","ראשונה"
"19","שחף 44","81.56","09/04/2024","2150000","19874-66-2","דירה בבית קומות","4","קרקע"
"20","בז 8","149","22/03/2024","2880000","18947-93-1","דירה בבית קומות","6","קרקע וראשונה"
"21","איה 52","163.8","14/03/2024","3950000","18947-104-2","דירה בבית קומות","7","קרקע וראשונה"
"22","איה 47","285","27/12/2023","3500000","18947-124-1","דירה בבית קומות","5","ראשונה"
"23","שחף 42","81.56","27/12/2023","2000000","19874-66-1","דירה בבית קומות","4","קרקע"
"24","גדרון 62","114.5","14/09/2023","1960000","19874-138-5","דירה בבית קומות","4","שניה"
"25","0","142.57","04/09/2023","3270000","18947-334-8","דירת גן","5","קומה ‎0‏, קומה ‎1‏"
"26","גדרון 28","145.1","29/08/2023","2900000","19874-129-2","דירה בבית קומות","5","קרקע, ראשונה"
"27","צופית 16","290","24/08/2023","3270000","19949-30-3","קוטג' חד משפחתי","6","ראשונה"
"28","בז 8","125.8","16/08/2023","2850000","18947-93-5","דירה בבית קומות","6","קרקע וראשונה"
"29","בז 102","180","21/06/2023","973000","18947-136-5","קוטג' חד משפחתי","6","ראשונה"
"30","0","95.77","18/06/2023","2250000","18947-335-7","דירה בבית קומות","4","קומה ‎0‏"
"31","אנפה 21","300","18/06/2023","4000000","19946-69-1","קוטג' חד משפחתי","8","ראשונה"
"32","נחליאלי 38","162","29/05/2023","2970000","18991-162-3","דירה בבית קומות","5","ראשונה"
"33","גדרון 36","145.1","08/05/2023","2815000","19874-127-2","דירה בבית קומות","5","קרקע, ראשונה"
"34","איה 53","469","24/04/2023","589000","18947-127-1","קוטג' חד משפחתי","5","ראשונה"
"35","תור 4","101.42","16/04/2023","1920000","19874-142-16","דירה בבית קומות","4","שלישית"
"36","גדרון 54","145.1","31/03/2023","2650000","19874-122-1","דירה בבית קומות","5","קרקע, ראשונה"
"37","נשר 89","99","13/02/2023","1680000","18994-17-32","דירה בבית קומות","4","שלישית"
"38","בז 34","151","01/02/2023","4150000","18947-64-2","דירה בבית קומות","6","ראשונה"
"39","עגור 36","195","22/01/2023","2900000","18948-102-1","דירה בבית קומות","6","ראשונה"
"40","בז 25","204","17/01/2023","3200000","18947-50-1","דירה בבית קומות","7","ראשונה"
"41","בז 102","180","13/01/2023","3000000","18947-136-4","דירה בבית קומות","6","ראשונה"
"42","נקר 29","220","05/01/2023","4185000","19946-29-1","קוטג' חד משפחתי","7","ראשונה"
"43","בז 80","220","03/01/2023","3375000","18947-147-1","דירה בבית קומות","6","ראשונה"
"44","גדרון 62","112.8","12/12/2022","2330000","19874-138-9","דירה בבית קומות","5","רביעית"
"45","0","103.13","06/12/2022","2070000","19874-147-21","דירה בבית קומות","4","שניה"
"46","עגור 30","177","01/12/2022","2940000","18948-105-1","דירה בבית קומות","6","ראשונה"
"47","תור 13","122.2","29/11/2022","2120000","19874-139-26","דירה בבית קומות","5","רביעית"
"48","דוכיפת 27","175","13/11/2022","3400000","18948-82-1","דירה בבית קומות","6","ראשונה"
"49","איה 66","200.5","15/09/2022","2336000","18947-109-1","דירה בבית קומות","7","קרקע ראשונה"
"50","נשר 123","117","30/08/2022","1650000","18994-17-31","דירה בבית קומות","4","ראשונה"
"51","בז 35","215","30/08/2022","3700000","18947-45-1","דירה בבית קומות","7","ראשונה"
"52","תור 11","116.2","17/08/2022","1970000","19874-139-12","דירה בבית קומות","4","ראשונה"
"53","שחף 27","197.4","17/08/2022","2730000","18948-125-2","קוטג' דו משפחתי","8","קרקע + ראשונה"
"54","שקנאי 8","51.31","11/08/2022","300000","19946-122-21","דירה בבית קומות","2","ראשונה"
"55","נחליאלי 1","137","09/08/2022","2800000","19949-51-35","דירה בבית קומות","5","ראשונה"
"56","תור 8","101.42","05/08/2022","1895000","19874-141-14","דירה בבית קומות","4","שניה"
"57","בז 69","168","29/07/2022","2270000","18947-163-18","דירה בבית קומות","5.5","שניה"
"58","0","187","03/07/2022","2400000","18947-247-2","דירה בבית קומות","5","שניה"
"59","0","155.6","01/07/2022","3550000","19874-107-2","קוטג' דו משפחתי","6","קרקע, ראשונה"
"60","נשר 89","99","22/06/2022","1595000","18994-17-30","דירה בבית קומות","3","שלישית"
"61","שחף 11","144.1","19/06/2022","2800000","18948-121-2","דירה בבית קומות","6","קרקע וראשונה"
"62","0","152","02/06/2022","1900000","19874-118-2","דירה בבית קומות","5","ראשונה"
"63","0","162","01/06/2022","2500000","19946-139-63","דירה בבית קומות","6","ראשונה"
"64","איה 68","195.4","31/05/2022","2700000","18947-109-2","קוטג' דו משפחתי","8","קרקע ראשונה"
"65","0","162","31/05/2022","2500000","19946-139-62","קוטג' דו משפחתי","6","לא ידוע"
"66","0","180","27/05/2022","2370000","19946-139-61","דירה בבית קומות","6","ראשונה"
"67","גדרון 60","141.3","26/05/2022","2760000","19874-121-1","דירה בבית קומות","5","קרקע, ראשונה"
"68","נחליאלי 48","162","10/05/2022","2980000","18991-168-3","דירה בבית קומות","5","ראשונה"
"69","נשר 226","494","26/04/2022","2375000","18947-369-0","קוטג' חד משפחתי","5","ראשונה"
"70","0","150","11/04/2022","2500000","19946-139-60","דירה בבית קומות","6","ראשונה"
"71","0","152","10/04/2022","2500000","19946-139-59","דירה","6","לא ידוע"
"72","0","160","29/03/2022","2530000","19946-139-58","דירה בבית קומות","6","שניה"
"73","0","162","28/03/2022","2530000","19946-139-57","קוטג' דו משפחתי","6","לא ידוע"
"74","0","148","28/03/2022","2370000","19946-139-56","קוטג' חד משפחתי","6","לא ידוע"
"75","0","150","24/03/2022","2450000","19946-139-55","דירה בבית קומות","6","ראשונה"
"76","0","152","23/03/2022","2450000","19946-139-54","דירה","6","לא ידוע"
"77","שקנאי 8","76.66","10/03/2022","1305000","19946-122-16","דירה בבית קומות","3","שניה"
"78","חוחית 12","180","17/02/2022","2700000","18948-28-1","דירה בבית קומות","5","ראשונה"
"79","זמיר 33","249","28/01/2022","3320000","19946-105-1","קוטג' חד משפחתי","8","ראשונה"
"80","נחליאלי 1","113","22/12/2021","1980000","19949-51-34","דירה בבית קומות","5","ראשונה"
"81","0","120.44","15/12/2021","2350000","19874-147-23","דירה בבית קומות","5","קרקע"
"82","איה 16","148.4","01/12/2021","1540000","18947-96-2","קוטג' דו משפחתי","6","קרקע + ראשונה"
"83","0","222","28/11/2021","2893300","18947-184-1","דירה בבית קומות","7","ראשונה"
"84","נשר 56","179","16/11/2021","2130000","18947-228-1","קוטג' דו משפחתי","5","ראשונה"
"85","0","230","16/11/2021","2640000","19874-48-187","קוטג' דו משפחתי","6","שלישית"
"86","נשר 156","180","15/11/2021","1700000","18947-163-17","דירה בבית קומות","5","ראשונה"
"87","איה 20","148.4","11/11/2021","1870000","18947-96-4","קוטג' חד משפחתי","6","קרקע + ראשונה"
"88","יסעור 1","165.25","09/11/2021","2530000","19874-79-2","קוטג' דו משפחתי","7","מרתף, קרקע, ראשונה"
"89","נקר 9","235","02/11/2021","4000000","19946-40-1","קוטג' חד משפחתי","7","ראשונה"
"90","נשר 123","123","29/10/2021","1640000","18994-17-29","דירה בבית קומות","4","ראשונה"
"91","תור 9","121.7","29/10/2021","1880000","19874-139-2","דירה בבית קומות","5","קרקע"
"92","נחליאלי 19","177","27/10/2021","2515000","18948-47-1","קוטג' חד משפחתי","5","ראשונה"
"93","0","150","19/10/2021","2450000","19946-139-53","דירה","6","שניה"
"94","0","162","18/10/2021","2200000","19946-139-52","דירה","6","ראשונה"
"95","נשר 46","195","15/10/2021","2100000","18947-223-1","דירה בבית קומות","5","ראשונה"
"96","עגור 4","203","13/10/2021","2650000","18948-118-1","דירה בבית קומות","7","ארבע עשרה"
"97","תור 11","121.75","29/09/2021","2140000","19874-139-11","דירה בבית קומות","5","קרקע"
"98","איה 13","200","22/09/2021","2450000","18947-86-1","דירה בבית קומות","6","ראשונה"
"99","0","160","22/09/2021","1850000","19874-48-188","דירה בבית קומות","5","שלישית"
"100","אנקור 79","125","20/09/2021","1360000","19949-51-37","דירה בבית קומות","4","ראשונה"
"101","0","148","17/09/2021","2670000","19946-139-51","קוטג' דו משפחתי","6","לא ידוע"
"102","בז 43","197","09/09/2021","3200000","18947-41-1","דירה בבית קומות","6","ראשונה"
"103","איה 40","168","05/09/2021","1970000","18947-101-1","דירה בבית קומות","5","שניה"
"104","תור 10","112.33","31/08/2021","2045000","19874-141-19","דירת גן","5","קרקע"
"105","שחף 26","146.76","26/08/2021","2000000","19874-62-2","קוטג' דו משפחתי","6","קרקע וראשונה"
"106","יונת הבר 12","לא ידוע","22/08/2021","2750000","19949-18-2","קוטג' חד משפחתי","6","ראשונה"
"107","נשר 123","120","19/08/2021","1490000","18994-17-28","דירה בבית קומות","4","ראשונה"
"108","נשר 30","149","19/08/2021","1750000","18947-22-1","דירה בבית קומות","6","קרקע ראשונה"
"109","0","125","12/08/2021","2450000","19946-124-1","קוטג' חד משפחתי","5","ראשונה"
"110","0","120.25","12/08/2021","2150000","19874-143-2","דירה בבית קומות","5","קרקע, ראשונה"
"111","תור 6","117.66","03/08/2021","2200000","19874-141-3","דירה בבית קומות","5","ראשונה"
"112","תור 10","150.92","02/08/2021","1475000","19874-141-27","דירת גג","5","רביעית"
"113","אנפה 4","164","30/07/2021","3050000","19946-60-2","קוטג' חד משפחתי","5","ראשונה"
"114","אנקור 36","216","29/07/2021","3460000","18991-198-2","קוטג' חד משפחתי","6","ראשונה"
"115","נחליאלי 1","120","25/07/2021","1930000","19949-51-33","דירת גן","5","ראשונה"
"116","זמיר 14","232","13/07/2021","3670000","19946-91-1","קוטג' חד משפחתי","8","ראשונה"
"117","שקנאי 4","110.35","08/07/2021","1540000","19946-122-2","דירה בבית קומות","5","קרקע, ראשונה"
