מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
11,סורוצקין 53,62.9,2024,2250000,30298-12-4,דירה בבית,3,35771
13,סורוצקין 31,77,2024,3700000,30298-29-57,דירה בבית,3.5,48052
14,אמרי בינה 22,116,2024,5000000,30240-93-4,דירה בבית,5,43103
15,זית רענן 3,89,2024,4100000,30240-218-3,דירה בבית,4,46067
18,סורוצקין 37,69,2024,2850000,30298-29-19,דירה בבית,3,41304
22,דברי חיים 32,85.2,2024,4400000,30298-15-37,דירה בבית,3,51643
23,0,87.1,2024,3060000,30299-89-23,דירה בבית,4,35132
24,0,126.4,2024,7551500,30299-89-20,דירה בבית,7,59743
25,סורוצקין 31,72,2024,3417000,30298-29-90,דירה בבית,3,47458
27,סורוצקין 33,79,2024,1900000,30298-29-109,דירה בבית,4,24051
29,דורש טוב 4,176,2024,2992000,30240-88-1,דירת גן,6,17000
30,דברי חיים 36,100.6,2024,3500000,30298-15-102,דירה בבית,4,34791
38,סורוצקין 49,106.8,2024,4545400,30298-12-75,דירה בבית,4,42560
41,קדושת אהרון 10,105,2024,4805000,30299-37-7,דירה בבית,5,45762
43,סורוצקין 31,85,2024,4000000,30298-29-56,דירה בבית,3,47059
