מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","פיארברג 5","95","23/07/2025","1325000","38139-43-9","דירה בבית קומות","4","שניה"
"2","פיארברג 11","73","16/07/2025","1260000","38139-48-21","דירה בבית קומות","3","שביעית"
"3","יוסף בורג 18","91","16/07/2025","1745000","38195-6-30","דירה בבית קומות","4","שלישית"
"4","יוסף בורג 31","107.94","16/07/2025","1800000","38194-10-8","דירה בבית קומות","4","קומה ‎4‏"
"5","ישראל שוחט 4","115","16/07/2025","2455000","38194-12-43","דירה בבית קומות","5","שביעית"
"6","פיארברג 21","84","16/07/2025","1300000","38139-50-14","דירה בבית קומות","4","רביעית"
"7","מאיר גרוסמן 25","100.1","15/07/2025","1595000","38146-28-24","דירה בבית קומות","5","קרקע"
"8","מקור חיים 10","94","14/07/2025","1710000","38187-5-37","דירה בבית קומות","4","קרקע"
"9","דוד ניב ניב 26","106","09/07/2025","1360000","38189-62-50","דירה בבית קומות","3","ראשונה"
"10","יוהנה ז'בוטינסקי 14","91","07/07/2025","1230000","38190-5-110","דירה בבית קומות","4","שישית"
"11","יוסף בורג 92","111.54","03/07/2025","1910000","38194-15-63","דירה בבית קומות","4","קומה ‎17‏"
"12","מקור חיים 10","92","02/07/2025","1560000","38187-5-24","דירה בבית קומות","4","שניה"
"13","בר ניסן 23","91","02/07/2025","1470000","38187-43-26","דירה בבית קומות","4","שמינית"
"14","דוד ניב ניב 7","114.6","01/07/2025","1380000","38189-3-115","דירה בבית קומות","5","תשיעית"
"15","מיכאל אשבל 6","88","01/07/2025","1720000","38190-9-1","קוטג' חד משפחתי","4","קרקע"
"16","בר ניסן 17","90.1","01/07/2025","1495000","38187-44-16","דירה בבית קומות","4","רביעית"
"17","ברש אשר 1","77.8","30/06/2025","1055000","38138-68-5","דירה בבית קומות","4","ראשונה"
"18","יוהנה ז'בוטינסקי 58","88","29/06/2025","1340000","38191-6-24","דירה בבית קומות","4","רביעית"
"19","דב סרן 11","67","26/06/2025","1205000","38137-22-63","דירה בבית קומות","3","שלוש עשרה"
"20","בר ניסן 2","95.2","26/06/2025","1800000","38187-16-1","דירת גן","4","קרקע"
"21","הרב שלמה טנא 6","116","23/06/2025","1155000","38389-16-27","דירה בבית קומות","4","רביעית"
"22","מקור חיים 14","96","18/06/2025","1425000","38187-56-33","דירה בבית קומות","4","שלישית"
"23","יוסף בורג 82","96.4","18/06/2025","2200000","38194-9-1","דירת גן","4","קרקע"
"24","נחום גוטמן 22","67.7","17/06/2025","1130000","38137-5-31","דירה בבית קומות","3","קרקע"
"25","דוד פרישמן 3","93","17/06/2025","1460000","38189-25-9","דירה בבית קומות","4","רביעית"
"26","יהושע ייבין 17","90","12/06/2025","1440000","38187-55-9","דירה בבית קומות","4","שניה"
"27","יוסף בורג 5","80","12/06/2025","1200000","38194-11-43","דירה בבית קומות","3","חמישית"
"28","יוהנה ז'בוטינסקי 6","95.3","11/06/2025","1850000","38190-2-3","דירה בבית קומות","4","קרקע"
"29","מבצע משה 8","67.7","10/06/2025","1160000","38137-16-25","דירה בבית קומות","3","קרקע"
"30","שלמה סקולסקי 22","92","09/06/2025","1380000","38191-9-19","דירה בבית קומות","4","חמישית"
"31","בר ניסן 13","88","08/06/2025","1535000","38187-59-57","דירה בבית קומות","4","ראשונה"
"32","מבצע משה 6","67.9","04/06/2025","1240000","38137-16-31","דירה בבית קומות","3","קרקע"
"33","יוהנה ז'בוטינסקי 60","88","03/06/2025","1195000","38191-6-87","דירה בבית קומות","4","שניה"
"34","יוהנה ז'בוטינסקי 17","108","01/06/2025","1400000","38139-7-35","דירה בבית קומות","4","שישית"
"35","אשר ברש 8","49","28/05/2025","780000","38138-65-2","דירה בבית קומות","2","ראשונה"
"36","שלמה סקולסקי 9","75","28/05/2025","1370000","38191-16-2","דירה בבית קומות","3","קרקע"
"37","הרב שלמה טנא 12","88","27/05/2025","1410000","38389-45-39","דירה בבית קומות","4","קומה ‎9‏"
"38","הרב שלמה טנא 22","104.85","27/05/2025","1440000","38389-19-117","דירה בבית קומות","4","חמש עשרה"
"39","פיארברג 21","67","25/05/2025","1050000","38139-50-15","דירה בבית קומות","3","חמישית"
"40","אברהם מאפו 19","77.2","23/05/2025","1050000","38139-20-28","דירה בבית קומות","3","רביעית"
"41","יוהנה ז'בוטינסקי 4","87","22/05/2025","1170000","38190-1-16","דירה בבית קומות","3","שלישית"
"42","יוסף בורג 25","105","22/05/2025","1740000","38195-10-19","דירה בבית קומות","4","קומה ‎4‏"
"43","חטיבה שמונה 11","63.6","22/05/2025","870000","38138-94-24","דירה בבית קומות","3","רביעית"
"44","הרב שלמה טנא 20","88.45","21/05/2025","1390000","38389-19-175","דירה בבית קומות","4","ארבע עשרה"
"45","בר ניסן 26","68.6","21/05/2025","1130000","38187-36-24","דירה בבית קומות","3","רביעית"
"46","מאיר גרוסמן 26","117.85","21/05/2025","1470000","38146-35-5","דירה בבית קומות","5","שניה ושלישית"
"47","הרב שלמה טנא 22","104.85","20/05/2025","1300000","38389-19-96","דירה בבית קומות","4","עשירית"
"48","שלמה סקולסקי 22","76","19/05/2025","1220000","38191-9-76","דירה בבית קומות","3","שניה"
"49","יוסף בורג 80","108","19/05/2025","1735000","38195-1-17","דירה בבית קומות","4","קומה ‎1‏"
"50","בר ניסן 19","78.54","19/05/2025","1090000","38187-44-75","דירה בבית קומות","3","שישית"
"51","יהושע ייבין 17","90","16/05/2025","1365000","38187-55-17","דירה בבית קומות","4","חמישית"
"52","חטיבה שמונה 23","49.75","16/05/2025","780000","38138-64-2","דירה בבית קומות","2","ראשונה"
"53","בר ניסן 17","90.1","15/05/2025","1430000","38187-44-36","דירה בבית קומות","4","תשיעית"
"54","אביגדור המאירי 19","79.99","15/05/2025","1120000","38138-86-84","דירה בבית קומות","3","שישית"
"55","דוד ניב ניב 11","87.3","14/05/2025","1310000","38189-59-32","דירה בבית קומות","4","חמישית"
"56","יהושע ייבין 11","83.1","13/05/2025","1340000","38187-9-69","דירה בבית קומות","4","רביעית"
"57","לוין קיפניס 8","67.7","13/05/2025","1080000","38137-9-13","דירת גן","3","קרקע"
"58","שלמה סקולסקי 4","73","13/05/2025","1180000","38191-8-18","דירה בבית קומות","3","שלישית"
"59","פיארברג 16","67","13/05/2025","1000000","38139-32-18","דירה בבית קומות","3","רביעית"
"60","מאיר גרוסמן 4","69.77","07/05/2025","1100000","38146-9-12","דירה בבית קומות","3","שניה"
"61","מקור חיים 9","97","06/05/2025","1465000","38187-13-19","דירה בבית קומות","4","שלישית"
"62","מאיר גרוסמן 19","85","05/05/2025","1100000","38146-3-14","דירה בבית קומות","4","ראשונה"
"63","אשר ברש 8","49","04/05/2025","935000","38138-65-45","דירה בבית קומות","2","רביעית"
