מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","ח"ן 4","55","04/07/2025","1680000","7111-88-5","דירה בבית קומות","2","קרקע"
2,חיסין 24,53.5,"2025","1800000",6904-46-8,דירה בבית קומות,2,שניה
3,סירקין 20,לא ידוע,"2025","1480000",6906-123-3,דירה בבית קומות,1,שניה
4,פרישמן 33,72.21,"2025","4200000",7113-50-26,דירה בבית קומות,3,שניה
5,בר כוכבא 29,35,"2025","2600000",7091-95-6,דירה בבית קומות,2,ראשונה
6,צבי שפירא 17,לא ידוע,"2025","6726000",7111-21-14,קומבינציה,לא ידוע,גג ‎1‏
7,הרמן כהן 3,81,"2025","4360000",6903-26-2,דירה בבית קומות,3,קרקע
8,מנדלי מוכר ספרים 14,100.7,"2025","10600000",6906-133-20,דירה בבית קומות,4,קומה ‎5‏
9,פרישמן 15,74,"2025","5300000",6905-23-33,דירה בבית קומות,3,שלישית
10,בן גוריון 62,71.5,"2025","6376000",6215-39-10,דירה בבית קומות,3,קרקע
11,בן יהודה 59,85,"2025","6800000",6905-38-28,דירה בבית קומות,3,מרתף ‎-1‏
12,בר כוכבא 20,61,"2025","4090000",7092-128-17,דירה בבית קומות,4,רביעית
13,לכיש 10,58,"2025","3550000",6952-55-4,דירה בבית קומות,3,שלישית
14,שטנד 21,60,"2025","2700000",6903-140-4,דירה בבית קומות,2,שניה
15,המלך ג'ורג' 68,58,"2025","3600000",7111-25-12,דירה בבית קומות,2,שניה
16,זמנהוף 21,86,"2025","5050000",6903-151-1,דירה בבית קומות,3,ראשונה
17,בן יהודה 76,61.88,"2025","4550000",6906-16-14,דירה בבית קומות,3,שלישית
18,פינסקר 52,101,"2025","6991000",7091-94-1,דירה בבית קומות,4,שניה
19,פרישמן 15,74,"2025","5250000",6905-23-34,דירה בבית קומות,3,שניה
20,בן יהודה 68,38,"2025","2200000",6906-23-2,חנות,לא ידוע,קרקע
21,שלום עליכם 29,87,"2025","7041000",6906-104-10,דירה בבית קומות,4,גג ‎1‏
22,פרישמן 13,67.4,"2025","275000",6905-24-1,חנות,לא ידוע,קרקע
23,בן יהודה 82,50.8,"2025","1430000",7113-19-13,דירה בבית קומות,2,ראשונה
24,חובבי ציון 45,41,"2025","3000000",6906-51-7,דירה בבית קומות,1.5,ראשונה
25,שפינוזה 27,60,"2025","3300000",6215-69-15,דירה בבית קומות,2,ראשונה
26,בן יהודה 105,46,"2025","4000000",6968-109-6,דירה בבית קומות,2,שניה
27,כהן הרמן 18,83,"2025","5150000",6903-41-6,דירה בבית קומות,4,שלישית
28,דרויאנוב 5,לא ידוע,"2025","640000",7091-136-127,חנות,לא ידוע,חמישית
29,האלקושי 3,92.73,"2025","1500000",7111-127-8,דירה בבית קומות,4,שניה
30,יוסף אליהו 8,73.5,"2025","4600000",7111-121-2,דירה בבית קומות,3,קרקע
31,דיזנגוף 102,71.6,"2025","225000",7091-203-16,מחסנים,לא ידוע,קומה ‎6‏
32,שלמה המלך 13,85,"2025","6600000",7092-24-7,דירה בבית קומות,4,שלישית
33,סמולנסקין 10,67,"2025","3850000",7113-25-10,לא ידוע,2,לא ידוע
