city,neighborhood,transaction_id,address,area_sqm,transaction_date,transaction_price,block,property_type,rooms,price_per_sqm
אשקלון,מצפה ברנע,119,0,108.63,2023,1760000,2556-23-81,דירה בבית,4,16202
אשקלון,מצפה ברנע,120,אברהם בלסבלג 1,105.81,2023,1695000,2556-19-19,דירה בבית,4,16019
אשקלון,מצפה ברנע,121,בלפור 23,133,2023,2250000,2556-4-166,דירה בבית,5,16917
אשקלון,מצפה ברנע,122,אברהם בלסבלג 8,115.04,2023,1700000,2556-18-34,דירה בבית,4,14777
אשקלון,מצפה ברנע,123,בלפור 43,129.6,2023,1800000,2557-43-65,דירה בבית,5,13889
אשקלון,מצפה ברנע,124,בלפור 21,127.8,2023,1850000,2556-5-9,דירה בבית,5,14476
אשקלון,מצפה ברנע,125,בלפור 23,134,2023,2413000,2556-4-168,דירה בבית,5,18007
אשקלון,מצפה ברנע,126,אצל 45,90.6,2023,1200000,2556-12-48,דירה בבית,3.5,13245
אשקלון,מצפה ברנע,127,אופירה נבון 13,102,2023,1500000,2557-5-18,דירה בבית,4,14706
אשקלון,מצפה ברנע,128,קדש 1,131.5,2023,1850000,2557-2-20,דירה בבית,5,14068
אשקלון,מצפה ברנע,129,קדש 23,133.82,2023,1800000,2556-2-41,דירה בבית,5,13451
אשקלון,מצפה ברנע,131,יונתן נתניהו 2,134.65,2023,1785000,2556-16-29,דירה בבית,5,13257
אשקלון,מצפה ברנע,132,אצל 39,94.25,2023,1635000,2556-11-29,דירה בבית,4,17347
אשקלון,מצפה ברנע,133,הציונות 76,102.3,2023,1630000,2557-7-21,דירה בבית,4,15934
אשקלון,מצפה ברנע,134,הציונות 65,99.25,2023,1570000,2557-46-88,דירה בבית,4,15819
אשקלון,מצפה ברנע,135,בלפור 5,146.58,2023,2485000,2556-9-2,דירה בבית,6,16953
אשקלון,מצפה ברנע,137,בלפור 35,126.9,2023,1800000,2557-45-24,דירה בבית,5,14184
אשקלון,מצפה ברנע,138,משה שרת 24,109.39,2023,1800000,2556-13-32,דירה בבית,5,16455
אשקלון,מצפה ברנע,141,משה שרת 24,109.39,2023,1725000,2556-13-16,דירה בבית,5,15769
אשקלון,מצפה ברנע,142,בלפור 17,123.4,2023,1815000,2556-6-27,דירה בבית,5,14708
אשקלון,מצפה ברנע,143,קדש 9,121,2023,1700000,2557-4-2,דירה בבית,5,14050
אשקלון,מצפה ברנע,144,הציונות 74,119.6,2023,1787000,2557-7-51,דירה בבית,5,14941
אשקלון,מצפה ברנע,145,בלפור 23,109,2023,1225000,2556-4-137,דירה בבית,4,11239
אשקלון,מצפה ברנע,146,אברהם בלסבלג 12,128.1,2023,2090000,2556-17-71,דירה בבית,5,16315
אשקלון,מצפה ברנע,149,יונתן נתניהו 8,127.72,2023,1940000,2556-14-97,דירה בבית,5,15189
אשקלון,מצפה ברנע,150,אברהם בלסבלג 8,111.32,2023,1780000,2556-18-33,דירה בבית,4,15990
אשקלון,מצפה ברנע,151,אופירה נבון 13,103,2023,1600000,2557-5-17,דירה בבית,4,15534
אשקלון,מצפה ברנע,153,הציונות 74,119.25,2023,1800000,2557-7-38,דירה בבית,5,15094
אשקלון,מצפה ברנע,154,בלפור 28,133.59,2023,2050000,2557-48-78,דירה בבית,5,15345
אשקלון,מצפה ברנע,155,בלפור 43,110.71,2023,1755000,2557-43-80,דירה בבית,4,15852
אשקלון,מצפה ברנע,156,אברהם בלסבלג 2,116.7,2023,2000000,2556-20-15,דירה בבית,5,17138
אשקלון,מצפה ברנע,158,יונתן נתניהו 10,110,2023,1800000,2556-14-145,דירה בבית,4,16364
אשקלון,מצפה ברנע,159,בלפור 26,107.25,2023,1780000,2557-48-38,דירה בבית,4,16597
אשקלון,מצפה ברנע,160,אצל 47,94.9,2023,1700000,2556-13-61,דירה בבית,4,17914
אשקלון,מצפה ברנע,161,בלפור 25,133,2023,2100000,2556-4-182,דירה בבית,5,15789
אשקלון,מצפה ברנע,162,בלפור 35,126.9,2023,1750000,2557-45-17,דירה בבית,5,13790
אשקלון,מצפה ברנע,163,בלפור 23,108,2023,2200000,2556-4-136,דירה בבית,4,20370
אשקלון,מצפה ברנע,164,משה שרת 24,82.71,2023,1480000,2556-13-23,דירה בבית,4,17894
אשקלון,מצפה ברנע,165,בלפור 39,113.15,2023,1840000,2557-44-25,דירה בבית,5,16262
אשקלון,מצפה ברנע,167,יונתן נתניהו 2,159,2023,3300000,2556-16-49,דירה בבית,6,20755
אשקלון,מצפה ברנע,168,בלפור 39,113.15,2023,1900000,2557-44-4,דירה בבית,5,16792
אשקלון,מצפה ברנע,169,יונתן נתניהו 8,110,2023,1850000,2556-14-91,דירה בבית,4,16818
אשקלון,מצפה ברנע,170,קדש 23,110.88,2023,1700000,2556-2-52,דירה בבית,4,15332
אשקלון,מצפה ברנע,171,בלפור 7,113.88,2023,1700000,2556-9-28,דירה בבית,4,14928
אשקלון,מצפה ברנע,172,בלפור 35,126.5,2023,1720000,2557-45-22,דירה בבית,5,13597
אשקלון,מצפה ברנע,173,קדש 7,131.4,2023,1860000,2557-3-52,דירה בבית,5,14155
אשקלון,מצפה ברנע,174,בלפור 23,134,2023,2630000,2556-4-184,דירה בבית,5,19627
אשקלון,מצפה ברנע,175,יונתן נתניהו 12,106.53,2023,1850000,2557-47-14,דירה בבית,4,17366
אשקלון,מצפה ברנע,176,בלפור 13,91.65,2023,1750000,2556-7-35,דירה בבית,4,19094
אשקלון,מצפה ברנע,177,בלפור 23,133,2023,2500000,2556-4-185,דירה בבית,5,18797
אשקלון,מצפה ברנע,178,יונתן נתניהו 6,110.19,2023,1825000,2556-14-14,דירה בבית,4,16562
אשקלון,מצפה ברנע,179,קדש 3,111.4,2023,1900000,2557-2-67,דירה בבית,5,17056
אשקלון,מצפה ברנע,180,בלפור 18,119.1,2023,1770000,2556-15-19,דירה בבית,4,14861
אשקלון,מצפה ברנע,181,אברהם בלסבלג 8,114.48,2023,1680000,2556-18-2,דירה בבית,4,14675
אשקלון,מצפה ברנע,182,קדש 3,110.35,2023,1700000,2557-2-44,דירה בבית,4,15406
