מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","קדיש לוז 5","55.1","29/07/2025","1310000","11193-242-5","דירה בבית קומות","3","ראשונה"
"2","גוטל לוין 5","92.2","22/07/2025","1960000","11193-231-39","דירה בבית קומות","4","שמינית"
"3","גוטל לוין 28","88","20/05/2025","212000","11193-222-67","דירה בבית קומות","4","שישית"
"4","קדיש לוז 9","74.8","18/05/2025","1430000","11193-239-4","דירה בבית קומות","4","ראשונה"
"5","גוטל לוין 12","87","15/05/2025","1500000","11193-208-8","דירה בבית קומות","4","שלישית"
"6","גוטל לוין 20","79","27/04/2025","1420000","11193-204-29","דירה בבית קומות","4","שמינית"
"7","קדיש לוז 11","74.8","25/03/2025","1400000","11193-238-13","דירה בבית קומות","4","רביעית"
"8","קדיש לוז 15","85","14/03/2025","1520000","11193-235-13","דירה בבית קומות","4","שניה"
"9","גוטל לוין 6","87","11/03/2025","1550000","11193-211-10","דירה בבית קומות","4","שלישית"
"10","גוטל לוין 14","87","04/03/2025","1630000","11193-207-3","דירה בבית קומות","4","שניה"
"11","גוטל לוין 44","70.3","26/02/2025","1345000","11193-248-16","דירה בבית קומות","4","רביעית"
"12","גוטל לוין 17","82.1","30/01/2025","1550000","11193-233-8","דירה בבית קומות","4","רביעית"
"13","גוטל לוין 42","58.8","05/01/2025","1370000","11193-249-40","דירה בבית קומות","3","שלישית"
"14","גוטל לוין 5","83.2","30/12/2024","1420000","11193-231-27","דירה בבית קומות","3","שישית"
"15","לוין גוטל 36","64.4","15/12/2024","1120000","11193-250-25","דירה בבית קומות","3","שישית"
"16","גוטל לוין 23","83.8","27/11/2024","1865000","11193-236-7","דירה בבית קומות","4","רביעית"
"17","גוטל לוין 5","56","27/11/2024","1140000","11193-231-1","דירה בבית קומות","3","ראשונה"
"18","גוטל לוין 5","103.3","22/11/2024","1959500","11193-231-88","דירה בבית קומות","4","תשיעית"
"19","גוטל לוין 44","70.3","06/11/2024","1622000","11193-248-51","דירה בבית קומות","3.5","שישית"
"20","גוטל לוין 26","99.5","05/11/2024","1800000","11193-222-108","דירה בבית קומות","4.5","שישית"
"21","קדיש לוז 13","85","29/10/2024","1618000","11193-236-10","דירה בבית קומות","4","ראשונה"
"22","גוטל לוין 10","79","09/10/2024","1280000","11193-209-30","דירה בבית קומות","4","שמינית"
"23","גוטל לוין 44","70.3","28/08/2024","1470000","11193-248-20","דירה בבית קומות","4","חמישית"
"24","גוטל לוין 18","95.42","11/08/2024","1890000","11193-205-5","דירה בבית קומות","4","שניה"
"25","לוין גוטל 32","84.1","18/07/2024","1600000","11193-227-6","דירה בבית קומות","4","ראשונה"
"26","קדיש לוז 7","77.3","07/07/2024","1630000","11193-240-10","דירה בבית קומות","4","שלישית"
"27","גוטל לוין 5","87.1","24/06/2024","1550000","11193-231-40","דירה בבית קומות","3","שמינית"
"28","גוטל לוין 28","99.5","21/06/2024","1650000","11193-222-60","דירה בבית קומות","4.5","חמישית"
"29","גוטל לוין 42","72.1","17/06/2024","1365000","11193-249-56","דירה בבית קומות","4","שביעית"
"30","גוטל לוין 12","79","28/05/2024","1640000","11193-208-5","דירה בבית קומות","4","שניה"
"31","גוטל לוין 18","94.47","15/05/2024","1800000","11193-205-17","דירה בבית קומות","5","חמישית"
"32","גוטל לוין 20","87","02/05/2024","1690000","11193-204-28","דירה בבית קומות","4","שמינית"
"33","גוטל לוין 6","79","17/04/2024","1497000","11193-211-15","דירה בבית קומות","4","רביעית"
"34","גוטל לוין 5","87.8","15/04/2024","1850000","11193-231-139","דירה בבית קומות","4","עשירית"
"35","גוטל לוין 5","116.1","02/04/2024","2200000","11193-231-200","דירה בבית קומות","5","אחת עשרה+שתים עשרה"
"36","קדיש לוז 13","99.5","24/03/2024","1840000","11193-236-25","דירה בבית קומות","4.5","שישית"
"37","לוין גוטל 38","64.4","21/03/2024","1400000","11193-250-42","דירה בבית קומות","3","שלישית"
"38","גוטל לוין 28","99.5","04/03/2024","1800000","11193-222-61","דירה בבית קומות","4","חמישית"
"39","לוין גוטל 34","77.6","15/02/2024","1380000","11193-227-56","דירה בבית קומות","4","שביעית"
"40","גוטל לוין 44","72.1","06/02/2024","1525000","11193-248-23","דירה בבית קומות","4","שישית"
"41","גוטל לוין 6","79","22/01/2024","1350000","11193-211-12","דירה בבית קומות","3","שלישית"
"42","גוטל לוין 44","61.8","19/01/2024","1330000","11193-248-50","דירה בבית קומות","3","שישית"
"43","גוטל לוין 28","88","10/01/2024","1445000","11193-222-51","דירה בבית קומות","4","שניה"
"44","גוטל לוין 12","87","13/12/2023","1805000","11193-208-12","דירה בבית קומות","4","רביעית"
"45","קדיש לוז 3","65.2","31/10/2023","1295000","11193-243-14","דירה בבית קומות","3","שלישית"
"46","קדיש לוז 17","82.1","29/10/2023","1590000","11193-234-1","דירה בבית קומות","4","ראשונה"
"47","קדיש לוז 1","55.1","23/10/2023","1260000","11193-244-5","דירה בבית קומות","3","ראשונה"
"48","לוין גוטל 34","79.8","10/07/2023","1500000","11193-227-39","דירה בבית קומות","4","שלישית"
"49","גוטל לוין 16","79","29/06/2023","1570000","11193-206-22","דירה בבית קומות","4.5","שישית"
"50","קדיש לוז 11","85.1","04/06/2023","1501000","11193-238-5","דירה בבית קומות","4","שניה"
"51","לוין גוטל 34","84.1","04/06/2023","1350000","11193-227-33","דירה בבית קומות","4","שניה"
"52","גוטל לוין 44","72.1","28/05/2023","1490000","11193-248-19","דירה בבית קומות","3.5","חמישית"
"53","קדיש לוז 3","65.2","23/05/2023","1200000","11193-243-2","דירה בבית קומות","3","קרקע"
"54","גוטל לוין 5","92.2","18/05/2023","1850000","11193-231-196","דירה בבית קומות","4","עשירית"
"55","קדיש לוז 17","82.1","24/04/2023","1500000","11193-234-3","דירה בבית קומות","4","שניה"
