מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","ההסתדרות 15","96","04/02/2024","1325000","6427-613-2","דירה בבית קומות","4","ראשונה"
"2","ההסתדרות 15","77.5","25/01/2024","2260000","6427-613-4","דירה בבית קומות","3","ראשונה"
"3","ההסתדרות 15","77.5","29/10/2023","2375000","6427-613-9","דירה בבית קומות","3","שלישית"
"4","ההסתדרות 3","38.4","20/02/2023","1950000","6427-443-7","דירה בבית קומות","2","ב"
"5","ההסתדרות 2","120","23/02/2022","2650000","6427-438-6","דירה בבית קומות","5","ב"
"6","ההסתדרות 15","77.5","17/06/2021","1790000","6427-613-5","דירה בבית קומות","3","שניה"
"7","ההסתדרות 2","87","26/03/2021","1755000","6427-438-7","דירה בבית קומות","4","ב"
"8","ההסתדרות 15","96","27/01/2021","2040000","6427-613-7","דירה בבית קומות","4","שניה"
"9","ההסתדרות 6","41.1","06/12/2020","1560000","6427-436-2","דירה בבית קומות","3","א"
"10","ההסתדרות 13","41.1","26/02/2020","1610000","6427-440-3","דירה בבית קומות","2","א"
"11","ההסתדרות 5","38.4","13/01/2019","1400000","6427-442-2","דירה בבית קומות","2","א"
"12","ההסתדרות 13","41.1","03/07/2018","1330000","6427-440-5","דירה בבית קומות","3","ב"
"13","ההסתדרות 3","38.4","23/05/2018","1299000","6427-443-6","דירה בבית קומות","2","ב"
"14","ההסתדרות 6","41.1","30/11/2017","1337000","6427-436-8","דירה בבית קומות","3","ב"
"15","ההסתדרות 16","38.4","19/11/2017","1340000","6427-434-1","דירה בבית קומות","2","א"
"16","ההסתדרות 2","41.1","14/09/2017","1400000","6427-438-5","דירה בבית קומות","3","ב"
"17","ההסתדרות 9","79.6","11/05/2017","1058000","6427-444-1","קוטג' דו משפחתי","3","א"
"18","ההסתדרות 9","30.2","11/05/2017","391000","6427-444-2","קוטג' דו משפחתי","1","א"
"19","הכלנית 19","92.68","04/09/2016","1700000","6427-610-3","דירה בבית קומות","4","שניה"
"20","ההסתדרות 10","38.4","25/05/2016","1410000","6427-435-5","דירה בבית קומות","2","ב"
"21","ההסתדרות 3","38.4","29/02/2016","1250000","6427-443-2","דירה בבית קומות","2","א"
"22","ההסתדרות 5","38.4","14/01/2016","1204000","6427-442-8","דירה בבית קומות","2","ב"
"23","ההסתדרות 10","38.4","22/10/2015","1100000","6427-435-3","דירה בבית קומות","2","א"
"24","ההסתדרות 15","96","19/03/2015","1720000","6427-613-3","דירה בבית קומות","4","ראשונה"
"25","ההסתדרות 13","41.1","13/02/2014","1249000","6427-440-4","דירה בבית קומות","3","א"
"26","הכלנית 19","95.26","10/10/2013","1580000","6427-610-4","דירה בבית קומות","4","שניה"
"27","ההסתדרות 10","38.4","08/09/2013","935000","6427-435-7","דירה בבית קומות","2.5","ב"
"28","ההסתדרות 4","41.1","04/04/2013","1008000","6427-437-1","דירה בבית קומות","3","א"
"29","ההסתדרות 11","41.1","18/12/2012","800000","6427-441-5","דירה בבית קומות","2","ב"
"30","ההסתדרות 3","38.4","27/06/2012","825000","6427-443-5","דירה בבית קומות","2","ב"
"31","ההסתדרות 15","96","26/02/2012","1350000","6427-613-18","דירה בבית קומות","4","חמישית"
"32","ההסתדרות 15","96","21/03/2011","1580000","6427-613-14","דירה בבית קומות","4","רביעית"
"33","ההסתדרות 4","41.1","06/10/2009","850000","6427-437-5","דירה בבית קומות","3","ב"
"34","ההסתדרות 15","96","05/08/2009","1425000","6427-613-15","דירה בבית קומות","4","רביעית"
"35","ההסתדרות 16","38.4","22/04/2009","913000","6427-434-8","דירה בבית קומות","2","ב'"
"36","ההסתדרות 6","41.1","27/05/2008","700000","6427-436-1","דירה בבית קומות","3","א"
"37","ההסתדרות 15","161","21/01/2008","1325000","6427-613-24","דירה בבית קומות","6","שישית+שביעית"
"38","ההסתדרות 3","74.8","30/07/2007","703000","6427-443-1","דירה בבית קומות","4","א"
"39","ההסתדרות 15","96","07/12/2006","927000","6427-613-10","דירה בבית קומות","4","שלישית"
"40","ההסתדרות 13","41.1","05/11/2006","587000","6427-440-2","דירה בבית קומות","2","א"
"41","ההסתדרות 15","96","15/10/2006","892000","6427-613-6","דירה בבית קומות","4","שניה"
"42","ההסתדרות 11","94","27/02/2006","786000","6427-441-2","דירה בבית קומות","4","א'"
"43","ההסתדרות 15","173.5","10/01/2006","1563000","6427-613-22","דירה בבית קומות","6","שישית+שביעית"
"44","ההסתדרות 10","38.4","06/03/2005","472000","6427-435-2","דירה בבית קומות","2","א"
"45","ההסתדרות 6","41.1","17/10/2004","522000","6427-436-5","דירה בבית קומות","3","ב"
"46","ההסתדרות 4","41.1","04/04/2004","699000","6427-437-4","דירה בבית קומות","3","א"
"47","ההסתדרות 15","77.5","01/04/2004","813000","6427-613-12","דירה בבית קומות","3","שלישית"
"48","ההסתדרות 4","41.1","16/02/2004","399000","6427-437-6","דירה בבית קומות","3","ב"
"49","הכלנית 19","92.68","11/07/2003","898000","6427-610-5","לא ידוע","4","שלישית"
"50","ההסתדרות 10","38.4","12/03/2002","490000","6427-435-1","לא ידוע","2","א"
"51","ההסתדרות 15","161","28/10/2001","1138000","6427-613-21","לא ידוע","6","שישית+שביעית"
"52","ההסתדרות 4","41.1","20/12/2000","484000","6427-437-2","לא ידוע","3","א"
"53","ההסתדרות 13","41.1","23/07/2000","440000","6427-440-1","לא ידוע","2","א"
"54","ההסתדרות 15","77.5","12/06/2000","714000","6427-613-1","לא ידוע","3","ראשונה"
"55","ההסתדרות 15","77.5","29/03/2000","641000","6427-613-8","לא ידוע","3","שניה"
"56","ההסתדרות 16","38.4","06/01/2000","414000","6427-434-5","לא ידוע","2","ב'"
"57","ההסתדרות 15","77.5","29/12/1999","712000","6427-613-17","לא ידוע","3","חמישית"
"58","ההסתדרות 15","77.5","26/12/1999","728000","6427-613-20","לא ידוע","3","חמישית"
"59","ההסתדרות 15","174.5","13/09/1999","1399000","6427-613-23","לא ידוע","6","שישית+שביעית"
"60","ההסתדרות 16","38.4","24/08/1999","518000","6427-434-7","לא ידוע","2","ב'"
"61","ההסתדרות 5","38.4","08/06/1999","445000","6427-442-4","לא ידוע","2","א"
"62","ההסתדרות 15","77.5","30/05/1999","741000","6427-613-13","לא ידוע","3","רביעית"
"63","ההסתדרות 15","96","12/05/1999","856000","6427-613-19","לא ידוע","4","חמישית"
"64","ההסתדרות 15","96","07/03/1999","806000","6427-613-11","לא ידוע","4","שלישית"
