מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,ההתיישבות 51,139.8,"2025","3550000",6286-325-50,דירה בבית קומות,5,שלישית
2,0,96,"2025","3405000",6286-319-2,דירה בבית קומות,4,חמישית
3,ההתיישבות 43,134,"2025","4118000",6286-321-27,דירה בבית קומות,6,ראשונה
4,0,122,"2025","3966000",6286-320-15,דירה בבית קומות,5,רביעית
5,0,135,"2025","4199000",6286-320-16,דירה בבית קומות,6,שניה
6,ההתיישבות 43,154,"2025","3038000",6286-321-28,דירה בבית קומות,5,שמינית
7,0,134,"2025","4294000",6286-320-17,דירה בבית קומות,6,שניה
8,ההתיישבות 43,121,"2025","3777000",6286-321-29,דירה בבית קומות,5,ראשונה
9,0,122,"2025","3958000",6286-320-18,דירה בבית קומות,5,שניה
10,ההתיישבות 43,121,"2025","3888000",6286-321-30,דירה בבית קומות,5,שביעית
11,ההתיישבות 43,153,"2024","2972000",6286-321-31,דירה בבית קומות,5,שמינית
12,0,135,"2024","4118000",6286-320-19,דירה בבית קומות,6,שביעית
13,0,134,"2024","4268000",6286-320-21,דירה בבית קומות,5,חמישית
14,ההתיישבות 43,134,"2024","4356000",6286-321-32,דירה בבית קומות,6,שניה
15,כתריאל 6,132,"2024","3750000",6286-316-43,דירה בבית קומות,5,שישית
16,ההתיישבות 43,לא ידוע,"2024","4223000",6286-321-33,דירה בבית קומות,6,שלישית
17,עין דור 4,131,"2024","3850000",6286-317-41,דירה בבית קומות,5,ראשונה
18,ההתיישבות 16,124.4,"2024","3500000",6286-333-11,דירה בבית קומות,5,קומה ‎3‏
19,ההתיישבות 8,114.1,"2024","3100000",6286-315-29,דירה בבית קומות,4,שלישית
20,ההתיישבות 43,134,"2024","4268000",6286-321-34,דירה בבית קומות,1,רביעית
21,0,135,"2024","4250000",6286-320-14,לא ידוע,6,חמישית
22,0,135,"2024","4220000",6286-320-13,לא ידוע,6,רביעית
23,ההתיישבות 53,112.31,"2024","3500000",6286-324-25,דירה בבית קומות,5,שביעית
24,ההתיישבות 53,95.08,"2024","2850000",6286-324-2,דירה בבית קומות,4,ראשונה
25,ההתיישבות 5,151.2,"2024","4720000",6286-398-58,דירה בבית קומות,5,שמינית, תשיעית
26,ההתיישבות 43,121,"2024","3767000",6286-321-36,דירה בבית קומות,5,שלישית
27,0,122,"2024","3750000",6286-320-12,לא ידוע,5,שלישית
28,ההתיישבות 51,112.1,"2024","3110000",6286-325-47,דירה בבית קומות,4,שלישית
29,ההתיישבות 43,134,"2024","4309000",6286-321-37,דירה בבית קומות,6,שביעית
30,0,135,"2024","4290000",6286-320-11,לא ידוע,6,שביעית
31,ההתיישבות 43,121,"2024","3837000",6286-321-38,דירה בבית קומות,5,תשיעית
32,ההתיישבות 43,122,"2024","3820000",6286-321-26,לא ידוע,5,שלישית
33,ההתיישבות 43,121,"2024","3867000",6286-321-39,דירה בבית קומות,5,רביעית
34,ההתיישבות 43,122,"2024","3850000",6286-321-25,לא ידוע,5,רביעית
35,ההתיישבות 43,121,"2024","3717000",6286-321-40,דירה בבית קומות,5,חמישית
36,0,94,"2024","3370000",6286-320-10,לא ידוע,4,חמישית
