מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,הרב קוק 7,71.9,2025,1640000,8195-4-16,דירה בבית,3,22809
2,הרב קוק 5,75.4,2025,1850000,8195-5-8,דירה בבית,4,24536
