מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","ש"י עגנון 2","80.1","10/07/2025","950000","3017-15-12","דירה בבית קומות","4","שלישית"
"2","שפירא 26","79","07/07/2025","1060000","3014-4-27","דירה בבית קומות","4","שניה"
"3","שפירא 26","79","16/06/2025","970000","3014-4-5","דירה בבית קומות","4","שלישית"
"4","שפירא 28","79","08/06/2025","1385000","3014-5-2","דירה בבית קומות","4","ראשונה"
"5","שפירא 14","63.5","05/06/2025","1000000","3015-3-7","דירה בבית קומות","3","שניה"
"6","לווייתן 23","203","09/05/2025","3700000","2433-78-1","דירה בבית קומות","5","לא ידוע"
"7","שפירא 26","79","07/05/2025","950000","3014-4-15","דירה בבית קומות","4","רביעית"
"8","מפרץ 3","194","17/04/2025","3000000","2433-76-1","בית בודד","6","לא ידוע"
"9","ש"י עגנון 6","80.5","14/04/2025","1110000","3017-17-39","דירה בבית קומות","4","שניה"
"10","שפירא 18","63.5","03/04/2025","530000","3015-5-2","דירה בבית קומות","3","ראשונה"
"11","שפירא 12","63.5","02/04/2025","1074000","3015-2-22","דירה בבית קומות","3","שניה"
"12","ההסתדרות 22","69.2","02/04/2025","1050000","3017-14-1","דירה בבית קומות","4","ראשונה"
"13","ש"י עגנון 14","69.66","21/03/2025","1150000","3017-19-17","דירה בבית קומות","3.5","חמישית"
"14","מור 6","83","04/03/2025","1290000","1929-276-14","דירה בבית קומות","4","רביעית"
"15","שפירא 14","63.5","03/03/2025","1020000","3015-3-26","דירה בבית קומות","3","שלישית"
"16","ההסתדרות 22","69.2","11/02/2025","951000","3017-14-25","דירה בבית קומות","4","שביעית"
"17","שפירא 20","63.5","02/02/2025","550000","3015-6-1","דירה בבית קומות","3","ראשונה"
"18","שפירא 26","79","28/01/2025","1125000","3014-4-21","דירה בבית קומות","4","שלישית"
"19","0","118","09/01/2025","1800000","2433-124-51","דירה בבית קומות","5","ראשונה"
"20","ש"י עגנון 30","93.3","08/01/2025","1480000","1944-189-16","דירה בבית קומות","4","רביעית"
"21","שפירא 160","98","02/01/2025","1500000","3015-9-2","דירה בבית קומות","5","ראשונה"
"22","שפירא 24","77","16/12/2024","450000","3014-10-2","חנות","לא ידוע","לא ידוע"
"23","שפירא 22","63.5","11/12/2024","800000","3014-2-7","דירה בבית קומות","3","שניה"
"24","שפירא 14","63.5","03/12/2024","1050000","3015-3-21","דירה בבית קומות","3","שניה"
"25","ש"י עגנון 34","101.7","03/12/2024","1670000","1944-189-96","דירה בבית קומות","4","חמישית"
"26","ש"י עגנון 32","77.5","18/11/2024","1220000","1944-189-63","דירה בבית קומות","3","שישית"
"27","אבשלום חביב 4","44.3","14/11/2024","920000","3014-7-12","דירה בבית קומות","2","שניה"
"28","שפירא 14","63.5","12/11/2024","1000000","3015-3-3","דירה בבית קומות","3.5","ראשונה"
"29","ש"י עגנון 6","80.5","12/11/2024","1050000","3017-17-12","דירה בבית קומות","4","שלישית"
"30","ש"י עגנון 2","80.1","03/11/2024","1000000","3017-15-23","דירה בבית קומות","4","שישית"
"31","ש"י עגנון 34","111.79","28/10/2024","1700000","1944-189-94","דירה בבית קומות","4","חמישית"
"32","ש"י עגנון 22","86.4","15/10/2024","1550000","1944-185-26","דירה בבית קומות","4","שישית"
"33","שפירא 12","63.5","10/10/2024","1060000","3015-2-27","דירה בבית קומות","3","שלישית"
"34","אבשלום חביב 2","71.4","29/09/2024","1070000","3014-6-25","דירה בבית קומות","3.5","ראשונה"
"35","אבשלום חביב 4","44.3","19/09/2024","765000","3014-7-7","דירה בבית קומות","2","רביעית"
"36","שפירא 20","63.5","13/09/2024","1030000","3015-6-18","דירה בבית קומות","3","ראשונה"
"37","ההסתדרות 22","69.2","26/08/2024","1030000","3017-14-9","דירה בבית קומות","4","שלישית"
"38","שפירא 161","98","25/08/2024","1120000","3015-9-51","דירה בבית קומות","5","ראשונה"
"39","ההסתדרות 18","58.7","22/08/2024","1080000","3017-4-18","דירה בבית קומות","3","ראשונה"
"40","ש"י עגנון 14","69.66","21/08/2024","1115000","3017-19-29","דירה בבית קומות","3.5","שמינית"
"41","ש"י עגנון 14","69.66","21/08/2024","1000000","3017-19-26","דירה בבית קומות","4","שביעית"
"42","ההסתדרות 20","69.8","01/08/2024","1138000","3017-3-15","דירה בבית קומות","3","רביעית"
"43","ש"י עגנון 4","80.5","30/07/2024","800000","3017-16-43","דירה בבית קומות","4","שלישית"
"44","הרב ניסים יצחק 92","86.2","18/07/2024","1500000","2433-133-6","דירה בבית קומות","4","שניה"
"45","ש"י עגנון 34","77.5","18/07/2024","1320000","1944-189-99","דירה בבית קומות","3","שישית"
