מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,פנחס רוזן 1,136.8,2025,5000000,6521-114-10,דירה בבית,6,36550
2,אריק איינשטיין 22,107.65,2025,5000000,7200-5-291,דירה בבית,4,46447
3,נורדאו 17,108.02,2025,3500000,6520-39-1,דירה בבית,4,32401
4,פנחס רוזן 34,158.55,2025,4800000,6521-51-7,דירה בבית,5,30274
5,אל על 6,124,2025,7350000,6521-43-6,דירה בבית,5,59274
6,אריק איינשטיין 28,55.36,2025,2950000,7200-5-408,דירה בבית,2,53288
7,אל על 6,65,2025,3740000,6521-43-7,דירה בבית,3,57538
8,מצפה ים 1,84.2,2025,3550000,6521-24-3,דירה בבית,4,42162
9,אריק איינשטיין 22,118.46,2025,1524000,7200-5-247,דירה בבית,4.5,12865
10,נורדאו 13,171,2025,5390000,6520-147-2,דירה בבית,6,31520
11,אריק איינשטיין 22,118.46,2025,2569000,7200-5-159,דירה בבית,4,21687
12,אל על 2,62.8,2025,2200000,6521-8-4,דירה בבית,2,35032
14,מצפה ים 5,84.2,2025,4350000,6521-25-19,דירה בבית,4,51663
15,הרב חנוך פישמן 1,60.65,2025,2600000,6520-105-3,דירה בבית,2.5,42869
