מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,מצפה האגם 10,105.51,"2025","2100000",13978-15-6,דירת גן,4,ראשונה וקרקע
2,מצפה האגם 13,91.04,"2025","1100000",13978-10-20,דירה בבית קומות,3,חמישית וקרקע
3,מצפה האגם 1,92.2,"2025","1025000",13978-7-18,לא ידוע,3,שניה
4,מצפה האגם 4,79.6,"2024","1500000",13978-12-15,דירה בבית קומות,4,ראשונה
5,מצפה האגם 1,88,"2024","1300000",13978-7-16,דירה בבית קומות,4,ראשונה
6,מצפה האגם 9,104,"2024","1430000",13978-9-9,דירה בבית קומות,3,שלישית
7,מצפה האגם 6,68.2,"2024","1050000",13978-13-14,דירה בבית קומות,3,ראשונה
8,מצפה האגם 4,84.8,"2024","1450000",13978-12-8,דירה בבית קומות,4,שניה
9,מצפה האגם 6,84.8,"2024","1200000",13978-13-8,דירה בבית קומות,4,שניה
10,מצפה האגם 8,66.6,"2024","1310000",13978-14-13,דירת גן,3,קרקע
11,מצפה האגם 10,130.26,"2024","1700000",13978-15-2,דירת גן,5,קרקע
12,מצפה האגם 7,88,"2024","1200000",13978-8-16,דירה בבית קומות,4,ראשונה
13,מצפה האגם 4,68.2,"2023","1030000",13978-12-16,דירה בבית קומות,3,ראשונה
14,מצפה האגם 7,83.3,"2023","1195000",13978-8-8,דירה בבית קומות,4,שניה
15,מצפה האגם 7,83.3,"2023","1244000",13978-8-9,דירה בבית קומות,4,שניה
16,מצפה האגם 13,91.8,"2023","1150000",13978-10-17,דירת גן,4,רביעית וקרקע
17,מצפה האגם 10,90.23,"2023","1200000",13978-15-13,דירה בבית קומות,4,שלישית וקרקע
18,מצפה האגם 9,88,"2023","1370000",13978-9-14,דירה בבית קומות,4,ראשונה
19,מצפה האגם 4,84.8,"2023","1215000",13978-12-7,דירה בבית קומות,4,שניה
20,מצפה האגם 1,82,"2023","950000",13978-7-7,דירה בבית קומות,4,שניה
21,מצפה האגם 15,82.53,"2023","970000",13978-11-22,דירה בבית קומות,4,חמישית וקרקע
22,מצפה האגם 7,83.3,"2022","1180000",13978-8-21,דירה בבית קומות,4,שניה
23,מצפה האגם 9,104,"2022","1500000",13978-9-22,דירה בבית קומות,4.5,שלישית
24,מצפה האגם 9,92.2,"2022","1490000",13978-9-3,דירה בבית קומות,5,ראשונה
25,מצפה האגם 15,96.62,"2022","990000",13978-11-11,דירה בבית קומות,4,שלישית וקרקע
26,מצפה האגם 15,97.3,"2022","1000000",13978-11-19,דירה בבית קומות,3,חמישית וקרקע
27,מצפה האגם 1,88,"2022","1100000",13978-7-13,דירה בבית קומות,4,קרקע
28,מצפה האגם 7,88,"2022","940000",13978-8-4,דירה בבית קומות,4,ראשונה
29,מצפה האגם 13,83.6,"2022","770000",13978-10-10,דירה בבית קומות,3,שניה וקרקע
30,מצפה האגם 7,104,"2022","1500000",13978-8-11,דירה בבית קומות,5,שלישית
31,מצפה האגם 13,90.91,"2022","1080000",13978-10-12,דירה בבית קומות,4,שלישית וקרקע
32,מצפה האגם 13,90.75,"2021","250000",13978-10-13,דירה בבית קומות,4,שלישית וקרקע
33,מצפה האגם 10,98.75,"2021","860000",13978-15-11,דירה בבית קומות,3,שלישית וקרקע
34,מצפה האגם 15,82.31,"2021","750000",13978-11-14,דירה בבית קומות,3,שלישית וקרקע
35,מצפה האגם 1,104,"2021","1150000",13978-7-11,דירה בבית קומות,4,שלישית
36,מצפה האגם 8,66.6,"2021","780000",13978-14-1,דירה בבית קומות,3,קרקע
37,מצפה האגם 1,80,"2021","735000",13978-7-21,דירה בבית קומות,3,שניה
38,מצפה האגם 9,92.2,"2021","1000000",13978-9-16,דירה בבית קומות,4,ראשונה
39,מצפה האגם 7,88,"2021","1050000",13978-8-13,דירה בבית קומות,4,קרקע
40,מצפה האגם 8,66.6,"2020","650000",13978-14-11,דירה בבית קומות,3,קרקע
41,מצפה האגם 9,92.2,"2020","1170000",13978-9-4,דירה בבית קומות,3,ראשונה
42,מצפה האגם 15,129.74,"2020","1340000",13978-11-1,דירה בבית קומות,5,קרקע
43,מצפה האגם 13,99.73,"2020","850000",13978-10-7,דירה בבית קומות,4,שניה וקרקע
44,מצפה האגם 6,68.7,"2020","850000",13978-13-20,דירה בבית קומות,4,שלישית
45,מצפה האגם 1,138,"2020","1150000",13978-7-2,קוטג' דו משפחתי,6,קרקע+ראשונה
46,מצפה האגם 10,99.5,"2020","880000",13978-15-7,דירה בבית קומות,4,שניה וקרקע
47,מצפה האגם 15,97.18,"2020","807000",13978-11-15,דירה בבית קומות,4,רביעית וקרקע
48,מצפה האגם 1,88,"2020","1100000",13978-7-12,דירה בבית קומות,4,קרקע
49,מצפה האגם 8,79.6,"2019","830000",13978-14-5,דירה בבית קומות,4,ראשונה
50,מצפה האגם 6,79.6,"2019","395000",13978-13-5,דירה בבית קומות,3,ראשונה
51,מצפה האגם 15,90.75,"2019","810000",13978-11-13,דירה בבית קומות,4,שלישית וקרקע
52,מצפה האגם 8,68.2,"2018","790000",13978-14-16,דירה בבית קומות,3,ראשונה
53,מצפה האגם 8,79.6,"2018","850000",13978-14-2,דירה בבית קומות,4,קרקע
54,מצפה האגם 6,68.2,"2018","649000",13978-13-16,דירה בבית קומות,3,ראשונה
55,מצפה האגם 15,90.91,"2018","700000",13978-11-12,דירה בבית קומות,4,שלישית וקרקע
56,מצפה האגם 13,96,"2018","870000",13978-10-6,דירה בבית קומות,4,ראשונה וקרקע
57,מצפה האגם 13,91.85,"2018","845000",13978-10-16,דירה בבית קומות,4,רביעית וקרקע
58,מצפה האגם 15,130.04,"2018","1200000",13978-11-2,דירה בבית קומות,5,קרקע
59,מצפה האגם 1,80,"2018","670000",13978-7-9,דירה בבית קומות,3,שניה
60,מצפה האגם 9,83.3,"2018","600000",13978-9-19,דירה בבית קומות,3,שניה
61,מצפה האגם 6,79.6,"2017","750000",13978-13-15,דירה בבית קומות,4,ראשונה
62,מצפה האגם 10,108.91,"2017","870000",13978-15-4,דירה בבית קומות,4,ראשונה וקרקע
63,מצפה האגם 15,91.04,"2017","800000",13978-11-20,דירה בבית קומות,3,חמישית וקרקע
64,מצפה האגם 15,83.6,"2017","665000",13978-11-10,דירה בבית קומות,3,שניה וקרקע
65,מצפה האגם 4,84.8,"2017","600000",13978-12-17,דירה בבית קומות,4,שניה
66,מצפה האגם 1,82,"2016","690000",13978-7-8,דירה בבית קומות,3,שניה
67,מצפה האגם 15,91.8,"2016","720000",13978-11-17,דירה בבית קומות,4,רביעית וקרקע
68,מצפה האגם 4,79.6,"2016","749000",13978-12-5,דירה בבית קומות,4,ראשונה
69,מצפה האגם 13,108.66,"2016","651000",13978-10-4,דירה בבית קומות,4,ראשונה וקרקע
70,מצפה האגם 6,84.8,"2016","780000",13978-13-7,דירה בבית קומות,4,שניה
71,מצפה האגם 9,92.2,"2016","910000",13978-9-13,דירה בבית קומות,4,ראשונה
72,מצפה האגם 6,68.2,"2015","429000",13978-13-6,דירה בבית קומות,3,ראשונה
73,מצפה האגם 1,88,"2015","739000",13978-7-4,דירה בבית קומות,4,ראשונה
74,מצפה האגם 13,91.71,"2015","745000",13978-10-9,דירה בבית קומות,4,שניה וקרקע
75,מצפה האגם 7,80.2,"2015","500000",13978-8-7,דירה בבית קומות,3,שניה
76,מצפה האגם 6,66.6,"2015","717000",13978-13-11,דירה בבית קומות,3,קרקע
77,מצפה האגם 4,66.6,"2014","650000",13978-12-11,דירה בבית קומות,3,קרקע
78,מצפה האגם 6,84.8,"2014","815000",13978-13-18,דירה בבית קומות,4,שניה
79,מצפה האגם 15,97.75,"2014","800000",13978-11-6,דירה בבית קומות,4,ראשונה וקרקע
80,מצפה האגם 7,80.2,"2014","559000",13978-8-19,דירה בבית קומות,3,שניה
81,מצפה האגם 10,118.66,"2013","850000",13978-15-1,דירה בבית קומות,5,קרקע
82,מצפה האגם 8,68.2,"2012","447000",13978-14-6,דירה בבית קומות,3,ראשונה
83,מצפה האגם 6,68.7,"2012","600000",13978-13-9,דירה בבית קומות,3,שלישית
84,מצפה האגם 9,80.2,"2011","590000",13978-9-15,דירה בבית קומות,4,ראשונה
85,מצפה האגם 10,154.23,"2011","920000",13978-15-15,קוטג' דו משפחתי,5,רביעית וקרקע
86,מצפה האגם 9,80.2,"2011","290000",13978-9-8,דירה בבית קומות,3,שניה
87,מצפה האגם 6,68.7,"2011","580000",13978-13-19,דירה בבית קומות,3.5,שלישית
88,מצפה האגם 1,104,"2010","710000",13978-7-23,בית בודד,4,שלישית
89,מצפה האגם 1,111,"2010","680000",13978-7-5,דירה בבית קומות,5,ראשונה
90,מצפה האגם 9,156.4,"2010","1400000",13978-9-1,דירה בבית קומות,6,קרקע וראשונה
91,מצפה האגם 4,68.2,"2010","300000",13978-12-4,דירה בבית קומות,3,ראשונה
