מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
127,פרנק 26,67,2020,1150000,10049-285-48,דירה בבית,3,17164
128,משה דיין 2,61.9,2020,735000,10049-346-25,דירה בבית,3,11874
129,חיים לסקוב 7,61.7,2020,650000,10049-349-56,דירה בבית,3,10535
130,משה דיין 6,62.9,2020,810000,10049-347-62,דירה בבית,3,12878
131,פרנק 26,67,2020,920000,10049-285-63,דירה בבית,3,13731
132,פרנק 24,91,2020,1120000,10049-285-110,דירה בבית,4,12308
133,פרנק 28,67,2020,930000,10049-285-24,דירה בבית,3.5,13881
134,פרנק 26,67,2020,820000,10049-285-54,דירה בבית,3,12239
135,משה דיין 6,63.5,2020,855000,10049-347-63,דירה בבית,3,13465
136,משה דיין 6,81.7,2020,920000,10049-347-99,דירה בבית,4,11261
137,משה דיין 10,73.1,2020,835000,10049-348-42,דירה בבית,3.5,11423
138,יעקב דורי 3,205,2020,1899000,10049-30-2,דירה בבית,5,9263
139,פרנק 26,67,2020,969000,10049-285-70,דירה בבית,3,14463
140,יעקב דורי 7,116,2020,1680000,10049-32-1,קוטג' דו משפחתי,4,14483
