מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,יהוד-מונוסון,רסקו,מוהליבר 29,184.4,2025,4747400,6711-429-2,דירה בבית,6,25745
2,יהוד-מונוסון,רסקו,מוהליבר 28,80.9,2025,1750000,6711-398-1,דירה בבית,4,21632
4,יהוד-מונוסון,רסקו,מוהליבר 54,68.6,2025,2200000,6711-392-10,דירה בבית,4,32070
5,יהוד-מונוסון,רסקו,אלפרט 4,49.9,2025,1700000,6693-101-6,דירה בבית,3,34068
6,יהוד-מונוסון,רסקו,מוהליבר 42,115.45,2024,2515000,6711-394-9,דירה בבית,6,21784
7,יהוד-מונוסון,רסקו,ויצמן 28,62,2024,1870000,6693-108-9,דירה בבית,3,30161
11,יהוד-מונוסון,רסקו,ויצמן 26,72,2024,1790000,6693-110-8,דירה בבית,3,24861
12,יהוד-מונוסון,רסקו,ויצמן 24,72,2024,1840000,6693-111-2,דירה בבית,3,25556
13,יהוד-מונוסון,רסקו,ויצמן 36,61,2024,1770000,6693-103-7,דירה בבית,3,29016
14,יהוד-מונוסון,רסקו,ויצמן 26,72,2024,1800000,6693-110-15,דירה בבית,3,25000
16,יהוד-מונוסון,רסקו,ויצמן 30,95,2024,1850000,6693-107-10,דירה בבית,4.5,19474
17,יהוד-מונוסון,רסקו,סירקין 9,60,2023,1780000,6711-225-4,דירה בבית,3,29667
18,יהוד-מונוסון,רסקו,מוהליבר 54,68.6,2023,1700000,6711-392-5,דירה בבית,3,24781
19,יהוד-מונוסון,רסקו,ויצמן 32,80,2023,1950000,6693-105-16,דירה בבית,4,24375
21,יהוד-מונוסון,רסקו,כצנלסון 5,85,2023,1805000,6711-227-16,דירה בבית,4,21235
22,יהוד-מונוסון,רסקו,כצנלסון 15,47.2,2023,95000,6711-346-2,דירה בבית,2,2013
23,יהוד-מונוסון,רסקו,ויצמן 32,76,2023,1700000,6693-105-8,דירה בבית,4,22368
24,יהוד-מונוסון,רסקו,ויצמן 38,61,2023,1788000,6693-102-2,דירה בבית,3,29311
25,יהוד-מונוסון,רסקו,מוהליבר 28,68.6,2023,816000,6711-398-4,דירה בבית,3,11895
27,יהוד-מונוסון,רסקו,ויצמן 24,72,2022,1700000,6693-111-1,דירה בבית,3,23611
28,יהוד-מונוסון,רסקו,מוהליבר 7,58.33,2022,1250000,6711-319-2,קוטג' חד משפחתי,3,21430
29,יהוד-מונוסון,רסקו,סירקין 20,267,2022,1047000,6711-218-1,קוטג' דו משפחתי,6,3921
30,יהוד-מונוסון,רסקו,מוהליבר 46,80.9,2022,599000,6711-406-2,דירה בבית,4,7404
31,יהוד-מונוסון,רסקו,מוהליבר 23,145.25,2022,4050000,6711-432-2,דירה בבית,5,27883
32,יהוד-מונוסון,רסקו,סירקין 5,60,2022,1600000,6711-226-5,דירה בבית,3,26667
33,יהוד-מונוסון,רסקו,אלפרט 4,49.9,2022,1570000,6693-101-12,דירה בבית,3,31463
35,יהוד-מונוסון,רסקו,ששת הימים 21,190.23,2022,3600000,6711-452-4,דירה בבית,5,18924
36,יהוד-מונוסון,רסקו,סירקין 7,84,2022,1650000,6711-225-21,דירה בבית,5,19643
37,יהוד-מונוסון,רסקו,מוהליבר 56,80.6,2021,1720000,6711-391-12,דירה בבית,4,21340
38,יהוד-מונוסון,רסקו,סירקין 11,90,2021,1890000,6711-224-21,דירה בבית,4,21000
39,יהוד-מונוסון,רסקו,ויצמן 26,72,2021,1560000,6693-110-5,דירה בבית,3,21667
41,יהוד-מונוסון,רסקו,אלי כהן 9,240,2021,4350000,6711-313-1,דירה בבית,5,18125
42,יהוד-מונוסון,רסקו,ויצמן 34,98,2021,1600000,6693-104-5,דירה בבית,5,16327
43,יהוד-מונוסון,רסקו,חזנוביץ 7,44.91,2021,1150000,6711-337-2,קוטג' חד משפחתי,3,25607
44,יהוד-מונוסון,רסקו,מוהליבר 26,81.1,2021,1500000,6711-399-2,דירה בבית,4,18496
45,יהוד-מונוסון,רסקו,כצנלסון 7,45,2021,1290000,6711-227-36,דירה בבית,2,28667
46,יהוד-מונוסון,רסקו,ויצמן 32,80,2021,1485000,6693-105-10,דירה בבית,4,18563
