מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,רחובות,וייסגל,דובנוב 6,111.2,2025,2475000,3679-82-19,דירה בבית,4,22257
2,רחובות,וייסגל,שמשון צור 1,127.8,2025,2850000,3679-122-20,דירה בבית,5,22300
3,רחובות,וייסגל,דובנוב 2,113.05,2025,2515000,3679-81-29,דירה בבית,4,22247
4,רחובות,וייסגל,שמשון צור 1,118.95,2025,2500000,3679-122-29,דירה בבית,4,21017
5,רחובות,וייסגל,דובנוב 6,129,2024,2760000,3679-82-8,דירה בבית,5,21395
6,רחובות,וייסגל,שמשון צור 1,127.8,2024,2815000,3679-122-8,דירה בבית,5,22027
7,רחובות,וייסגל,דובנוב 4,115,2024,2640000,3679-81-60,דירה בבית,5,22957
8,רחובות,וייסגל,ששת הימים 74,110.75,2024,2377000,3679-83-63,דירה בבית,4,21463
9,רחובות,וייסגל,דובנוב 2,118.95,2024,2400000,3679-81-5,דירה בבית,4,20177
10,רחובות,וייסגל,שמשון צור 1,110.75,2024,2490000,3679-122-11,דירה בבית,4,22483
11,רחובות,וייסגל,ששת הימים 74,110.75,2024,2355000,3679-83-55,דירה בבית,4,21264
12,רחובות,וייסגל,שמשון צור 1,118.95,2024,2475000,3679-122-25,דירה בבית,4,20807
13,רחובות,וייסגל,דובנוב 4,110.75,2023,2310000,3679-81-51,דירה בבית,4,20858
14,רחובות,וייסגל,ששת הימים 72,110.75,2023,2400000,3679-83-3,דירה בבית,4,21670
15,רחובות,וייסגל,דובנוב 4,110.75,2023,2215000,3679-81-43,דירה בבית,4,20000
16,רחובות,וייסגל,דובנוב 2,118.95,2023,2305000,3679-81-25,דירה בבית,4,19378
18,רחובות,וייסגל,ששת הימים 72,131.25,2023,2550000,3679-83-22,דירה בבית,5,19429
19,רחובות,וייסגל,שמשון צור 3,133.55,2023,2710000,3679-122-46,דירה בבית,5,20292
20,רחובות,וייסגל,דובנוב 4,148.35,2023,3520000,3679-81-64,דירה בבית,5,23728
21,רחובות,וייסגל,דובנוב 2,110.75,2023,2480000,3679-81-23,דירה בבית,4,22393
22,רחובות,וייסגל,ששת הימים 74,131.25,2022,2590000,3679-83-46,דירה בבית,5,19733
23,רחובות,וייסגל,דובנוב 6,121.5,2022,2520000,3679-82-25,דירה בבית,4,20741
24,רחובות,וייסגל,דובנוב 6,133.7,2022,78000,3679-82-10,דירה בבית,5,583
25,רחובות,וייסגל,ששת הימים 74,127.5,2022,2674000,3679-83-56,דירה בבית,5,20973
27,רחובות,וייסגל,ששת הימים 72,118.95,2022,2365000,3679-83-13,דירה בבית,4,19882
28,רחובות,וייסגל,שמשון צור 3,133.55,2022,2550000,3679-122-62,דירה בבית,5,19094
29,רחובות,וייסגל,ששת הימים 74,125.3,2022,2430000,3679-83-70,דירה בבית,5,19393
30,רחובות,וייסגל,דובנוב 6,119.4,2022,2230000,3679-82-21,דירה בבית,4,18677
31,רחובות,וייסגל,ששת הימים 72,127.5,2021,2200000,3679-83-8,דירה בבית,5,17255
32,רחובות,וייסגל,ששת הימים 72,127.5,2021,2000000,3679-83-4,דירה בבית,5,15686
33,רחובות,וייסגל,דובנוב 2,148.35,2021,3000000,3679-81-32,דירה בבית,5,20222
34,רחובות,וייסגל,ששת הימים 74,127.5,2021,2055000,3679-83-40,דירה בבית,5,16118
35,רחובות,וייסגל,ששת הימים 74,110.75,2021,1870000,3679-83-43,דירה בבית,4,16885
36,רחובות,וייסגל,דובנוב 2,148.35,2021,2850000,3679-81-31,דירה בבית,5,19211
37,רחובות,וייסגל,ששת הימים 72,131.25,2021,2130000,3679-83-10,דירה בבית,5,16229
38,רחובות,וייסגל,שמשון צור 3,118.9,2021,2150000,3679-122-70,דירה בבית,5,18082
39,רחובות,וייסגל,דובנוב 6,106.1,2021,2325000,3679-82-1,דירת גן,4,21913
40,רחובות,וייסגל,דובנוב 6,112.7,2021,1860000,3679-82-15,דירה בבית,4,16504
41,רחובות,וייסגל,שמשון צור 3,112.2,2021,1825000,3679-122-43,דירה בבית,4,16266
42,רחובות,וייסגל,ששת הימים 74,106.3,2020,2450000,3679-83-37,דירה בבית,4,23048
43,רחובות,וייסגל,ששת הימים 72,115,2020,1970000,3679-83-32,דירה בבית,5,17130
44,רחובות,וייסגל,דובנוב 2,118.95,2020,1820000,3679-81-13,דירה בבית,4,15301
45,רחובות,וייסגל,ששת הימים 74,148.35,2020,3070000,3679-83-72,דירה בבית,5,20694
46,רחובות,וייסגל,ששת הימים 74,98.25,2020,1700000,3679-83-67,דירה בבית,4,17303
47,רחובות,וייסגל,דובנוב 2,110.75,2020,1764000,3679-81-19,דירה בבית,4,15928
48,רחובות,וייסגל,דובנוב 6,120,2020,1700000,3679-82-6,דירה בבית,4,14167
49,רחובות,וייסגל,דובנוב 2,118.95,2020,1815000,3679-81-21,דירה בבית,4,15259
50,רחובות,וייסגל,דובנוב 4,127.5,2019,1950000,3679-81-44,דירה בבית,5,15294
51,רחובות,וייסגל,דובנוב 6,138.5,2019,1850000,3679-82-30,דירה בבית,5,13357
52,רחובות,וייסגל,דובנוב 4,118.95,2019,1740000,3679-81-45,דירה בבית,4,14628
