מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,רחובות,וייסבורג שקולניק,הבעשט 3,90.22,2025,2000000,3704-328-3,דירה בבית,4,22168
3,רחובות,וייסבורג שקולניק,אהרון שקולניק 3,79.5,2025,1950000,3704-651-25,דירה בבית,4,24528
4,רחובות,וייסבורג שקולניק,אהרון שקולניק 3,106.86,2025,2080000,3704-651-11,דירה בבית,4,19465
5,רחובות,וייסבורג שקולניק,מנוחה ונחלה 6,66,2025,1770000,3704-631-12,דירה בבית,3,26818
7,רחובות,וייסבורג שקולניק,וייסבורג 6,81,2025,2020000,3704-628-13,דירה בבית,4,24938
8,רחובות,וייסבורג שקולניק,סירני 13,95.3,2025,1800000,3704-641-23,דירה בבית,4,18888
10,רחובות,וייסבורג שקולניק,אהרון שקולניק 1,79.78,2025,1950000,3704-650-21,דירה בבית,3.5,24442
11,רחובות,וייסבורג שקולניק,מנוחה ונחלה 18,103.81,2025,2500000,3704-658-44,דירה בבית,4,24082
13,רחובות,וייסבורג שקולניק,וייסבורג 5,83,2024,1670000,3704-630-36,דירה בבית,4,20120
14,רחובות,וייסבורג שקולניק,אהרון שקולניק 4,92.7,2024,1935000,3704-656-7,דירה בבית,4,20874
16,רחובות,וייסבורג שקולניק,אהרון שקולניק 2,79.51,2024,570000,3704-655-5,דירה בבית,4,7169
17,רחובות,וייסבורג שקולניק,הבעשט 15,140.6,2024,3000000,3704-334-7,דירה בבית,5,21337
18,רחובות,וייסבורג שקולניק,אהרון שקולניק 5,90.43,2024,1680000,3704-652-28,דירה בבית,3.5,18578
19,רחובות,וייסבורג שקולניק,הבעשט 9,130,2024,2850000,3704-331-3,דירה בבית,5,21923
21,רחובות,וייסבורג שקולניק,הבעשט 26,72,2024,1660000,3704-357-9,דירה בבית,3,23056
22,רחובות,וייסבורג שקולניק,הצנחנים 4,115.27,2024,2700000,3704-385-1,דירה בבית,4,23423
23,רחובות,וייסבורג שקולניק,הבעשט 26,72,2024,1600000,3704-357-7,דירה בבית,3,22222
24,רחובות,וייסבורג שקולניק,וייסבורג 4,67,2024,1750000,3704-408-11,דירה בבית,3.5,26119
25,רחובות,וייסבורג שקולניק,מנוחה ונחלה 6,65,2024,1680000,3704-631-6,דירה בבית,3,25846
26,רחובות,וייסבורג שקולניק,מנוחה ונחלה 14,98.59,2024,2180000,3704-633-3,דירה בבית,4,22112
28,רחובות,וייסבורג שקולניק,סירני 13,95.3,2024,1780000,3704-641-6,דירה בבית,4,18678
29,רחובות,וייסבורג שקולניק,מנוחה ונחלה 18,103.84,2024,2470000,3704-658-46,דירה בבית,5,23787
30,רחובות,וייסבורג שקולניק,מנוחה ונחלה 6,65,2024,1575000,3704-631-22,דירה בבית,3,24231
33,רחובות,וייסבורג שקולניק,אהרון שקולניק 5,90.43,2024,1770000,3704-652-24,דירה בבית,3.5,19573
34,רחובות,וייסבורג שקולניק,גורודיסקי 4,94.25,2024,2750000,3704-774-25,דירה בבית,4,29178
35,רחובות,וייסבורג שקולניק,אהרון שקולניק 3,79.5,2024,1760000,3704-651-9,דירה בבית,3.5,22138
39,רחובות,וייסבורג שקולניק,גורודיסקי 4,94.25,2024,2650000,3704-774-24,דירה בבית,4,28117
41,רחובות,וייסבורג שקולניק,הצנחנים 22,108.48,2024,2481000,3704-394-5,דירה בבית,5,22871
42,רחובות,וייסבורג שקולניק,גורודיסקי 10,119,2024,3350000,3704-780-7,דירה בבית,5,28151
43,רחובות,וייסבורג שקולניק,וייסבורג 5,66,2024,1650000,3704-630-7,דירה בבית,3,25000
44,רחובות,וייסבורג שקולניק,אהרון שקולניק 7,90.35,2024,2050000,3704-653-10,דירה בבית,4,22690
45,רחובות,וייסבורג שקולניק,ההגנה 15,96,2024,2070000,3704-420-14,דירה בבית,4,21563
46,רחובות,וייסבורג שקולניק,הבעשט 9,125,2024,2825000,3704-331-4,דירה בבית,5,22600
47,רחובות,וייסבורג שקולניק,הבעשט 15,98.21,2024,2330000,3704-334-4,דירה בבית,4,23725
49,רחובות,וייסבורג שקולניק,השומרים 5,70.58,2023,2050000,3704-137-15,דירה בבית,4,29045
50,רחובות,וייסבורג שקולניק,הצנחנים 4,90.26,2023,2150000,3704-385-4,דירה בבית,4,23820
51,רחובות,וייסבורג שקולניק,אהרון שקולניק 6,174.22,2023,2800000,3704-657-29,דירה בבית,5,16072
53,רחובות,וייסבורג שקולניק,אמרי חיים 1,130,2023,2350000,3704-640-5,דירה בבית,5,18077
54,רחובות,וייסבורג שקולניק,אהרון שקולניק 6,89.22,2023,2000000,3704-657-28,דירה בבית,4,22416
55,רחובות,וייסבורג שקולניק,גורודיסקי 14,104.44,2023,2750000,3704-691-8,דירה בבית,5,26331
56,רחובות,וייסבורג שקולניק,מנוחה ונחלה 16,84.21,2023,1815000,3704-643-20,דירה בבית,3,21553
58,רחובות,וייסבורג שקולניק,גורדיסקי 12,138.58,2023,3330000,3704-93-6,דירה בבית,6,24029
59,רחובות,וייסבורג שקולניק,הצנחנים 1,61.81,2023,1560000,3704-556-3,דירה בבית,3,25239
60,רחובות,וייסבורג שקולניק,הבעשט 9,125,2023,2660000,3704-331-5,דירה בבית,5,21280
61,רחובות,וייסבורג שקולניק,הבעשט 7,90.96,2023,2125000,3704-330-4,דירה בבית,4,23362
65,רחובות,וייסבורג שקולניק,הצנחנים 6,169.34,2023,4220000,3704-386-2,קוטג' דו משפחתי,5,24920
66,רחובות,וייסבורג שקולניק,סירני 13,96.3,2023,1880000,3704-641-24,דירה בבית,4,19522
67,רחובות,וייסבורג שקולניק,אהרון שקולניק 9,90.35,2023,1980000,3704-654-13,דירה בבית,4,21915
68,רחובות,וייסבורג שקולניק,גורודיסקי 4,109.9,2023,3000000,3704-774-22,דירה בבית,5,27298
69,רחובות,וייסבורג שקולניק,גורודיסקי 10,136,2023,3550000,3704-780-8,דירה בבית,6,26103
70,רחובות,וייסבורג שקולניק,אהרון שקולניק 7,182.63,2023,4300000,3704-653-30,דירה בבית,6,23545
71,רחובות,וייסבורג שקולניק,גורודיסקי 10,119,2023,3300000,3704-780-9,דירה בבית,5,27731
72,רחובות,וייסבורג שקולניק,גורודיסקי 10,136,2023,3500000,3704-780-10,דירה בבית,6,25735
73,רחובות,וייסבורג שקולניק,הצנחנים 14,116.85,2023,2720000,3704-390-1,דירה בבית,5,23278
74,רחובות,וייסבורג שקולניק,הצנחנים 6,194.29,2023,4600000,3704-386-1,קוטג' דו משפחתי,7,23676
75,רחובות,וייסבורג שקולניק,גורודיסקי 10,179,2023,5300000,3704-780-11,דירה בבית,6,29609
79,רחובות,וייסבורג שקולניק,אהרון שקולניק 4,92.7,2023,2105000,3704-656-2,דירה בבית,4,22708
80,רחובות,וייסבורג שקולניק,אהרון שקולניק 5,90.43,2022,1700000,3704-652-17,דירה בבית,3.5,18799
81,רחובות,וייסבורג שקולניק,סירני 3,113.15,2022,2560000,3704-797-3,דירה בבית,5.5,22625
82,רחובות,וייסבורג שקולניק,אהרון שקולניק 9,104.12,2022,2100000,3704-654-6,דירה בבית,4,20169
83,רחובות,וייסבורג שקולניק,0,90,2022,2200000,3704-414-1,דירה בבית,4,24444
84,רחובות,וייסבורג שקולניק,מנוחה ונחלה 14,98.76,2022,2310000,3704-633-9,דירה בבית,4,23390
85,רחובות,וייסבורג שקולניק,השומרים 4,75.67,2022,902000,3704-539-15,דירה בבית,3,11920
86,רחובות,וייסבורג שקולניק,ההגנה 15,72.33,2022,2135000,3704-420-10,דירה בבית,3,29517
87,רחובות,וייסבורג שקולניק,אמרי חיים 4,139,2022,2700000,3704-741-13,דירה בבית,5,19424
89,רחובות,וייסבורג שקולניק,אהרון שקולניק 4,91.16,2022,1940000,3704-656-9,דירה בבית,4,21281
90,רחובות,וייסבורג שקולניק,אמרי חיים 2,154,2022,2000000,3704-740-8,דירה בבית,5,12987
91,רחובות,וייסבורג שקולניק,מנוחה ונחלה 18,108.57,2022,3200000,3704-658-52,דירה בבית,5,29474
92,רחובות,וייסבורג שקולניק,ההגנה 15,92,2022,1876000,3704-420-15,דירה בבית,4,20391
93,רחובות,וייסבורג שקולניק,גורודיסקי 4,109.9,2022,2900000,3704-774-11,דירה בבית,5,26388
94,רחובות,וייסבורג שקולניק,אמרי חיים 4,87,2022,1750000,3704-741-12,דירה בבית,4.5,20115
95,רחובות,וייסבורג שקולניק,וייסבורג 4,65.55,2022,1600000,3704-408-4,דירה בבית,3,24409
96,רחובות,וייסבורג שקולניק,גורודיסקי 10,136,2022,3280000,3704-780-4,דירה בבית,6,24118
97,רחובות,וייסבורג שקולניק,גורודיסקי 8,92.9,2022,1770000,3704-779-18,דירה בבית,4,19053
99,רחובות,וייסבורג שקולניק,ההגנה 15,92,2022,1920000,3704-420-16,דירה בבית,4,20870
100,רחובות,וייסבורג שקולניק,מנוחה ונחלה 34,94.9,2022,1600000,3704-104-11,דירה בבית,4,16860
102,רחובות,וייסבורג שקולניק,אהרון שקולניק 9,89.22,2022,1715000,3704-654-8,דירה בבית,4,19222
103,רחובות,וייסבורג שקולניק,אהרון שקולניק 9,89.22,2022,1570000,3704-654-16,דירה בבית,4,17597
104,רחובות,וייסבורג שקולניק,אמרי חיים 4,100,2022,1700000,3704-741-14,דירה בבית,5,17000
105,רחובות,וייסבורג שקולניק,אהרון שקולניק 9,104.12,2022,1680000,3704-654-10,דירה בבית,4,16135
