מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,הרב משה בלוי 28,112,"2025","2940000",6355-657-1,דירה בבית קומות,5,שביעית
2,הרב משה בלוי 28,112,"2025","2960000",6355-657-2,דירה בבית קומות,5,שמינית
3,ספיר 32,75.73,"2025","1785000",6355-720-1,דירה בבית קומות,4,ראשונה
4,יוסף ספיר 55,132,"2025","676000",6355-258-1,דירה בבית קומות,5,תשיעית
5,הרב משה בלוי 28,113,"2025","2870000",6355-657-3,דירה בבית קומות,5,רביעית
6,הרב מסעוד פינטו 6,86.47,"2025","2500000",6355-752-54,דירה בבית קומות,4,רביעית
7,יוסף ספיר 44,67.9,"2025","1850000",6355-548-4,דירה בבית קומות,3,שניה
8,המכבים 28,57,"2025","1740000",6355-777-28,דירה בבית קומות,3,ראשונה
9,יוסף ספיר 18,91.97,"2025","2200000",6355-432-1,דירה בבית קומות,5,ראשונה
10,יוסף ספיר 48,77.18,"2025","1860000",6355-698-6,דירה בבית קומות,4,שניה
11,יוסף ספיר 55,56,"2025","1940000",6355-258-2,דירה בבית קומות,2.5,ראשונה
12,ברנדייס 53,90.76,"2025","2000000",6355-344-1,דירה בבית קומות,4,ראשונה
13,המכבים 7,107.3,"2025","2460000",6355-842-46,דירה בבית קומות,5,קומה ‎6‏, קומה ‎7‏
14,ישי בוך 9,93,"2025","2612000",6355-309-5,דירה בבית קומות,4,חמישית
15,המכבים 28,40,"2025","1548000",6355-777-27,דירה בבית קומות,2,רביעית
16,יהושע שטמפפר 81,52,"2025","1966000",6355-471-2,דירה בבית קומות,2,קרקע
17,ברנדייס 14,56.7,"2025","1967000",6355-316-5,דירה בבית קומות,3,שלישית
18,אליהו גולומב 21,127,"2025","3500000",6355-242-9,דירה בבית קומות,5,לא ידוע
19,ברנדייס 32,70.89,"2025","2075000",6355-333-4,דירה בבית קומות,3,שניה
20,הרב מסעוד פינטו 14,80.34,"2025","2460000",6355-750-16,דירה בבית קומות,4,רביעית
21,יוסף ספיר 55,86,"2025","2500000",6355-258-3,דירה בבית קומות,3.5,שישית
22,יהושע שטמפפר 97,75.78,"2025","2000000",6355-204-8,דירה בבית קומות,3.5,שלישית
23,יהושע חנקין 6,70.19,"2025","1750000",6355-674-4,דירה בבית קומות,3,שניה
24,הרב משה בלוי 1,94,"2025","2760000",6355-429-4,דירה בבית קומות,4,תשיעית
25,הרב משה בלוי 28,150,"2025","3650000",6355-657-4,דירה בבית קומות,6,לא ידוע
26,יוסף ספיר 25,93,"2025","2630000",6355-629-7,דירה בבית קומות,4,שישית
27,הרב משה בלוי 1,66,"2025","2355000",6355-429-5,דירה בבית קומות,3,שביעית
28,יוסף ספיר 4,44,"2025","1687000",6355-486-26,דירה בבית קומות,2,ג
29,יוסף ספיר 25,93,"2025","2632000",6355-629-8,דירה בבית קומות,4,שביעית
30,יוסף ספיר 25,63.03,"2025","2612000",6355-629-5,דירה בבית קומות,4,ג
31,יוסף ספיר 25,94,"2025","2662000",6355-629-9,דירה בבית קומות,4,שביעית
32,הרב משה בלוי 28,107,"2025","2750000",6355-657-5,דירה בבית קומות,5,ראשונה
33,ברנדייס 6,84.27,"2025","2250000",6355-306-4,דירה בבית קומות,4,שניה
34,ברנדייס 36,69.23,"2025","2121200",6355-335-4,דירה בבית קומות,3,שניה
35,הרב משה בלוי 28,112,"2024","2900000",6355-657-6,דירה בבית קומות,5,שישית
36,ישי בוך 9,86,"2024","2815000",6355-309-6,דירה בבית קומות,3,שמינית
37,ברנדייס 16,74,"2024","2160000",6355-317-5,דירה בבית קומות,4,שלישית
38,ברנדייס 47,111,"2024","3000000",6355-341-9,דירה בבית קומות,5,שישית
39,המכבים 28,48,"2024","1500000",6355-777-26,דירה בבית קומות,2,שלישית
40,ברנדייס 35,74,"2024","450000",6355-326-5,דירה בבית קומות,3,שלישית
41,המכבים 28,53,"2024","2000000",6355-777-25,דירה בבית קומות,3,ראשונה
42,הרב משה בלוי 30,לא ידוע,"2024","100000",6355-577-4,דירה בבית קומות,1,ראשונה
43,הרב משה בלוי 28,106,"2024","2770000",6355-657-7,דירה בבית קומות,5,שישית
44,ברנדייס 47,88,"2024","2860000",6355-341-6,דירה בבית קומות,4,שלישית
45,המכבים 28,43,"2024","1536000",6355-777-24,דירה בבית קומות,2,שניה
46,יהושע חנקין 7,87,"2024","1960000",6355-360-1,דירה בבית קומות,4,ראשונה
47,יהושע שטמפפר 109,65.4,"2024","1890000",6355-438-8,דירה בבית קומות,3,רביעית
48,יצחק שיפר 7,59.35,"2024","1830000",6355-234-4,דירה בבית קומות,2,א
49,הרב משה בלוי 27,63.58,"2024","900000",6355-366-5,דירה בבית קומות,3,ג
50,הרב משה בלוי 1,94,"2024","2710000",6355-429-6,דירה בבית קומות,4,שמינית
51,הרב מסעוד פינטו 4,96.3,"2024","2570000",6355-780-48,דירה בבית קומות,3,שלישית
52,אליהו גולומב 18,92,"2024","2600000",6355-462-4,דירה בבית קומות,4,ראשונה
53,ברנדייס 6,84.27,"2024","2270000",6355-306-6,דירה בבית קומות,4,שלישית
54,הרב משה בלוי 1,לא ידוע,"2024","65000",6355-429-7,מחסנים,לא ידוע,חמישית
55,ברנדייס 47,122,"2024","3000000",6355-341-10,דירה בבית קומות,5,שביעית
56,ברנדייס 47,117,"2024","3000000",6355-341-8,לא ידוע,5,לא ידוע
57,הרב משה בלוי 1,111,"2024","2950000",6355-429-8,דירה בבית קומות,5,שמינית
58,הרב מסעוד פינטו 2,92.5,"2024","2270000",6355-780-6,דירה בבית קומות,4,שניה
59,יצחק שיפר 17,92,"2024","2535000",6355-239-22,דירה בבית קומות,4,ראשונה
60,יצחק שיפר 17,92,"2024","2535000",6355-239-5,לא ידוע,4,ראשונה
61,הרב משה בלוי 1,לא ידוע,"2024","60000",6355-429-9,מחסנים,לא ידוע,שניה
