מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,גבעת שמואל,רמת הדר,אורי צבי גרינברג 7,116.71,2025,1550000,6392-123-48,דירה בבית,5,13281
2,גבעת שמואל,רמת הדר,אורי צבי גרינברג 9,114.49,2025,2900000,6392-123-1,דירה בבית,5,25330
4,גבעת שמואל,רמת הדר,שמחה הולצברג 5,92.2,2025,3020000,6369-357-128,דירה בבית,4,32755
5,גבעת שמואל,רמת הדר,מנחם בגין 7,102.4,2025,3500000,6392-171-17,דירה בבית,4,34180
6,גבעת שמואל,רמת הדר,יצחק מודעי 5,100,2025,3150000,6392-61-13,דירה בבית,4.5,31500
7,גבעת שמואל,רמת הדר,דוד רזיאל 1,88.7,2025,2880000,6392-214-145,דירה בבית,4,32469
8,גבעת שמואל,רמת הדר,שי עגנון 12,122,2025,3844000,6392-31-84,דירה בבית,5,31508
10,גבעת שמואל,רמת הדר,שי עגנון 12,122,2025,3500000,6392-31-85,דירה בבית,5,28689
11,גבעת שמואל,רמת הדר,שי עגנון 12,93,2025,3259000,6392-31-86,דירה בבית,4,35043
12,גבעת שמואל,רמת הדר,אברהם בוני 1,164,2025,3900000,6392-112-17,דירה בבית,6,23780
13,גבעת שמואל,רמת הדר,דוד רזיאל 1,88.7,2025,2935000,6392-214-131,דירה בבית,4,33089
15,גבעת שמואל,רמת הדר,שי עגנון 12,93,2025,3282000,6392-31-89,דירה בבית,4,35290
21,גבעת שמואל,רמת הדר,מוטה גור 12,84.9,2025,2920000,6392-198-6,דירה בבית,4,34393
22,גבעת שמואל,רמת הדר,שי עגנון 12,122,2025,3694000,6392-31-119,דירה בבית,5,30279
23,גבעת שמואל,רמת הדר,שי עגנון 12,93,2025,3250000,6392-31-120,דירה בבית,4,34946
26,גבעת שמואל,רמת הדר,מוטה גור 9,116.7,2025,3518000,6392-91-66,דירה בבית,5,30146
27,גבעת שמואל,רמת הדר,יוני נתניהו 26,98,2025,3050000,6392-277-143,דירה בבית,4,31122
28,גבעת שמואל,רמת הדר,יוני נתניהו 16,85.1,2025,3000000,6392-238-4,דירה בבית,4,35253
29,גבעת שמואל,רמת הדר,שמחה הולצברג 1,139.9,2025,3950000,6369-359-4,דירה בבית,5,28234
31,גבעת שמואל,רמת הדר,שי עגנון 12,122,2024,3924000,6392-31-134,דירה בבית,5,32164
32,גבעת שמואל,רמת הדר,יוני נתניהו 10,115.23,2024,3400000,6369-277-25,דירה בבית,5,29506
34,גבעת שמואל,רמת הדר,אורי צבי גרינברג 4,110.2,2024,3100000,6369-242-28,דירה בבית,5,28131
35,גבעת שמואל,רמת הדר,שי עגנון 12,122,2024,3719000,6392-31-136,דירה בבית,5,30484
36,גבעת שמואל,רמת הדר,שי עגנון 12,122,2024,3864000,6392-31-138,דירה בבית,5,31672
37,גבעת שמואל,רמת הדר,מנחם בגין 1,108.6,2024,4000000,6369-242-91,דירה בבית,6,36832
38,גבעת שמואל,רמת הדר,מנחם בגין 17,113.6,2024,3140000,6392-95-6,דירה בבית,5,27641
39,גבעת שמואל,רמת הדר,שמחה הולצברג 5,87.9,2024,2900000,6369-357-63,דירה בבית,4,32992
40,גבעת שמואל,רמת הדר,מנחם בגין 17,113.54,2024,3670000,6392-95-31,דירה בבית,5,32323
41,גבעת שמואל,רמת הדר,דוד רזיאל 1,89.1,2024,2800000,6392-214-137,דירה בבית,4,31425
42,גבעת שמואל,רמת הדר,שי עגנון 12,93,2024,3402000,6392-31-139,דירה בבית,4,36581
43,גבעת שמואל,רמת הדר,יוני נתניהו 26,108,2024,3270000,6392-277-93,דירה בבית,5,30278
44,גבעת שמואל,רמת הדר,יוני נתניהו 26,92,2024,3080000,6392-277-122,דירה בבית,4,33478
46,גבעת שמואל,רמת הדר,הזיתים 36,269.49,2024,7750000,6392-193-1,קוטג' דו משפחתי,7,28758
47,גבעת שמואל,רמת הדר,שי עגנון 12,93,2024,3277000,6392-31-140,דירה בבית,4,35237
48,גבעת שמואל,רמת הדר,יוני נתניהו 24,112.9,2024,3350000,6392-248-17,דירה בבית,5,29672
50,גבעת שמואל,רמת הדר,יצחק מודעי 5,101,2024,2865000,6392-61-2,דירה בבית,4.5,28366
51,גבעת שמואל,רמת הדר,שי עגנון 12,93,2024,3412000,6392-31-141,דירה בבית,4,36688
53,גבעת שמואל,רמת הדר,יוני נתניהו 2,154.6,2024,5000000,6369-359-79,דירה בבית,6,32342
54,גבעת שמואל,רמת הדר,שמחה הולצברג 5,87.9,2024,2895000,6369-357-78,דירה בבית,4,32935
55,גבעת שמואל,רמת הדר,אברהם בוני 1,125,2024,2950000,6392-112-16,דירה בבית,5,23600
56,גבעת שמואל,רמת הדר,שמחה הולצברג 5,107.7,2024,3600000,6369-357-135,דירה בבית,5,33426
58,גבעת שמואל,רמת הדר,אורי צבי גרינברג 7,118.92,2024,3250000,6392-123-8,דירה בבית,5,27329
59,גבעת שמואל,רמת הדר,יצחק מודעי 5,91,2024,3080000,6392-61-68,דירה בבית,4,33846
61,גבעת שמואל,רמת הדר,שי עגנון 12,177,2024,6845000,6392-31-143,דירה בבית,6,38672
63,גבעת שמואל,רמת הדר,שי עגנון 12,122,2024,3829000,6392-31-144,דירה בבית,5,31385
65,גבעת שמואל,רמת הדר,דוד רזיאל 1,88.9,2024,3170000,6392-214-136,דירה בבית,4,35658
66,גבעת שמואל,רמת הדר,שי עגנון 12,122,2024,2995000,6392-31-145,דירה בבית,4,24549
67,גבעת שמואל,רמת הדר,מנחם בגין 7,116.3,2024,3400000,6392-171-67,דירה בבית,4,29235
68,גבעת שמואל,רמת הדר,דוד רזיאל 4,85.63,2024,2650000,6392-237-4,דירה בבית,4,30947
71,גבעת שמואל,רמת הדר,יוני נתניהו 14,107.1,2024,1700000,6392-239-31,דירה בבית,5,15873
73,גבעת שמואל,רמת הדר,מנחם בגין 25,130.9,2024,3900000,6392-300-21,דירה בבית,6,29794
74,גבעת שמואל,רמת הדר,מנחם בגין 17,113.6,2024,3200000,6392-95-55,דירה בבית,5,28169
75,גבעת שמואל,רמת הדר,יצחק מודעי 5,85,2024,2770000,6392-61-59,דירה בבית,3,32588
76,גבעת שמואל,רמת הדר,ביאליק 48,117.94,2024,2310000,6392-311-3,דירה בבית,4,19586
77,גבעת שמואל,רמת הדר,אורי צבי גרינברג 9,116.7,2024,3160000,6392-123-36,דירה בבית,5,27078
78,גבעת שמואל,רמת הדר,שי עגנון 12,93,2024,3431000,6392-31-149,דירה בבית,4,36892
80,גבעת שמואל,רמת הדר,יוני נתניהו 10,86.1,2024,2900000,6369-277-32,דירה בבית,4,33682
81,גבעת שמואל,רמת הדר,יוני נתניהו 12,88.91,2024,2815000,6369-276-14,דירה בבית,4.5,31661
